,years_experience,degree
2613,0.0,1.0
2207,0.0,3.0
2754,1.0,3.0
3456,2.0,1.0
2543,0.0,2.0
3612,0.0,1.0
3303,0.0,1.0
2278,0.0,1.0
2522,1.0,2.0
2880,1.0,1.0
3599,1.0,1.0
2668,1.0,1.0
2868,0.0,2.0
3520,0.0,3.0
3685,1.0,1.0
2618,1.0,1.0
2967,0.0,3.0
3213,0.0,3.0
3930,0.0,3.0
3749,0.0,3.0
2491,2.0,0.0
3339,0.0,2.0
3998,1.0,1.0
3167,0.0,2.0
3463,0.0,2.0
2485,1.0,1.0
2233,2.0,0.0
3045,0.0,2.0
2058,0.0,1.0
3696,0.0,3.0
3778,2.0,2.0
2979,0.0,1.0
2177,2.0,1.0
2580,0.0,1.0
2098,0.0,1.0
3301,0.0,3.0
2052,0.0,1.0
2087,2.0,1.0
3967,0.0,1.0
3697,3.0,0.0
3688,0.0,2.0
3173,1.0,1.0
3231,1.0,0.0
2990,3.0,1.0
2734,2.0,1.0
2568,2.0,0.0
3506,0.0,1.0
2206,1.0,1.0
3540,0.0,1.0
2980,0.0,1.0
3245,0.0,2.0
2505,2.0,0.0
3416,2.0,0.0
3714,0.0,3.0
3884,0.0,1.0
2768,1.0,1.0
2012,0.0,3.0
2145,0.0,1.0
2015,0.0,1.0
3321,1.0,1.0
3536,0.0,2.0
2302,0.0,3.0
2504,1.0,0.0
3773,0.0,1.0
3276,3.0,1.0
2563,0.0,3.0
2679,0.0,2.0
2993,0.0,3.0
3751,1.0,1.0
2620,0.0,2.0
3464,0.0,1.0
3598,1.0,1.0
2656,0.0,1.0
3618,1.0,2.0
3025,0.0,2.0
3683,0.0,1.0
3668,0.0,2.0
3174,1.0,2.0
3920,0.0,1.0
3403,0.0,1.0
3194,0.0,3.0
2573,0.0,3.0
3923,0.0,3.0
2518,1.0,3.0
2088,1.0,1.0
2391,1.0,1.0
3888,1.0,1.0
3703,1.0,1.0
3853,1.0,1.0
2977,0.0,1.0
2195,1.0,1.0
3878,0.0,2.0
2350,0.0,3.0
2188,0.0,1.0
2154,2.0,0.0
3868,1.0,1.0
3105,0.0,1.0
2808,0.0,1.0
3106,1.0,1.0
2464,0.0,2.0
3636,0.0,1.0
3739,0.0,1.0
2379,1.0,2.0
3762,1.0,3.0
2623,1.0,1.0
3420,1.0,3.0
2674,1.0,0.0
3513,3.0,1.0
3053,1.0,1.0
2839,0.0,1.0
2211,0.0,1.0
3465,0.0,3.0
2664,0.0,1.0
3579,0.0,1.0
3928,0.0,3.0
3891,0.0,2.0
2213,0.0,3.0
3742,1.0,0.0
2333,2.0,1.0
2858,0.0,2.0
2652,1.0,1.0
2886,3.0,1.0
3133,0.0,1.0
2009,0.0,1.0
3820,1.0,2.0
2372,1.0,0.0
2727,1.0,1.0
3626,0.0,3.0
3634,1.0,1.0
2905,1.0,1.0
3693,1.0,3.0
2262,0.0,3.0
2901,2.0,1.0
2701,0.0,1.0
2514,3.0,1.0
2986,1.0,1.0
3467,0.0,1.0
3261,0.0,1.0
3707,1.0,2.0
2163,0.0,1.0
2554,0.0,3.0
2160,1.0,2.0
2182,2.0,0.0
3254,0.0,2.0
2793,0.0,3.0
2710,3.0,1.0
3310,0.0,2.0
3547,0.0,1.0
3223,1.0,2.0
2471,2.0,1.0
2936,0.0,1.0
2877,1.0,2.0
3144,1.0,1.0
3085,1.0,0.0
3541,2.0,1.0
2869,0.0,3.0
2700,0.0,1.0
2599,2.0,2.0
3678,1.0,1.0
3036,2.0,1.0
3022,1.0,0.0
2801,1.0,0.0
3505,0.0,2.0
3047,1.0,0.0
2225,0.0,2.0
2068,1.0,0.0
3879,0.0,1.0
2843,1.0,0.0
2729,0.0,2.0
3709,0.0,1.0
2215,1.0,0.0
2506,0.0,2.0
2859,0.0,3.0
3208,0.0,2.0
2774,0.0,1.0
3430,0.0,1.0
2755,1.0,1.0
3065,1.0,2.0
3164,1.0,1.0
3490,0.0,1.0
3006,1.0,3.0
2520,1.0,0.0
2503,1.0,1.0
2317,0.0,1.0
3927,2.0,2.0
3929,0.0,2.0
2193,1.0,2.0
3895,0.0,1.0
3104,0.0,2.0
3334,0.0,3.0
3190,0.0,1.0
3497,1.0,2.0
2712,0.0,2.0
2948,1.0,1.0
3862,0.0,1.0
3368,2.0,0.0
3980,0.0,1.0
3345,0.0,2.0
3087,0.0,1.0
3573,2.0,1.0
