,u_x1,u_x2,u_y,u_x3
2000,2.2597651,-0.37427303,0.031101227,-0.79588497
2001,0.4680288,0.6018807,0.73095703,-0.14862314
2002,1.5529069,0.16000296,0.9908731,-1.0133932
2003,-0.08410017,-1.1823736,0.5478946,-0.24351463
2004,1.542126,1.7030007,0.039366007,0.023690421
2005,0.2489481,-0.10412763,0.9732473,-1.2151177
2006,0.55438584,0.56664467,0.5140587,-0.71008927
2007,-1.1112357,0.4970404,0.58055973,0.6917996
2008,-0.048669532,0.6969755,0.69927955,0.5006542
2009,-0.22243515,2.7015862,0.2880168,-0.31124038
2010,0.44694304,1.2123749,0.85079145,1.4296496
2011,0.08272909,-0.17043723,0.11723518,0.10817222
2012,1.2631892,-0.20276916,0.3527372,-0.16748466
2013,0.61291414,-1.6475424,0.38150442,0.5470856
2014,0.8612644,-0.6132785,0.44557786,1.420641
2015,0.4105837,-0.20558406,0.047382236,0.73062664
2016,0.33365113,-0.06871349,0.21399856,-0.6865068
2017,0.41759768,0.91601557,0.17731428,-2.9456725
2018,1.5433785,-1.1028812,0.072543025,-0.48586005
2019,-1.1350585,0.716056,0.83108723,-1.2173935
2020,1.1170233,0.14027351,0.91094327,1.1413226
2021,-0.1670577,-0.2949312,0.7677554,0.42044896
2022,-0.90587187,0.04096958,0.89483106,1.3630335
2023,0.077088326,-0.36787754,0.018525243,-0.15627481
2024,-0.71424794,1.9950613,0.90433276,0.991466
2025,-1.4531502,-1.6305718,0.3562026,-1.9623599
2026,0.18335794,1.180915,0.46811402,0.11319247
2027,-0.110969275,0.20646298,0.7603228,1.9760253
2028,-1.6110185,-0.61548275,0.10160971,0.7564306
2029,-0.11835113,0.49652013,0.71942365,-2.9510708
2030,1.1603694,-1.7186812,0.3912686,1.6710383
2031,-0.31498587,0.08503326,0.3081392,0.07268553
2032,-0.089201815,-0.019162204,0.783481,-1.565804
2033,0.53975105,-0.08347406,0.80121887,-0.065178394
2034,1.795729,0.07139101,0.25810838,0.650288
2035,-0.5713792,-0.07167186,0.29969716,1.3004347
2036,-0.75831765,-0.18871419,0.8526596,1.8324703
2037,-0.11966444,1.1841811,0.42027402,0.89701146
2038,1.416015,-0.30340534,0.8736348,0.1895859
2039,-1.9225608,0.7878802,0.83367956,-0.11679135
2040,-0.60098296,-0.22311151,0.58708894,0.67766124
2041,-0.31514665,-0.7415319,0.24724865,-4.289084
2042,0.5588511,-1.1734833,0.7018678,0.077362865
2043,-1.4325438,-1.0344622,0.7320999,-0.5104112
2044,1.3076122,0.1507724,0.12201488,0.80060464
