,y_hat
2862,False
3280,False
2390,False
3003,False
3464,False
2648,False
2779,False
3976,False
3845,False
2114,False
2660,False
2850,False
2857,False
3632,False
3893,False
2687,False
3936,False
3777,False
3395,False
3629,False
3202,False
3320,False
2272,False
2202,False
2814,False
2956,False
2256,False
2464,False
3431,False
2372,False
3849,False
3756,False
3381,False
3666,False
3068,False
3480,False
2594,False
3706,False
3623,False
3122,False
3378,False
3999,False
2263,False
2621,False
2024,False
3435,False
2337,False
3035,False
2309,False
2775,False
3682,False
2593,False
2100,False
2849,False
3052,False
2132,False
3572,False
3353,False
2110,False
3650,False
2419,False
3658,False
2354,False
2128,False
3005,False
2793,False
3385,False
2203,False
3616,False
2495,False
2794,False
3177,False
3975,False
3478,False
3530,False
2177,False
2933,False
2366,False
2170,False
3526,False
3042,False
2983,False
3210,False
3080,False
3514,False
3813,False
3695,False
2365,False
3298,False
2766,False
2241,False
2566,False
3362,False
2747,False
3269,False
2516,False
3916,False
2571,False
3805,False
2431,False
2026,False
3922,False
2078,False
3751,False
3726,False
2921,False
3734,False
2513,False
2179,False
2025,False
2918,False
3404,False
2184,False
2626,False
3453,False
2157,False
2452,False
3075,False
3389,False
3615,False
2351,False
3098,False
3917,False
2763,False
2253,False
3727,False
2968,False
2847,False
3101,False
3130,False
2989,False
2218,False
2034,False
2472,False
3673,False
3189,False
2356,False
2244,False
2019,False
2692,False
2361,False
2239,False
3554,False
2712,False
3699,False
3006,False
3620,False
2852,False
2285,False
3270,False
2133,False
3864,False
3139,False
2550,False
2457,False
3015,False
3895,False
2582,False
3974,False
2915,False
3770,False
2905,False
2995,False
2996,False
3242,False
3516,False
2353,False
2507,False
2023,False
2432,False
2212,False
3524,False
3719,False
2385,False
2554,False
2515,False
3838,False
2113,False
2655,False
2543,False
3808,False
3644,False
2823,False
3903,False
2795,False
2350,False
3047,False
3605,False
3918,False
3142,False
2773,False
3493,False
2115,False
2134,False
3414,False
3819,False
3767,False
3826,False
3934,False
3292,False
