,y_hat
3188,False
2891,False
2501,False
2176,False
3348,False
3765,False
3189,False
2601,False
2477,False
3077,False
3978,False
3753,False
2591,False
3500,False
2838,False
3568,False
3417,False
3801,False
3461,False
3589,False
3362,False
2966,False
2047,False
2465,False
2922,False
2731,False
2232,False
3242,False
3399,False
3910,False
2034,False
2544,False
3516,False
2290,False
3736,False
2065,False
3536,False
3322,False
2568,False
3181,False
2103,False
2087,False
2935,False
2143,False
3632,False
2481,False
2578,False
2439,False
3099,False
2124,False
3415,False
2612,False
3545,False
3287,False
2680,False
3225,False
2773,False
2759,False
2526,False
3674,False
2525,False
3519,False
2412,False
3350,False
3444,False
3652,False
3730,False
2077,False
3272,False
2045,False
3329,False
2482,False
2326,False
3570,False
3215,False
2615,False
2538,False
3335,False
3842,False
2391,False
3286,False
2691,False
3124,False
3118,False
3669,False
3217,False
3214,False
3116,False
2810,False
2086,False
3941,False
2784,False
3437,False
2329,False
2478,False
3319,False
2431,False
2880,False
2210,False
2480,False
3551,False
3557,False
3351,False
2334,False
3829,False
3948,False
2112,False
2185,False
2205,False
2646,False
2809,False
2069,False
3442,False
3050,False
3826,False
3722,False
3318,False
2036,False
3814,False
2742,False
3397,False
3366,False
2617,False
2043,False
3586,False
2279,False
2592,False
3408,False
2590,False
2835,False
2285,False
2540,False
2195,False
2231,False
3245,False
3692,False
3092,False
2801,False
2196,False
3201,False
2672,False
2855,False
2013,False
2008,False
3359,False
2038,False
2348,False
2012,False
2264,False
3748,False
2033,False
2075,False
2894,False
2964,False
2814,False
2473,False
3284,False
2447,False
3283,False
3686,False
3821,False
2937,False
3599,False
3725,False
3130,False
2444,False
3659,False
3136,False
3085,False
2660,False
3057,False
2719,False
3380,False
3837,False
2818,False
2957,False
3958,False
2582,False
3656,False
2085,False
3921,False
3711,False
2026,False
2320,False
3953,False
3144,False
3850,False
3154,False
3267,False
3009,False
2271,False
3598,False
2586,False
3663,False
2229,False
3876,False
3616,False
2116,False
2791,False
2387,False
