ix,goal_cost,intv_cost
3494,0.934,5.0
2007,0.883,15.0
3351,0.973,10.0
2048,0.952,10.0
2506,0.873,5.0
3987,0.981,5.0
3938,0.981,10.0
3961,0.873,10.0
3780,0.933,5.0
3262,0.983,5.0
2592,0.99,15.0
3963,0.941,10.0
3071,0.996,15.0
3694,0.995,10.0
3623,0.872,10.0
3631,0.874,15.0
3697,0.873,15.0
2439,0.981,15.0
2556,0.98,10.0
2168,0.98,10.0
2732,0.988,15.0
3626,0.833,5.0
3420,0.835,5.0
2378,0.994,15.0
3123,0.953,10.0
3835,0.819,5.0
3747,0.952,10.0
2868,0.947,5.0
2886,0.988,10.0
3773,0.991,15.0
3193,0.9,5.0
3349,0.893,10.0
3681,0.984,10.0
2662,0.996,10.0
2277,0.88,15.0
2540,0.996,15.0
2597,0.966,5.0
2150,0.989,10.0
3126,0.875,10.0
3060,0.946,5.0
3079,0.947,10.0
3990,0.93,5.0
3057,0.836,5.0
2818,0.88,15.0
2012,0.985,10.0
2721,0.931,5.0
2243,0.871,10.0
2367,0.838,5.0
2154,0.993,15.0
2415,0.845,5.0
2669,0.996,10.0
3050,0.877,10.0
3115,0.978,10.0
2998,0.95,10.0
3622,0.839,5.0
3937,0.979,10.0
3666,0.912,5.0
3268,0.99,10.0
3897,0.907,5.0
3423,0.991,15.0
2316,0.876,5.0
2068,0.99,15.0
3108,0.877,10.0
3945,0.934,5.0
2354,0.851,5.0
3994,0.995,15.0
3926,0.886,15.0
3743,0.927,5.0
2769,0.982,10.0
2746,0.844,5.0
2586,0.872,10.0
2817,0.875,15.0
3821,0.956,10.0
3683,0.991,10.0
3535,0.865,5.0
2326,0.991,15.0
2942,0.994,15.0
2651,0.83,5.0
2004,0.954,15.0
3384,0.896,15.0
2877,0.925,5.0
3768,0.924,5.0
3072,0.999,0.0
3527,0.975,5.0
2810,0.971,5.0
2447,0.987,15.0
2491,0.987,15.0
2580,0.94,5.0
2965,0.991,15.0
2404,0.895,10.0
2753,0.957,5.0
3790,0.991,15.0
2571,0.957,10.0
2828,0.996,10.0
3417,0.885,10.0
2312,0.996,15.0
2767,0.949,10.0
3997,0.865,10.0
3158,0.885,15.0
2736,0.979,5.0
3878,0.869,5.0
2303,0.889,10.0
3354,0.882,15.0
3819,0.947,15.0
2648,0.935,5.0
2723,0.892,5.0
3758,0.942,5.0
2169,0.946,5.0
3931,0.994,15.0
3506,0.985,10.0
2864,0.952,15.0
3381,0.97,5.0
2275,0.989,15.0
3499,0.977,5.0
3922,0.983,10.0
2398,0.993,15.0
3280,0.993,15.0
3739,0.983,5.0
2335,0.847,5.0
2576,0.977,10.0
3438,0.945,15.0
3099,0.881,10.0
2361,0.893,10.0
2938,0.947,10.0
2474,0.98,10.0
2134,0.949,10.0
2970,0.87,10.0
2205,0.946,5.0
2096,0.989,10.0
2241,0.963,10.0
3653,0.905,5.0
2660,0.952,10.0
3519,0.992,15.0
2989,0.871,5.0
3160,0.852,5.0
2247,0.994,10.0
3483,0.938,15.0
3567,0.883,10.0
3327,0.996,10.0
2116,0.881,10.0
2913,0.942,10.0
3290,0.874,10.0
2424,0.943,10.0
2313,0.854,5.0
3080,0.869,15.0
2299,0.996,10.0
3234,0.997,15.0
2463,0.927,5.0
3231,0.937,5.0
3873,0.992,15.0
2567,0.873,15.0
3559,0.983,10.0
2039,0.95,10.0
2025,0.875,10.0
2223,0.876,15.0
3536,0.951,10.0
2599,0.896,10.0
2226,0.863,5.0
2380,0.837,5.0
3650,0.953,10.0
2379,0.93,5.0
2457,0.979,10.0
3635,0.896,15.0
2650,0.951,10.0
3722,0.859,5.0
3698,0.982,10.0
2102,0.993,15.0
3525,0.95,10.0
2649,0.884,15.0
2629,0.867,10.0
2291,0.996,10.0
3492,0.901,15.0
3375,0.89,10.0
3522,0.963,5.0
3970,0.862,5.0
2881,0.943,10.0
3390,0.99,15.0
2257,0.978,10.0
3826,0.891,10.0
3977,0.873,5.0
2321,0.873,5.0
3039,0.942,10.0
2488,0.887,15.0
3150,0.949,15.0
2120,0.895,10.0
2663,0.875,15.0
2005,0.992,15.0
3322,0.944,15.0
2733,0.958,10.0
3889,0.994,15.0
2082,0.946,10.0
3452,0.873,5.0
2879,0.873,5.0
3793,0.942,10.0
3092,0.95,10.0
3861,0.943,5.0
2894,0.839,5.0
2935,0.96,10.0
3412,0.946,5.0
2460,0.906,5.0
