,u_x1,u_x2,u_y,u_x3
2000,0.42634305,-1.5799996,0.9341763,-1.2072375
2001,0.36371216,-0.15381093,0.73309135,-1.4363844
2002,0.45396295,-1.0641845,0.44488168,0.58284736
2003,1.2802879,1.4788904,0.43751812,0.98170775
2004,-0.6554453,0.23601112,0.113211274,1.0424271
2005,-1.430395,-0.8386385,0.95696676,-0.2851871
2006,0.019327927,0.2412032,0.0564152,0.48286572
2007,-0.91035026,-0.5729433,0.8712325,-1.6694609
2008,2.1471257,-0.34471288,0.8526057,-1.8922874
2009,1.5313535,-0.09834651,0.60355175,0.7555617
2010,-0.10372415,-1.8227762,0.90497935,1.4619285
2011,-1.1211954,0.4663025,0.053313375,-0.13585472
2012,-0.018028311,0.3723022,0.7661289,0.26326987
2013,-1.0861223,2.1691513,0.5411513,-0.029679138
2014,-0.81458855,-0.19701919,0.03639078,-1.1849334
2015,-0.03420638,0.32416916,0.5225115,-0.6618079
2016,0.42886028,0.03850452,0.6069057,1.2248183
2017,-0.95034045,0.7813414,0.96358967,-1.3150984
2018,0.1601201,-0.0021534748,0.70923746,-1.0018499
2019,1.2962456,0.59827197,0.8548416,-0.22290811
2020,0.04446799,1.6353285,0.07779181,-0.94209063
2021,0.13538925,1.6631774,0.33611023,0.12182335
2022,0.80026346,-1.6578331,0.59558403,-0.526311
2023,-0.8861565,-1.3023118,0.7712604,-0.14561488
2024,0.07401464,0.37256548,0.5439751,0.07988606
2025,0.0036898304,-1.2638541,0.47119462,1.188595
2026,1.6711227,-0.847878,0.9390049,-1.711772
2027,-0.6432131,-0.5797761,0.62940776,0.37880465
2028,2.118414,2.0333667,0.22865295,-0.07540845
2029,-0.10835963,-0.55221295,0.9914299,2.0267797
2030,-1.7848738,0.03337117,0.9265146,-1.2945125
2031,-1.093449,-0.056573346,0.0053340197,1.0240531
2032,0.69209754,-1.61984,0.34381187,0.022397112
2033,1.2054092,-0.3488909,0.83123875,0.0976909
2034,0.2807813,0.025600119,0.42744696,-0.5207468
2035,-0.9120333,-1.1812443,0.5920907,0.24120535
2036,0.6971748,-0.27656665,0.6888486,-0.71382034
