ix,goal_cost,intv_cost
2142,0.918,2.4000000000000004
2486,0.904,9.8
2835,0.91,2.2
3367,0.902,5.300000000000001
2621,0.91,8.9
2737,0.92,4.4
3716,0.92,4.1
2125,0.914,8.4
2431,0.924,8.0
2785,0.902,5.7
3705,0.916,10.4
2863,0.906,8.8
3299,0.916,3.8
3148,0.924,9.6
2778,0.902,7.3
2776,0.904,3.8
3510,0.92,5.4
3052,0.906,4.0
2201,0.908,8.0
2379,0.908,7.4
2409,0.906,3.8
3644,0.904,5.6
2735,0.908,4.800000000000001
3105,0.906,3.4000000000000004
2151,0.904,5.9
3356,0.91,5.5
3068,0.916,11.7
3986,0.902,4.699999999999999
3980,0.932,8.899999999999999
2461,0.922,5.1
3200,0.908,9.7
3086,0.922,9.200000000000001
3137,0.902,5.0
3995,0.906,3.5999999999999996
2805,0.908,7.8
3906,0.904,4.9
3064,0.906,6.5
2444,0.92,3.1
3893,0.92,2.9
2841,0.9160000085830688,4.0
3872,0.916,5.9
2535,0.904,6.199999999999999
2947,0.904,3.9000000000000004
3151,0.902,2.7
3672,0.93,6.4
3603,0.918,8.3
3383,0.92,2.9
3628,0.906,3.2
3071,0.91,10.7
2039,0.91,5.0
3389,0.906,10.7
2295,0.912,2.5
3812,0.922,4.5
2357,0.912,7.6
2035,0.918,5.1
3024,0.908,3.7
2020,0.914,4.5
3347,0.92,5.3
3962,0.912,4.9
2929,0.902,3.5
2884,0.904,2.2
2108,0.902,8.4
2734,0.91,7.9
2214,0.902,6.9
2436,0.902,2.9000000000000004
2430,0.902,7.199999999999999
3230,0.904,9.2
2234,0.908,4.7
3222,0.904,2.4
2365,0.908,6.0
2071,0.902,10.8
3953,0.908,6.6
3678,0.91,8.7
2529,0.904,6.2
3576,0.902,3.3000000000000003
3553,0.91,2.4000000000000004
2270,0.916,3.3
3704,0.908,12.200000000000001
3538,0.916,3.0
2916,0.9240000247955322,2.5
3098,0.91,5.9
2360,0.904,4.5
2792,0.908,3.0
2533,0.92,2.4
3487,0.92,3.0999999999999996
2877,0.906,4.2
2033,0.902,5.6
2651,0.91,2.8
3966,0.902,4.0
3440,0.906,7.7
2762,0.914,2.8
3697,0.908,6.2
2513,0.902,13.100000000000001
2606,0.916,6.1
3766,0.91,2.3
2538,0.914,4.4
3534,0.92,2.5
3773,0.904,15.1
3342,0.906,3.6
2147,0.904,6.5
2267,0.904,7.4
2260,0.916,5.699999999999999
2683,0.918,7.1
2353,0.922,6.0
2918,0.906000018119812,2.5
2098,0.904,2.9000000000000004
3769,0.924,6.199999999999999
2233,0.904,3.0999999999999996
3825,0.902,8.9
2072,0.906,4.4
3032,0.922,6.4
2255,0.906,6.2
3196,0.91,3.2
3315,0.902,2.7
3752,0.904,7.1
2589,0.906,6.2
2343,0.92,7.1
3544,0.922,3.6
3480,0.906,8.5
3505,0.906,3.2
2782,0.914,2.9
3125,0.912,4.8
2743,0.916,5.4
3502,0.906,8.4
2221,0.908,7.6
3821,0.904,4.1
3373,0.908,5.199999999999999
2392,0.914,8.2
2941,0.922,2.7
2680,0.91,7.3
2641,0.916,9.9
3944,0.906,4.0
2948,0.902,3.3
2618,0.902,5.9
3814,0.906,7.8999999999999995
3927,0.904,2.7
2878,0.91,4.5
2222,0.908,5.5
3653,0.908,3.3
2130,0.922,9.6
2246,0.902,5.4
3394,0.92,3.0
2110,0.922,2.5999999999999996
3448,0.904,6.9
2725,0.906,9.5
3289,0.924,4.5
2587,0.922,3.9
3662,0.908,6.0
3868,0.908,5.4
2374,0.912,8.7
2442,0.9160000085830688,4.5
2815,0.902,4.800000000000001
2537,0.908,5.300000000000001
2230,0.906,4.0
3799,0.904,2.9
3414,0.916,8.399999999999999
3360,0.918,5.5
3924,0.908,10.7
2523,0.906,4.9
3901,0.912,4.8
3956,0.902,8.5
2004,0.92,2.5999999999999996
2747,0.91,3.0999999999999996
3779,0.904,4.3
3300,0.904,5.4
3548,0.902,2.2
2281,0.902,2.9000000000000004
3213,0.912,3.4
3380,0.906,2.7
2057,0.91,6.7
3257,0.92,6.7
3323,0.902,3.8
3114,0.908,10.4
3753,0.906,5.5
2814,0.904,2.1
3867,0.91,7.9
2393,0.906,9.0
2001,0.902,6.7
2129,0.904,3.5
2174,0.902,6.5
3613,0.914,3.0999999999999996
2732,0.904,3.2
2237,0.922,7.9
3353,0.904,2.7
3187,0.918,6.1
3292,0.908,4.6
3771,0.906,3.8
2460,0.912,2.7
2989,0.908,3.7
2713,0.906,2.5
2397,0.914,4.4
3855,0.916,3.2
2223,0.902,10.4
3264,0.904,9.2
2029,0.908,4.6
3903,0.902,5.8
2826,0.908,3.0
2396,0.906,2.5
2786,0.914,2.3
3560,0.904,2.6
