ix,goal_cost,intv_cost
2612,1.0,1.0
3088,1.0,1.0
3602,1.0,1.0
2527,1.0,1.0
2770,1.0,1.0
2699,1.0,1.0
2435,1.0,1.0
2028,1.0,1.0
3533,1.0,1.0
2167,1.0,1.0
2950,1.0,1.0
2397,1.0,1.0
3958,1.0,1.0
3344,1.0,1.0
2958,1.0,1.0
3849,1.0,1.0
2577,1.0,1.0
2173,1.0,1.0
2153,1.0,1.0
2286,1.0,1.0
2351,1.0,1.0
3835,1.0,1.0
2560,1.0,1.0
3788,1.0,1.0
3545,1.0,1.0
2707,1.0,1.0
3899,1.0,1.0
3901,1.0,2.0
2033,1.0,1.0
2258,1.0,1.0
3159,1.0,1.0
2287,1.0,1.0
2395,1.0,1.0
3351,1.0,1.0
2468,1.0,1.0
2181,1.0,1.0
3993,1.0,1.0
2210,1.0,1.0
2093,1.0,1.0
2850,1.0,1.0
3257,1.0,1.0
2234,1.0,1.0
3173,1.0,1.0
3219,1.0,1.0
3758,1.0,1.0
3434,1.0,1.0
2317,1.0,1.0
3587,1.0,1.0
3995,1.0,1.0
3646,1.0,1.0
2081,1.0,1.0
3337,1.0,1.0
3895,1.0,1.0
3981,1.0,1.0
3104,1.0,1.0
2201,1.0,1.0
3934,1.0,1.0
3532,1.0,1.0
2185,1.0,1.0
2150,1.0,1.0
2837,1.0,1.0
2142,1.0,1.0
2279,1.0,1.0
2997,1.0,1.0
2524,1.0,1.0
3656,1.0,1.0
3650,1.0,1.0
3514,1.0,1.0
2486,1.0,1.0
2386,1.0,1.0
3116,1.0,1.0
2362,1.0,1.0
2900,1.0,1.0
3522,1.0,1.0
3520,1.0,1.0
3944,1.0,1.0
2077,1.0,1.0
3590,1.0,1.0
2790,1.0,1.0
2753,1.0,1.0
2794,1.0,1.0
2907,1.0,1.0
2774,1.0,1.0
3042,1.0,1.0
3100,1.0,1.0
3756,1.0,1.0
3510,1.0,1.0
2670,1.0,1.0
2343,1.0,1.0
2481,1.0,1.0
3356,1.0,1.0
2693,1.0,1.0
3683,1.0,1.0
3748,1.0,1.0
3864,1.0,1.0
3721,1.0,1.0
3502,1.0,1.0
3098,1.0,1.0
2703,1.0,1.0
2792,1.0,1.0
3620,1.0,1.0
2998,1.0,1.0
2117,1.0,1.0
2255,1.0,1.0
2228,1.0,1.0
2793,1.0,1.0
2099,1.0,1.0
3950,1.0,1.0
3632,1.0,1.0
2460,1.0,1.0
3920,1.0,1.0
3328,1.0,1.0
2113,1.0,1.0
3054,1.0,1.0
3741,1.0,1.0
2067,1.0,1.0
2298,1.0,1.0
3267,1.0,1.0
2041,1.0,1.0
3447,1.0,1.0
3289,1.0,2.0
3099,1.0,1.0
3625,1.0,1.0
2982,1.0,1.0
3606,1.0,1.0
2716,1.0,1.0
2356,1.0,1.0
3610,1.0,1.0
3551,1.0,1.0
2939,1.0,1.0
2248,1.0,1.0
3005,1.0,1.0
2411,1.0,1.0
2925,1.0,1.0
2349,1.0,1.0
3903,1.0,1.0
3485,1.0,1.0
2715,1.0,1.0
3704,1.0,1.0
2865,1.0,1.0
2078,1.0,1.0
2941,1.0,1.0
2441,1.0,1.0
2624,1.0,1.0
3643,1.0,1.0
2723,1.0,1.0
3766,1.0,1.0
3204,1.0,1.0
2313,1.0,1.0
3233,1.0,1.0
2564,1.0,1.0
3705,1.0,1.0
2216,1.0,2.0
2801,1.0,1.0
3201,1.0,1.0
2810,1.0,1.0
2257,1.0,1.0
3960,1.0,1.0
2858,1.0,1.0
2547,1.0,1.0
2421,1.0,1.0
3657,1.0,1.0
3860,1.0,1.0
3736,1.0,1.0
3422,1.0,1.0
3751,1.0,1.0
2238,1.0,1.0
3725,1.0,1.0
2383,1.0,1.0
2971,1.0,1.0
2995,1.0,1.0
2501,1.0,1.0
3222,1.0,1.0
3209,1.0,1.0
2089,1.0,1.0
3238,1.0,1.0
3053,1.0,1.0
2777,1.0,1.0
2991,1.0,1.0
3767,1.0,1.0
3304,1.0,1.0
3536,1.0,1.0
2091,1.0,1.0
3009,1.0,1.0
2161,1.0,1.0
2616,1.0,1.0
3460,1.0,1.0
3037,1.0,1.0
2474,1.0,1.0
2281,1.0,1.0
2193,1.0,1.0
2888,1.0,1.0
2597,1.0,1.0
2665,1.0,1.0
3794,1.0,1.0
2619,1.0,1.0
2065,1.0,1.0
2174,1.0,1.0
3325,1.0,2.0
2914,1.0,1.0
