,x1,x2
3065,0.5,3.2
3402,1.0,0.9
3696,1.4,0.6
3096,0.5,3.0
2517,1.5,0.8
3967,2.5,2.0
2403,1.7,5.1
2177,0.0,2.2
3495,0.0,3.0
3832,0.5,1.0
2688,1.1,1.3
2611,0.2,2.6
3063,1.0,0.1
3311,2.3,1.0
3138,1.6,1.6
3771,2.5,2.5
3815,1.8,1.8
3937,1.5,0.8
2276,2.2,2.8
2552,0.8,2.1
3901,-0.0,2.5
2788,2.6,0.5
2124,0.8,2.1
2715,2.1,0.2
3283,1.1,3.1
2693,1.0,1.0
3674,0.8,3.1
3074,1.3,0.8
3603,0.9,2.2
3387,0.0,0.3
2538,2.0,3.5
3578,1.5,2.8
3353,0.0,1.5
3889,1.5,1.8
2544,0.2,0.1
3434,1.5,2.8
2094,2.2,2.3
3625,0.2,3.3
2879,1.1,3.8
3383,0.7,2.4
2032,1.5,0.9
3605,-0.0,0.6
3082,1.9,2.6
2371,0.4,2.3
2701,0.7,1.2
3308,0.9,1.0
2106,0.0,1.3
3794,1.7,0.2
2361,0.0,1.5
3259,0.3,1.4
3763,2.2,0.6
3905,1.1,1.3
2885,0.7,1.0
3781,0.9,0.8
2876,0.9,3.1
2219,1.3,2.6
2211,1.4,1.3
2638,3.7,5.6
2438,2.9,3.2
3135,0.8,2.1
3354,0.8,0.7
2535,3.1,1.7
3570,0.6,1.5
2274,1.7,1.0
3921,1.4,1.3
3618,1.0,1.3
2848,0.8,2.5
2816,1.5,1.6
3151,2.1,2.6
3127,0.9,2.5
3558,2.8,2.8
3367,1.8,0.8
2615,1.3,2.0
3724,1.0,0.9
2086,1.8,0.1
2944,2.3,1.0
2644,2.6,1.8
2916,1.5,2.3
2919,1.1,2.8
3892,1.7,0.8
2659,1.5,0.6
2245,1.1,2.5
2768,2.5,3.7
2696,2.6,0.0
3726,1.1,2.3
3360,0.3,4.5
2040,2.6,1.8
3069,1.6,0.7
2140,0.4,1.1
3279,0.3,3.1
2843,1.6,3.0
3199,1.5,2.1
3013,1.8,1.5
3117,1.4,2.0
3818,0.8,4.5
2036,0.4,5.2
2902,2.0,2.8
2649,0.8,1.5
3451,0.1,2.1
3396,0.7,2.2
2273,1.3,2.1
2347,-0.1,0.7
3793,1.1,2.5
2367,1.1,1.5
2884,1.2,2.1
3257,1.4,2.5
3513,1.7,1.1
3744,1.0,3.4
3029,3.0,1.5
2618,1.6,0.1
2463,0.8,2.8
2734,2.1,3.2
2411,3.1,2.6
3053,2.0,1.5
2301,1.1,0.9
2929,0.5,2.1
2330,3.0,2.4
3541,1.8,2.7
3927,3.5,1.3
3255,0.9,1.8
2720,4.3,3.5
2546,2.1,2.2
3634,0.9,1.1
2310,2.0,0.2
3010,1.8,2.6
3498,1.9,1.7
3561,0.6,2.6
2267,1.4,2.0
3045,1.5,3.3
2899,1.4,2.2
2776,1.3,0.7
2430,1.0,2.4
3569,1.9,3.1
3264,1.8,1.4
3191,1.5,1.3
3503,0.2,3.2
2143,0.3,3.1
2205,0.0,2.4
2136,0.6,3.0
3750,0.8,2.3
2377,2.8,1.5
2440,0.8,1.1
3664,1.5,0.7
3716,2.9,2.1
3142,0.3,2.5
2771,2.1,0.6
3568,1.3,2.1
3543,0.1,1.4
3660,0.2,1.8
2349,1.8,2.5
2391,0.5,1.0
3912,3.3,2.1
2959,0.8,1.9
3332,1.6,2.6
2695,1.8,1.9
3709,0.5,0.4
3437,1.4,0.6
2198,3.3,2.0
3680,2.5,1.3
2797,1.2,3.6
3121,1.8,3.3
2581,0.2,2.6
2997,2.0,2.0
2881,1.6,1.0
2426,1.5,2.0
2969,1.8,2.3
2898,0.9,2.0
2292,1.3,2.1
2149,1.4,2.8
3041,1.8,3.6
2061,2.0,3.3
2750,1.0,1.5
2539,3.5,1.9
3314,1.6,2.5
3212,2.1,3.0
2965,0.5,1.3
3467,1.5,3.1
3942,2.8,1.7
2904,2.0,2.5
3678,1.0,4.2
3371,2.9,5.7
2873,1.5,1.8
2523,3.0,3.5
3810,3.8,3.8
3564,1.7,1.4
3802,3.1,3.2
3698,0.5,1.8
2743,1.7,0.5
2013,0.9,0.9
3388,2.0,1.9
2636,1.2,1.8
3205,1.1,3.1
2326,1.1,1.3
2466,0.4,2.6
3897,0.5,2.0
2451,0.9,1.8
2097,1.0,2.7
3397,2.1,3.5
2417,1.8,0.9
3635,1.0,4.0
