,y
3868,1.0
2711,0.0
2953,0.0
2688,1.0
3179,0.0
2914,0.0
2234,1.0
3779,0.0
2780,0.0
2288,1.0
2251,0.0
2024,0.0
3161,0.0
2107,0.0
3843,0.0
3824,0.0
2640,0.0
3878,0.0
3231,0.0
2987,0.0
2601,0.0
3007,0.0
2602,0.0
2516,0.0
2279,0.0
3607,0.0
2643,0.0
3540,1.0
3013,0.0
3109,0.0
2354,0.0
3218,0.0
3291,0.0
3433,0.0
2306,0.0
3531,0.0
2799,0.0
3326,0.0
2198,1.0
2382,0.0
3645,0.0
2828,0.0
3714,1.0
2464,0.0
2588,0.0
3765,0.0
2528,0.0
3764,0.0
2090,0.0
3573,0.0
3312,0.0
3594,0.0
2415,0.0
2324,1.0
2392,0.0
2834,0.0
3629,0.0
2454,0.0
2836,0.0
2593,0.0
3281,1.0
2752,1.0
2767,0.0
3054,0.0
3752,0.0
3981,0.0
3249,1.0
3363,1.0
2506,0.0
3133,0.0
2347,0.0
2646,0.0
2868,0.0
2404,0.0
2994,0.0
2874,1.0
2369,0.0
2701,0.0
2087,0.0
3762,0.0
3262,0.0
3675,1.0
3347,1.0
2403,0.0
3399,0.0
3559,0.0
2728,1.0
3725,0.0
2145,0.0
3632,0.0
2068,0.0
3405,0.0
3973,0.0
3634,0.0
2467,0.0
2141,1.0
2719,0.0
2853,0.0
3189,0.0
2876,0.0
2078,0.0
3648,0.0
3106,0.0
2823,0.0
2789,0.0
2300,1.0
3719,0.0
3061,0.0
3116,0.0
3254,0.0
2831,0.0
2562,0.0
2762,0.0
2691,0.0
2497,0.0
3877,0.0
3612,0.0
3590,0.0
3505,0.0
2800,0.0
2301,0.0
2447,0.0
2673,0.0
3926,0.0
3681,1.0
3511,0.0
2982,0.0
3500,0.0
3939,1.0
2951,0.0
3193,1.0
3289,0.0
2978,0.0
3577,0.0
3808,0.0
2835,0.0
3893,0.0
3498,0.0
3904,0.0
2472,0.0
3002,0.0
3535,0.0
2913,0.0
3788,0.0
2805,0.0
2989,0.0
3786,0.0
2023,0.0
2705,0.0
2878,0.0
3733,0.0
2946,0.0
3931,0.0
3936,0.0
3947,0.0
2976,0.0
2745,0.0
2483,0.0
3542,1.0
3720,0.0
2511,0.0
3142,1.0
2984,0.0
3317,0.0
2270,0.0
2291,0.0
2569,0.0
2959,0.0
3150,0.0
3515,0.0
2788,0.0
2648,0.0
2639,0.0
3631,0.0
2594,0.0
2049,0.0
3885,0.0
3062,0.0
3970,0.0
2636,0.0
3547,0.0
3122,0.0
2940,0.0
3253,0.0
3032,0.0
3693,0.0
2290,0.0
3866,0.0
3057,0.0
2323,0.0
3040,0.0
3869,1.0
2028,0.0
3803,0.0
3588,0.0
3285,0.0
3790,0.0
3780,0.0
3309,0.0
2919,0.0
