,y_hat
2677,False
2707,False
2641,False
3750,False
2973,False
2780,False
2003,False
3550,False
2075,False
3983,False
2646,False
3386,False
3932,False
3890,False
2620,False
2585,False
3479,False
2454,False
3373,False
2884,False
2900,False
3520,False
3874,False
2076,False
2290,False
3067,False
3681,False
3815,False
3297,False
2528,False
2179,False
2296,False
2260,False
2916,False
3888,False
2910,False
3858,False
2731,False
3079,False
3869,False
2687,False
2209,False
2724,False
3435,False
2786,False
2121,False
2581,False
3979,False
2424,False
2661,False
3653,False
3881,False
2439,False
2545,False
2348,False
3798,False
3927,False
3609,False
2465,False
2141,False
3926,False
3876,False
2275,False
3601,False
2042,False
2367,False
2183,False
3354,False
3545,False
3749,False
3485,False
2045,False
3705,False
2989,False
3780,False
3235,False
3632,False
2499,False
2680,False
2375,False
2531,False
2733,False
2830,False
3923,False
3949,False
2119,False
2243,False
3579,False
3543,False
3268,False
3865,False
3209,False
2272,False
2336,False
3883,False
2945,False
3429,False
3307,False
2819,False
2888,False
3476,False
2836,False
2478,False
3019,False
3046,False
3306,False
2315,False
2398,False
3084,False
2586,False
3130,False
3127,False
2498,False
2899,False
2757,False
2940,False
2934,False
2656,False
2604,False
3854,False
2213,False
2593,False
2392,False
3807,False
3937,False
3195,False
3512,False
3892,False
3562,False
2881,False
3357,False
3547,False
3478,False
3986,False
2043,False
2372,False
2639,False
2001,False
3191,False
3582,False
3218,False
3062,False
2237,False
3364,False
2202,False
3291,False
3837,False
3594,False
2058,False
3256,False
3156,False
2939,False
2009,False
3367,False
3866,False
3002,False
3505,False
3634,False
3415,False
2167,False
2339,False
3813,False
2597,False
2540,False
2570,False
2599,False
2382,False
2740,False
3274,False
3118,False
3770,False
2696,False
3060,False
3662,False
3248,False
2793,False
2855,False
3724,False
2500,False
2139,False
2685,False
2288,False
2175,False
2613,False
3707,False
2591,False
2555,False
3395,False
2887,False
3753,False
2949,False
3994,False
2508,False
3719,False
2859,False
3277,False
3583,False
2514,False
2998,False
2385,False
