,senior-level_skill
3142,1.0
3944,1.0
3777,1.0
2913,1.0
2220,1.0
3383,1.0
2519,1.0
3628,1.0
2597,1.0
3829,1.0
2811,1.0
3715,1.0
3347,1.0
3405,1.0
3070,0.0
3639,1.0
3159,1.0
3127,1.0
3640,0.0
2975,1.0
2888,1.0
3262,1.0
3853,1.0
2731,0.0
3220,0.0
2400,1.0
2892,1.0
3382,1.0
2381,1.0
2470,1.0
2455,1.0
3033,1.0
3388,1.0
3883,1.0
3269,1.0
3842,1.0
3195,1.0
2376,1.0
2433,1.0
3981,1.0
2025,1.0
2176,1.0
3566,1.0
3636,1.0
3896,1.0
2718,1.0
3729,1.0
3878,1.0
3870,1.0
2450,1.0
2516,1.0
3108,1.0
3199,1.0
3840,1.0
2367,1.0
3792,1.0
2854,1.0
3214,1.0
2211,1.0
2245,1.0
2790,1.0
3403,1.0
2193,1.0
3320,1.0
3064,1.0
2255,1.0
3795,1.0
3796,1.0
3991,1.0
3546,1.0
3816,1.0
3999,1.0
3788,1.0
2278,1.0
3807,1.0
2542,1.0
2182,0.0
3789,1.0
2440,1.0
2880,1.0
2715,1.0
2309,1.0
3918,1.0
2678,1.0
3922,1.0
2084,1.0
3849,1.0
2847,1.0
3712,1.0
2828,1.0
2252,1.0
2147,1.0
2426,1.0
3189,1.0
3649,1.0
3701,1.0
3077,1.0
3961,1.0
3497,1.0
2622,1.0
2659,1.0
2528,1.0
3400,1.0
3051,1.0
2116,0.0
2345,1.0
3882,1.0
3446,1.0
2779,1.0
2787,1.0
3726,1.0
3335,1.0
3076,1.0
3731,1.0
2140,1.0
3385,1.0
2190,1.0
3740,1.0
2896,1.0
3436,1.0
3354,1.0
2733,1.0
2835,1.0
3753,1.0
3989,1.0
3742,1.0
3709,1.0
3420,1.0
3893,1.0
2344,1.0
2706,1.0
3508,1.0
3444,1.0
2875,1.0
2908,1.0
2249,1.0
2808,1.0
3014,0.0
2745,1.0
2904,1.0
3381,1.0
2241,1.0
3207,1.0
2047,1.0
2983,1.0
2525,1.0
2272,1.0
2175,0.0
3498,1.0
2317,1.0
3257,1.0
3525,0.0
2203,1.0
2202,1.0
3452,1.0
3601,1.0
3107,1.0
2207,0.0
3242,1.0
2449,1.0
2583,1.0
2214,1.0
2970,1.0
3122,1.0
2217,1.0
2271,1.0
3518,1.0
3578,1.0
2581,1.0
3017,1.0
2843,1.0
3892,1.0
3342,1.0
2665,1.0
3569,1.0
2907,1.0
3921,1.0
3637,1.0
2428,1.0
3136,1.0
3573,1.0
3161,1.0
2973,1.0
2768,1.0
3734,1.0
3536,1.0
2932,1.0
2331,1.0
2944,1.0
2703,1.0
2633,1.0
3463,1.0
3517,1.0
3466,1.0
2092,1.0
2122,1.0
3772,1.0
3823,1.0
2467,1.0
3803,1.0
