,senior-level_skill
3809,0.0
3741,0.0
3498,0.0
2501,0.0
2139,0.0
2163,0.0
3789,0.0
3516,0.0
2838,0.0
3901,0.0
2585,0.0
3454,0.0
3528,0.0
3651,0.0
2399,0.0
3229,0.0
3303,0.0
2923,0.0
2609,0.0
2890,0.0
3172,0.0
3233,0.0
2943,0.0
2031,0.0
3359,0.0
2793,0.0
3658,0.0
2107,0.0
2884,0.0
2976,0.0
2717,0.0
2854,0.0
2616,0.0
2784,0.0
3801,0.0
3869,0.0
3332,0.0
3649,0.0
3380,0.0
2514,0.0
3103,0.0
2592,0.0
3347,0.0
3785,0.0
3090,0.0
2541,0.0
2044,0.0
3126,0.0
3200,0.0
3581,0.0
3391,0.0
2374,0.0
2795,0.0
3580,0.0
3771,0.0
2268,0.0
2048,0.0
3089,0.0
2122,0.0
3677,0.0
3895,0.0
2542,0.0
2214,0.0
3669,0.0
3782,0.0
3981,0.0
2394,0.0
3020,0.0
2990,0.0
2499,0.0
2893,0.0
3219,0.0
2740,0.0
3216,0.0
2061,0.0
2439,0.0
2428,0.0
2745,0.0
2483,0.0
3492,0.0
3724,0.0
3525,0.0
3773,0.0
2547,0.0
2931,0.0
2939,0.0
2994,0.0
3596,0.0
3123,0.0
2027,0.0
2468,0.0
3470,0.0
3684,0.0
3594,0.0
3402,0.0
2260,0.0
2642,0.0
2587,0.0
2390,0.0
3930,0.0
2183,0.0
3016,0.0
3872,0.0
3154,0.0
3711,0.0
2040,0.0
2938,0.0
2919,0.0
3224,0.0
3495,0.0
2174,0.0
2722,0.0
2545,0.0
3179,0.0
2731,0.0
3896,0.0
3461,0.0
3820,0.0
3786,0.0
3864,0.0
3526,0.0
3584,0.0
2979,0.0
2577,0.0
2552,0.0
2708,0.0
3389,0.0
3153,0.0
2488,0.0
3254,0.0
3404,0.0
2232,0.0
3906,0.0
3856,0.0
3705,0.0
3666,0.0
2662,0.0
3865,0.0
3799,0.0
2259,0.0
3697,0.0
2572,0.0
3335,0.0
3805,0.0
3437,0.0
2201,0.0
3718,0.0
2833,0.0
3740,0.0
2303,0.0
3638,0.0
2510,0.0
3370,0.0
3942,0.0
2266,0.0
3363,0.0
3364,0.0
2533,0.0
2245,0.0
2578,0.0
2145,0.0
3628,0.0
2046,0.0
3502,0.0
2463,0.0
3194,0.0
3910,0.0
3024,0.0
2166,0.0
3827,0.0
3738,0.0
3015,0.0
2535,0.0
2930,0.0
3215,0.0
2993,0.0
3048,0.0
2346,0.0
2176,0.0
2878,0.0
2862,0.0
3031,0.0
2244,0.0
2989,0.0
3185,0.0
2449,0.0
2804,0.0
2133,0.0
3469,0.0
2834,0.0
3109,0.0
3661,0.0
2561,0.0
3653,0.0
2440,0.0
3694,0.0
2290,0.0
2384,0.0
2456,0.0
2621,0.0
