,h_post,h_post_individualized
3809,1.0,1.0
3741,1.0,1.0
3498,1.0,1.0
2501,1.0,1.0
2139,1.0,1.0
2163,1.0,1.0
3789,1.0,1.0
3516,1.0,1.0
2838,1.0,1.0
3901,1.0,1.0
2585,1.0,1.0
3454,1.0,1.0
3528,1.0,1.0
3651,1.0,1.0
2399,1.0,1.0
3229,1.0,1.0
3303,1.0,1.0
2923,1.0,1.0
2609,1.0,1.0
2890,1.0,1.0
3172,1.0,1.0
3233,1.0,1.0
2943,1.0,1.0
2031,1.0,1.0
3359,1.0,1.0
2793,1.0,1.0
3658,1.0,1.0
2107,1.0,1.0
2884,1.0,1.0
2976,1.0,1.0
2717,1.0,1.0
2854,1.0,1.0
2616,1.0,1.0
2784,1.0,1.0
3801,1.0,1.0
3869,1.0,1.0
3332,1.0,1.0
3649,1.0,1.0
3380,1.0,1.0
2514,1.0,1.0
3103,1.0,1.0
2592,1.0,1.0
3347,1.0,1.0
3785,1.0,1.0
3090,1.0,1.0
2541,1.0,1.0
2044,1.0,1.0
3126,1.0,1.0
3200,1.0,1.0
3581,1.0,1.0
3391,1.0,1.0
2374,1.0,1.0
2795,1.0,1.0
3580,1.0,1.0
3771,1.0,1.0
2268,1.0,1.0
2048,0.0,0.0
3089,1.0,1.0
2122,1.0,1.0
3677,1.0,1.0
3895,1.0,1.0
2542,1.0,1.0
2214,1.0,1.0
3669,1.0,1.0
3782,1.0,1.0
3981,1.0,1.0
2394,1.0,1.0
3020,1.0,1.0
2990,1.0,1.0
2499,1.0,1.0
2893,1.0,1.0
3219,1.0,1.0
2740,1.0,1.0
3216,1.0,1.0
2061,1.0,1.0
2439,1.0,1.0
2428,1.0,1.0
2745,1.0,1.0
2483,1.0,1.0
3492,1.0,1.0
3724,1.0,1.0
3525,1.0,1.0
3773,1.0,1.0
2547,1.0,1.0
2931,1.0,1.0
2939,0.2,0.0
2994,1.0,1.0
3596,1.0,1.0
3123,1.0,1.0
2027,1.0,1.0
2468,1.0,1.0
3470,1.0,1.0
3684,1.0,1.0
3594,1.0,1.0
3402,1.0,1.0
2260,1.0,1.0
2642,1.0,1.0
2587,1.0,1.0
2390,1.0,1.0
3930,1.0,1.0
2183,1.0,1.0
3016,1.0,1.0
3872,1.0,1.0
3154,1.0,1.0
3711,1.0,1.0
2040,1.0,1.0
2938,1.0,1.0
2919,1.0,1.0
3224,1.0,1.0
3495,1.0,1.0
2174,1.0,1.0
2722,1.0,1.0
2545,1.0,1.0
3179,1.0,1.0
2731,1.0,1.0
3896,1.0,1.0
3461,1.0,1.0
3820,1.0,1.0
3786,1.0,1.0
3864,1.0,1.0
3526,1.0,1.0
3584,1.0,1.0
2979,1.0,1.0
2577,1.0,1.0
2552,1.0,1.0
2708,1.0,1.0
3389,1.0,1.0
3153,1.0,1.0
2488,1.0,1.0
3254,1.0,1.0
3404,1.0,1.0
2232,1.0,1.0
3906,1.0,1.0
3856,1.0,1.0
3705,1.0,1.0
3666,1.0,1.0
2662,1.0,1.0
3865,1.0,1.0
3799,1.0,1.0
2259,1.0,1.0
3697,1.0,1.0
2572,1.0,1.0
3335,1.0,1.0
3805,1.0,1.0
3437,1.0,1.0
2201,1.0,1.0
3718,1.0,1.0
2833,1.0,1.0
3740,1.0,1.0
2303,1.0,1.0
3638,1.0,1.0
2510,1.0,1.0
3370,1.0,1.0
3942,1.0,1.0
2266,1.0,1.0
3363,1.0,1.0
3364,1.0,1.0
2533,1.0,1.0
2245,1.0,1.0
2578,1.0,1.0
2145,1.0,1.0
3628,1.0,1.0
2046,1.0,1.0
3502,1.0,1.0
2463,1.0,1.0
3194,1.0,1.0
3910,1.0,1.0
3024,1.0,1.0
2166,1.0,1.0
3827,1.0,1.0
3738,1.0,1.0
3015,1.0,1.0
2535,1.0,1.0
2930,1.0,1.0
3215,1.0,1.0
2993,1.0,1.0
3048,1.0,1.0
2346,1.0,1.0
2176,1.0,1.0
2878,1.0,1.0
2862,1.0,1.0
3031,1.0,1.0
2244,1.0,1.0
2989,1.0,1.0
3185,1.0,1.0
2449,1.0,1.0
2804,1.0,1.0
2133,1.0,1.0
3469,1.0,1.0
2834,1.0,1.0
3109,1.0,1.0
3661,1.0,1.0
2561,1.0,1.0
3653,0.0,0.0
2440,1.0,1.0
3694,1.0,1.0
2290,1.0,1.0
2384,1.0,1.0
2456,1.0,1.0
2621,1.0,1.0
