,y_hat
12723,False
16317,False
16072,False
13362,False
11884,False
13312,False
13785,False
18255,False
15148,False
14166,False
17236,False
14494,False
14228,False
13368,False
10150,False
11746,False
17289,False
19019,False
15964,False
14162,False
10548,False
19986,False
16271,False
19927,False
18261,False
18472,False
12517,False
12471,False
15770,False
15825,False
13988,False
18945,False
13209,False
14425,False
11195,False
18179,False
12793,False
17086,False
12039,False
18055,False
12762,False
10082,False
10617,False
11808,False
10172,False
17946,False
15046,False
11671,False
11292,False
13278,False
10998,False
16888,False
15052,False
10216,False
13742,False
14079,False
15402,False
14548,False
18999,False
19614,False
11864,False
12162,False
15573,False
19641,False
17972,False
10159,False
19893,False
18920,False
16228,False
16265,False
13021,False
13545,False
14610,False
11360,False
18322,False
13992,False
15722,False
10761,False
14694,False
19924,False
12927,False
14437,False
14675,False
16666,False
15449,False
18385,False
10488,False
19423,False
12304,False
16156,False
19874,False
12270,False
18141,False
15327,False
12609,False
13672,False
11873,False
12917,False
11387,False
16079,False
18142,False
14954,False
11966,False
11485,False
19485,False
13087,False
14748,False
17836,False
17300,False
15704,False
14850,False
19067,False
15742,False
15932,False
10646,False
17943,False
15114,False
13058,False
19654,False
15878,False
12780,False
19764,False
14997,False
14215,False
19569,False
18866,False
11644,False
15676,False
19027,False
15567,False
16509,False
18889,False
18759,False
11376,False
13720,False
18657,False
12150,False
12296,False
15837,False
13676,False
16024,False
11662,False
18346,False
11203,False
19467,False
15916,False
14768,False
18507,False
19881,False
17502,False
19770,False
11156,False
18270,False
15601,False
15197,False
12958,False
16050,False
10546,False
11587,False
15756,False
11648,False
15692,False
14594,False
10531,False
18597,False
19995,False
11239,False
12656,False
14724,False
11218,False
17910,False
13060,False
11604,False
16948,False
16187,False
16286,False
16387,False
11810,False
12709,False
16873,False
10247,False
14538,False
10463,False
18826,False
10948,False
17404,False
15222,False
19018,False
16307,False
18955,False
16670,False
12086,False
13734,False
14344,False
13360,False
10736,False
14116,False
16037,False
14125,False
14444,False
