,x1,x2
2705,1.7,-0.0
2529,1.7,-0.0
2165,0.1,2.0
2570,1.3,3.0
2432,3.6,-0.0
3776,2.1,0.0
3561,1.8,3.3
3332,1.5,-0.0
3752,1.9,0.0
2693,1.7,-0.0
2497,1.6,4.1
2424,1.1,2.6
2309,1.3,0.0
3106,2.6,-0.0
2285,1.3,3.4
2611,1.9,2.6
2862,2.4,-0.0
3904,1.4,0.0
3606,2.3,-0.0
3288,1.3,0.0
3077,0.7,5.1
2343,2.3,0.0
2606,0.1,2.1
2551,0.9,1.8
3596,0.1,2.1
3703,1.9,3.6
3103,1.7,-0.0
3193,0.9,2.3
3940,0.8,2.3
3398,3.4,-0.0
3253,2.4,0.0
2696,0.2,3.1
2098,1.5,0.0
2734,0.2,3.1
2299,1.3,-0.0
2410,1.0,5.7
3684,2.3,0.0
2819,1.8,4.7
3487,1.7,-0.0
2220,1.2,0.0
3846,1.7,-0.0
2023,1.4,-0.0
3059,1.3,0.0
2723,1.3,-0.0
3139,0.6,4.2
2066,1.9,-0.0
3131,2.0,-0.0
3068,1.3,0.0
2733,2.8,2.6
2677,2.9,0.0
3908,1.2,0.0
3706,0.1,3.1
2374,1.8,0.0
2714,1.5,-0.0
2040,1.8,3.8
2139,2.5,-0.0
3401,3.1,3.8
2882,1.1,-0.0
3808,1.4,0.0
2222,1.6,-0.0
3548,1.8,0.0
2788,3.1,1.9
2399,0.3,3.6
2871,2.6,-0.0
2105,1.2,-0.0
2532,0.8,2.1
3224,2.1,-0.0
3018,2.6,-0.0
2543,0.7,1.8
3625,2.7,5.7
3307,2.2,0.0
3825,1.2,-0.0
3861,1.5,2.8
3192,1.3,0.0
2342,2.0,0.0
3001,3.1,2.3
2186,2.4,-0.0
2249,2.8,-0.0
3793,2.2,0.0
2711,1.4,2.1
3541,1.6,0.0
3770,1.9,3.1
2491,1.9,0.0
2016,-0.0,3.1
3931,1.9,-0.0
3368,1.5,-0.0
3535,1.3,0.0
2756,1.1,3.5
3210,2.9,0.0
3188,2.8,2.0
3594,1.3,3.6
2474,1.7,0.0
3093,2.4,-0.0
3238,0.1,2.3
2037,1.2,0.0
3043,1.8,0.0
3290,1.5,-0.0
2770,2.5,0.0
3696,2.4,-0.0
2445,2.1,3.9
2159,2.5,-0.0
2233,2.3,4.2
3897,1.9,4.1
3581,1.4,-0.0
3700,0.4,3.3
2455,2.9,0.0
2448,1.5,-0.0
3930,1.8,2.3
3557,1.6,-0.0
2379,1.1,0.0
2760,1.8,0.0
3538,0.8,2.1
3617,1.9,0.0
2746,1.7,3.6
3690,2.1,2.1
3785,2.3,1.5
3551,1.5,3.7
3052,1.2,0.0
3786,1.9,-0.0
2542,2.4,0.0
3902,1.0,0.0
2952,2.4,4.2
3701,1.3,-0.0
2791,3.3,2.7
2350,1.4,-0.0
2015,2.9,0.0
3580,2.5,4.7
2916,3.2,0.0
3921,1.8,-0.0
3777,1.8,1.9
3982,2.6,2.5
3276,1.2,0.0
3911,3.3,4.2
2082,1.3,0.0
3536,1.6,-0.0
2557,1.6,-0.0
3852,3.0,5.5
3240,2.2,3.3
3048,2.6,3.9
3952,1.8,0.0
3393,1.9,0.0
3823,1.7,-0.0
3570,0.7,3.1
3454,1.8,0.0
3849,1.8,0.0
3396,1.5,0.0
3345,1.8,4.1
2471,2.4,0.0
2119,1.2,-0.0
2507,1.4,-0.0
3964,1.8,0.0
3895,1.2,0.0
2058,1.4,4.1
2838,1.9,-0.0
2868,1.2,-0.0
3957,1.5,0.0
2063,1.4,1.9
3200,1.5,0.0
3871,2.5,-0.0
3893,3.3,4.1
3901,2.0,-0.0
3233,2.6,2.1
3178,1.2,0.0
3771,1.6,-0.0
3111,0.9,3.6
3745,0.6,2.6
2238,1.5,2.8
2664,2.3,0.0
2726,3.1,2.2
2401,1.1,-0.0
3556,3.3,5.7
2977,0.7,2.8
3856,2.7,0.0
2150,2.5,0.0
3555,1.8,-0.0
2873,3.7,4.1
3436,2.1,0.0
2167,2.0,0.0
3956,1.4,-0.0
3755,2.4,-0.0
3616,0.3,5.2
3697,1.5,0.0
3257,1.5,0.0
3358,1.5,-0.0
3597,3.0,0.0
2654,0.0,3.1
2650,1.4,2.3
3663,0.9,2.6
3761,2.3,0.0
2785,2.0,-0.0
2086,0.6,1.9
3605,2.2,-0.0
3820,0.7,5.1
3990,2.2,2.1
2090,1.3,-0.0
2375,1.4,-0.0
3945,0.9,2.1
2549,0.7,4.2
3592,1.3,3.1
3453,0.5,2.1
