,x1,x2
2996,2.5,3.6
3932,2.3,4.2
3196,2.1,3.6
2240,0.4,2.0
3969,1.5,2.2
3718,2.4,1.4
2594,1.5,3.0
2986,1.3,2.0
3548,3.0,4.5
3315,2.2,0.4
2497,3.6,2.4
3859,0.3,3.0
3857,0.8,3.6
3191,2.3,2.4
3204,0.4,2.6
2579,1.0,2.3
2428,1.1,3.8
2635,1.9,3.4
3874,1.3,2.9
3418,1.1,4.1
3660,0.3,4.1
3062,2.5,2.2
3137,2.3,2.6
2388,2.4,2.2
3812,0.7,2.6
2668,1.3,3.0
2491,2.6,3.8
2605,1.5,1.7
3306,0.4,3.9
3917,1.7,2.6
3200,3.1,5.1
2134,4.1,4.7
2325,1.9,2.5
2144,1.6,3.1
3074,1.0,3.2
3532,2.6,4.0
3640,0.9,3.0
2473,0.2,3.0
3458,1.3,2.0
3960,1.1,1.9
3184,2.3,1.1
2344,1.3,3.1
2239,2.6,3.7
3695,0.4,0.0
3400,0.9,3.5
2689,2.0,1.8
2760,1.5,1.7
2765,-0.0,4.1
3765,2.4,2.8
2848,1.5,1.9
3333,2.0,5.2
3988,0.7,3.7
3699,2.5,2.8
2101,0.2,3.3
3467,3.2,2.9
2393,0.7,2.5
2005,2.5,1.8
2756,0.9,3.5
2366,3.7,0.0
2614,1.7,2.3
3023,0.4,2.1
3937,4.1,2.6
3440,0.4,1.5
2133,1.6,1.9
3126,2.0,3.3
2425,1.3,2.1
2774,0.7,2.7
3898,0.3,3.2
2611,3.2,0.5
3961,1.3,1.8
2048,2.4,4.1
2465,3.0,3.0
3929,2.9,2.9
3596,0.7,3.3
2153,2.0,0.7
2311,2.4,3.9
3780,3.1,4.3
2780,2.8,0.0
2305,3.1,2.3
3899,2.4,4.2
2488,1.0,3.7
3848,1.6,3.1
3080,1.3,2.6
2296,-0.0,2.2
3739,1.0,1.7
3971,0.9,1.8
3651,2.7,3.8
2561,1.5,1.0
2408,0.6,2.8
2247,0.8,3.0
2402,1.6,2.7
2938,0.2,4.2
3385,0.4,3.0
2095,1.7,3.9
3535,0.9,2.5
3116,1.1,2.8
2847,1.5,1.3
3072,2.5,3.5
2142,3.5,4.8
2709,2.1,1.2
2445,1.5,2.3
2840,2.2,3.9
2007,0.8,4.6
3824,1.4,3.1
2332,1.7,3.3
3724,1.3,3.3
2811,2.1,3.2
2371,4.2,4.2
2570,2.1,3.6
3422,0.5,2.6
3336,1.7,1.6
3314,1.9,0.3
3760,1.6,2.6
2083,2.2,1.7
3568,2.6,1.5
2688,0.1,3.8
2484,1.3,1.8
2941,1.2,2.7
3675,2.3,2.4
3606,1.0,4.5
3818,0.9,2.3
3584,2.8,5.8
3497,0.2,2.1
2890,0.9,4.6
3145,0.5,2.6
3311,1.0,1.5
2667,0.9,4.0
2539,3.0,3.0
3271,2.4,2.7
3393,0.9,2.8
2249,1.3,3.1
3216,2.0,4.0
2956,1.7,3.3
3706,0.4,4.4
2080,0.4,4.2
3616,0.4,1.6
3690,1.9,1.2
3288,2.0,1.9
2056,2.2,1.8
2747,1.6,2.8
2500,0.9,1.3
2817,0.6,2.8
3068,1.2,4.5
3143,1.4,2.9
2175,-0.0,3.5
2009,-0.0,3.2
3240,2.1,2.6
3106,2.0,2.3
2884,1.2,4.0
3146,1.7,4.5
2981,1.0,3.8
3351,2.7,3.1
2845,1.1,3.1
2866,2.1,3.3
3889,2.7,3.3
3533,1.9,0.1
2201,1.0,4.0
2536,0.9,3.2
2293,2.4,2.6
2904,1.9,2.0
3442,0.3,3.0
3084,0.8,2.7
3321,3.5,2.8
3357,3.6,2.4
3414,1.0,3.1
2370,2.6,2.8
2049,2.2,1.0
2650,-0.0,2.5
3194,2.7,4.5
3551,1.0,1.6
3585,1.6,3.0
2731,1.8,3.1
2977,2.8,3.1
3192,2.3,2.0
3438,1.6,2.9
3580,0.8,5.1
3872,2.5,3.5
3587,0.5,6.2
3644,3.1,4.2
3853,2.1,2.3
2182,2.2,3.2
2251,1.9,3.6
2008,1.9,1.1
2603,1.4,2.0
3694,3.1,4.1
3715,2.6,2.1
3565,2.0,2.0
2161,0.5,2.0
3975,1.2,1.7
2862,2.2,-0.0
3709,0.6,4.8
2713,1.4,1.3
3081,1.3,2.1
2814,3.0,1.3
3153,2.5,2.5
3751,3.0,2.4
3557,2.2,0.7
3042,2.7,1.3
2989,1.3,3.1
3732,2.6,5.2
