,years_experience,degree
2513,1.0,0.0
2252,0.0,3.0
2198,0.0,2.0
2820,0.0,3.0
2079,2.0,1.0
3475,2.0,0.0
3789,1.0,1.0
3405,0.0,3.0
2685,2.0,0.0
3898,2.0,1.0
3442,2.0,0.0
2277,0.0,2.0
3642,0.0,3.0
3343,1.0,1.0
2018,1.0,1.0
3471,0.0,1.0
3438,0.0,3.0
3466,1.0,0.0
3166,1.0,0.0
3277,1.0,2.0
3897,0.0,3.0
2249,0.0,1.0
3411,0.0,3.0
3109,0.0,2.0
3633,1.0,1.0
3720,0.0,3.0
3173,0.0,3.0
2467,0.0,3.0
2529,1.0,0.0
2868,0.0,1.0
2737,1.0,2.0
2728,0.0,1.0
2691,1.0,1.0
3350,0.0,1.0
3399,0.0,1.0
2840,0.0,1.0
2109,0.0,2.0
2461,0.0,2.0
3812,0.0,3.0
2908,0.0,1.0
3015,0.0,2.0
2190,2.0,1.0
2889,0.0,1.0
2078,0.0,1.0
2831,0.0,3.0
3388,2.0,1.0
3620,0.0,3.0
2250,0.0,2.0
3408,0.0,3.0
3209,1.0,0.0
2163,1.0,1.0
2157,0.0,2.0
2947,1.0,1.0
2257,0.0,2.0
2919,2.0,1.0
3852,0.0,1.0
3403,1.0,0.0
2366,0.0,1.0
3783,0.0,1.0
3515,1.0,1.0
3622,0.0,1.0
3735,0.0,1.0
2678,1.0,1.0
2022,2.0,0.0
2483,1.0,0.0
3449,0.0,2.0
3147,0.0,2.0
2506,0.0,3.0
3516,0.0,2.0
2049,2.0,0.0
2301,0.0,3.0
3183,2.0,1.0
2407,0.0,2.0
2201,2.0,1.0
3952,1.0,0.0
3700,1.0,2.0
2759,0.0,2.0
3170,1.0,0.0
2231,0.0,2.0
3039,0.0,2.0
3363,0.0,3.0
3688,1.0,1.0
2838,2.0,0.0
3215,1.0,0.0
2784,1.0,0.0
3908,2.0,0.0
3871,3.0,0.0
3028,1.0,1.0
3122,1.0,1.0
3824,1.0,0.0
2811,0.0,1.0
2622,1.0,0.0
2875,2.0,1.0
3505,0.0,2.0
2558,2.0,0.0
2575,1.0,1.0
2045,0.0,1.0
2156,0.0,3.0
2067,1.0,1.0
3520,0.0,1.0
3394,2.0,0.0
3797,0.0,2.0
2900,0.0,2.0
3086,0.0,2.0
2745,2.0,0.0
3357,0.0,1.0
2015,0.0,1.0
2484,0.0,3.0
2569,2.0,1.0
2996,0.0,3.0
2139,0.0,3.0
3902,0.0,3.0
2416,1.0,1.0
3514,0.0,3.0
2933,0.0,1.0
2994,0.0,1.0
3115,0.0,2.0
2272,0.0,3.0
3536,0.0,2.0
3160,1.0,1.0
3621,2.0,0.0
3599,0.0,3.0
2914,1.0,1.0
2305,2.0,0.0
3773,0.0,2.0
3098,1.0,1.0
3825,0.0,1.0
3765,1.0,1.0
3854,0.0,1.0
3610,1.0,1.0
2087,1.0,1.0
3525,0.0,3.0
2972,1.0,1.0
2134,2.0,0.0
3182,0.0,1.0
3737,2.0,0.0
3896,1.0,0.0
3201,0.0,3.0
3499,1.0,1.0
3151,1.0,1.0
2724,1.0,1.0
2859,1.0,1.0
2818,0.0,2.0
2579,1.0,1.0
3977,0.0,3.0
2204,0.0,1.0
3228,2.0,0.0
2150,1.0,1.0
3296,1.0,1.0
3561,1.0,0.0
3365,2.0,1.0
3378,0.0,2.0
3169,1.0,1.0
3801,2.0,0.0
3344,0.0,2.0
3084,2.0,1.0
2851,0.0,3.0
2245,0.0,2.0
2294,0.0,1.0
2075,0.0,1.0
3369,1.0,0.0
3167,1.0,0.0
2992,0.0,1.0
2783,1.0,0.0
3656,0.0,2.0
2057,0.0,3.0
2424,1.0,0.0
2696,0.0,1.0
3175,2.0,0.0
2895,0.0,3.0
3763,0.0,2.0
2491,0.0,2.0
2921,1.0,1.0
3732,2.0,0.0
3199,0.0,1.0
2333,0.0,3.0
3554,0.0,1.0
2597,0.0,1.0
3177,0.0,1.0
3579,0.0,1.0
3051,2.0,0.0
3106,2.0,1.0
3724,2.0,0.0
2841,0.0,2.0
2535,0.0,1.0
3542,2.0,0.0
3501,1.0,0.0
3615,0.0,3.0
2474,0.0,1.0
3912,2.0,0.0
3760,0.0,3.0
3531,0.0,2.0
3742,2.0,0.0
2624,0.0,3.0
3458,0.0,2.0
2991,0.0,2.0
3651,2.0,0.0
3803,1.0,0.0
2604,2.0,0.0
2540,2.0,1.0
