,y_hat
2433,False
3973,False
3204,False
3595,False
2794,False
2498,False
2568,False
3338,False
2343,False
2903,False
2607,False
3524,False
2600,False
2563,False
3671,False
2508,False
3849,False
3917,False
3654,False
2086,False
3813,False
3436,False
3653,False
3251,False
3100,False
3577,False
3963,False
2575,False
2716,False
3358,False
3904,False
3796,False
2722,False
3604,False
2115,False
3001,False
2138,False
2825,False
2780,False
3741,False
2326,False
3522,False
3042,False
3720,False
3415,False
3719,False
2995,False
3769,False
2570,False
3734,False
3473,False
2436,False
3959,False
2165,False
3888,False
2533,False
3258,False
3620,False
3366,False
3333,False
2968,False
2662,False
3549,False
3859,False
2827,False
3883,False
2091,False
3243,False
2684,False
3716,False
2119,False
2405,False
2404,False
2370,False
3540,False
3923,False
3237,False
2150,False
3015,False
3192,False
2816,False
3655,False
2704,False
3125,False
3527,False
2421,False
3743,False
2297,False
3930,False
3574,False
2696,False
3084,False
3474,False
2654,False
3377,False
3751,False
2499,False
3009,False
2860,False
3178,False
2451,False
2279,False
2966,False
3057,False
2715,False
3740,False
2937,False
3058,False
2113,False
2624,False
3467,False
3638,False
2768,False
2633,False
2172,False
3542,False
3381,False
3567,False
2913,False
3943,False
2501,False
3503,False
3937,False
3783,False
3965,False
3066,False
2620,False
2354,False
3518,False
2612,False
2748,False
2656,False
2850,False
3971,False
2744,False
3651,False
2386,False
3953,False
2638,False
2512,False
3223,False
3668,False
3824,False
2058,False
2329,False
3501,False
3814,False
2010,False
2476,False
2532,False
2103,False
3565,False
2954,False
3550,False
3492,False
2788,False
3451,False
2598,False
3329,False
3995,False
3880,False
3026,False
3083,False
3229,False
2022,False
2303,False
2430,False
2062,False
3747,False
2912,False
2270,False
2012,False
2531,False
2902,False
3161,False
2900,False
2823,False
2076,False
2672,False
3011,False
3972,False
3975,False
2529,False
2152,False
3156,False
3319,False
2291,False
2890,False
3362,False
3682,False
2667,False
3305,False
2701,False
3584,False
3295,False
2910,False
3906,False
3007,False
2395,False
3909,False
