,years_experience,degree,nr_commits,nr_languages,nr_stars
2433,0.0,0.0,1830.0,0.0,8.0
3973,0.0,0.0,826.0,0.0,0.0
3204,0.0,0.0,2834.0,0.0,7.0
3595,0.0,0.0,836.0,0.0,8.0
2794,0.0,0.0,818.0,0.0,6.0
2498,0.0,0.0,817.0,0.0,5.0
2568,0.0,0.0,1834.0,0.0,2.0
3338,0.0,0.0,-6.0,0.0,0.0
2343,0.0,0.0,1825.0,0.0,0.0
2903,0.0,0.0,838.0,0.0,7.0
2607,0.0,0.0,820.0,0.0,5.0
3524,0.0,0.0,813.0,0.0,7.0
2600,0.0,0.0,832.0,0.0,5.0
2563,0.0,0.0,842.0,0.0,6.0
3671,0.0,0.0,839.0,0.0,8.0
2508,0.0,0.0,1826.0,0.0,1.0
3849,0.0,0.0,826.0,0.0,10.0
3917,0.0,0.0,1823.0,0.0,3.0
3654,0.0,0.0,836.0,0.0,4.0
2086,0.0,0.0,827.0,0.0,6.0
3813,0.0,0.0,817.0,0.0,8.0
3436,0.0,0.0,2826.0,0.0,4.0
3653,0.0,0.0,818.0,0.0,9.0
3251,0.0,0.0,839.0,0.0,10.0
3100,0.0,0.0,825.0,0.0,9.0
3577,0.0,0.0,835.0,0.0,6.0
3963,0.0,0.0,0.0,0.0,8.0
2575,0.0,0.0,844.0,0.0,8.0
2716,0.0,0.0,1827.0,0.0,9.0
3358,0.0,0.0,820.0,0.0,0.0
3904,0.0,0.0,823.0,0.0,8.0
3796,0.0,0.0,843.0,0.0,10.0
2722,0.0,0.0,831.0,0.0,9.0
3604,0.0,0.0,839.0,0.0,8.0
2115,0.0,0.0,831.0,0.0,10.0
3001,0.0,0.0,840.0,0.0,3.0
2138,0.0,0.0,1819.0,0.0,7.0
2825,0.0,0.0,1826.0,0.0,5.0
2780,0.0,0.0,842.0,0.0,4.0
3741,0.0,0.0,831.0,0.0,3.0
2326,0.0,0.0,836.0,0.0,6.0
3522,0.0,0.0,1831.0,0.0,7.0
3042,0.0,0.0,841.0,0.0,5.0
3720,0.0,0.0,826.0,0.0,8.0
3415,0.0,0.0,2823.0,0.0,3.0
3719,0.0,0.0,845.0,0.0,7.0
2995,0.0,0.0,812.0,0.0,5.0
3769,0.0,0.0,822.0,0.0,7.0
2570,0.0,0.0,835.0,0.0,9.0
3734,0.0,0.0,838.0,0.0,4.0
3473,0.0,0.0,828.0,0.0,6.0
2436,0.0,0.0,830.0,0.0,5.0
3959,0.0,0.0,1822.0,0.0,6.0
2165,0.0,0.0,820.0,0.0,3.0
3888,0.0,0.0,832.0,0.0,8.0
2533,0.0,0.0,1826.0,0.0,6.0
3258,0.0,0.0,1834.0,0.0,0.0
3620,0.0,0.0,823.0,0.0,8.0
3366,0.0,0.0,831.0,0.0,6.0
3333,0.0,0.0,816.0,0.0,5.0
2968,0.0,0.0,808.0,0.0,3.0
2662,0.0,0.0,840.0,0.0,8.0
3549,0.0,0.0,812.0,0.0,6.0
3859,0.0,0.0,830.0,0.0,6.0
2827,0.0,0.0,1831.0,0.0,6.0
3883,0.0,0.0,837.0,0.0,6.0
2091,0.0,0.0,834.0,0.0,0.0
3243,0.0,0.0,829.0,0.0,10.0
2684,0.0,0.0,836.0,0.0,5.0
3716,0.0,0.0,848.0,0.0,9.0
2119,0.0,0.0,827.0,0.0,7.0
2405,0.0,0.0,837.0,0.0,7.0
2404,0.0,0.0,836.0,0.0,6.0
2370,0.0,0.0,834.0,0.0,8.0
3540,0.0,0.0,833.0,0.0,9.0
3923,0.0,0.0,1814.0,0.0,4.0
3237,0.0,0.0,841.0,0.0,1.0
2150,0.0,0.0,0.0,0.0,3.0
3015,0.0,0.0,1816.0,0.0,4.0
