,y_hat
12386,False
11042,False
16212,False
19871,False
16327,False
19913,False
16028,False
15889,False
18978,False
14283,False
18514,False
13896,False
18531,False
18793,False
17856,False
17807,False
13590,False
11679,False
10647,False
12677,False
12612,False
14865,False
15955,False
10085,False
13404,False
11147,False
19921,False
13783,False
13472,False
19373,False
11851,False
19820,False
18563,False
17293,False
19385,False
11233,False
10584,False
13992,False
16574,False
16137,False
13339,False
18709,False
15144,False
16492,False
15083,False
12933,False
19510,False
17481,False
18489,False
16632,False
12089,False
10803,False
16938,False
12301,False
14497,False
16008,False
18758,False
11988,False
17434,False
11185,False
13716,False
12249,False
16704,False
18131,False
14389,False
19755,False
19425,False
12465,False
18649,False
15652,False
17657,False
15559,False
10491,False
13105,False
15196,False
19371,False
14767,False
14068,False
12297,False
15295,False
18930,False
12931,False
14216,False
18787,False
10770,False
12084,False
11735,False
11464,False
17646,False
18129,False
14122,False
11707,False
11541,False
14949,False
14288,False
11415,False
18232,False
19272,False
12494,False
19959,False
10011,False
16205,False
19375,False
17373,False
17814,False
11061,False
15936,False
15057,False
11103,False
12511,False
12638,False
11298,False
14384,False
11119,False
10635,False
11382,False
14491,False
15117,False
13124,False
19008,False
10916,False
14468,False
14169,False
13025,False
10522,False
17735,False
17718,False
14707,False
15009,False
13226,False
10475,False
17875,False
17692,False
14105,False
16413,False
10136,False
18589,False
18565,False
10551,False
14181,False
19562,False
13095,False
18298,False
17863,False
10215,False
16016,False
11944,False
12109,False
10995,False
10317,False
12126,False
13587,False
16353,False
15731,False
13885,False
19794,False
16547,False
16995,False
16902,False
17975,False
19556,False
12412,False
10918,False
14734,False
16947,False
16249,False
11753,False
10045,False
19399,False
16448,False
17973,False
13132,False
17560,False
12815,False
16408,False
14748,False
14795,False
10449,False
18895,False
18744,False
17022,False
10219,False
19836,False
13939,False
13342,False
18971,False
11522,False
18727,False
12705,False
15816,False
17043,False
15715,False
16970,False
14960,False
17611,False
16795,False
16503,False
18666,False
11692,False
16368,False
