,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,0.0,0.7020265,9.0,3.0,3.0
2001,3.0,0.0,0.89534557,3.0,1.0,2.0
2002,4.0,2.0,0.8656379,6.0,3.0,2.0
2003,1.0,2.0,0.24651074,2.0,2.0,10.0
2004,5.0,0.0,0.25752544,1.0,1.0,1.0
2005,5.0,0.0,0.3800516,2.0,11.0,1.0
2006,1.0,3.0,0.06707144,3.0,1.0,4.0
2007,1.0,0.0,0.03143525,4.0,7.0,4.0
2008,0.0,1.0,0.39459395,3.0,4.0,2.0
2009,2.0,0.0,0.9774703,1.0,0.0,2.0
2010,2.0,0.0,0.5286696,3.0,3.0,3.0
2011,3.0,2.0,0.50166166,5.0,0.0,2.0
2012,2.0,2.0,0.22116637,2.0,1.0,2.0
2013,5.0,2.0,0.63286483,5.0,2.0,3.0
2014,0.0,2.0,0.31913912,5.0,1.0,4.0
2015,0.0,0.0,0.8672539,5.0,1.0,0.0
2016,2.0,0.0,0.79283404,1.0,9.0,10.0
2017,1.0,3.0,0.23364782,9.0,2.0,3.0
2018,3.0,2.0,0.654094,6.0,4.0,2.0
2019,3.0,0.0,0.04684198,6.0,0.0,3.0
2020,4.0,1.0,0.8699026,4.0,2.0,4.0
2021,5.0,2.0,0.089957714,3.0,0.0,0.0
2022,2.0,0.0,0.6058519,3.0,4.0,1.0
2023,0.0,2.0,0.28207505,4.0,3.0,4.0
2024,2.0,0.0,0.6628884,5.0,1.0,3.0
2025,2.0,1.0,0.2499553,2.0,3.0,7.0
2026,2.0,2.0,0.65800357,5.0,8.0,3.0
2027,5.0,0.0,0.23559058,8.0,0.0,2.0
2028,5.0,0.0,0.22406161,5.0,7.0,3.0
2029,3.0,0.0,0.32943654,4.0,2.0,3.0
2030,0.0,0.0,0.74127376,4.0,4.0,6.0
2031,6.0,3.0,0.4248588,1.0,1.0,6.0
2032,3.0,0.0,0.6404687,7.0,4.0,4.0
2033,6.0,2.0,0.5285386,3.0,6.0,7.0
2034,7.0,2.0,0.9072808,3.0,21.0,1.0
2035,4.0,2.0,0.73702836,8.0,0.0,5.0
2036,2.0,1.0,0.919785,8.0,1.0,10.0
2037,2.0,1.0,0.26505935,4.0,5.0,5.0
2038,4.0,2.0,0.98183155,5.0,3.0,2.0
2039,2.0,2.0,0.27170074,2.0,3.0,2.0
2040,7.0,1.0,0.8105607,5.0,1.0,4.0
2041,2.0,1.0,0.5388558,6.0,1.0,5.0
2042,3.0,2.0,0.93808746,2.0,1.0,3.0
2043,2.0,0.0,0.25240064,5.0,3.0,2.0
2044,3.0,2.0,0.6287643,6.0,1.0,3.0
2045,3.0,3.0,0.4468633,7.0,2.0,8.0
2046,1.0,2.0,0.15250385,3.0,1.0,3.0
2047,3.0,0.0,0.108432055,3.0,1.0,3.0
2048,3.0,0.0,0.3387463,1.0,7.0,6.0
2049,2.0,0.0,0.009851456,3.0,0.0,3.0
2050,1.0,2.0,0.64655805,2.0,3.0,3.0
2051,3.0,0.0,0.16191149,5.0,3.0,5.0
2052,2.0,0.0,0.78829503,5.0,0.0,8.0
2053,2.0,0.0,0.31876397,3.0,9.0,3.0
2054,1.0,1.0,0.87705207,8.0,2.0,5.0
2055,5.0,3.0,0.8950273,3.0,1.0,6.0
2056,5.0,1.0,0.19215393,2.0,1.0,1.0
2057,1.0,0.0,0.9602907,7.0,6.0,3.0
2058,1.0,0.0,0.2068361,3.0,0.0,4.0
2059,3.0,0.0,0.061827898,3.0,13.0,5.0
2060,5.0,1.0,0.67433023,2.0,3.0,2.0
2061,8.0,2.0,0.005399823,3.0,0.0,3.0
2062,0.0,0.0,0.1216737,3.0,3.0,0.0
2063,3.0,0.0,0.37564123,4.0,3.0,3.0
2064,1.0,2.0,0.94869745,7.0,3.0,6.0
2065,0.0,3.0,0.90567636,0.0,2.0,2.0
2066,1.0,1.0,0.6832223,5.0,2.0,6.0
2067,5.0,2.0,0.8079518,4.0,4.0,2.0
2068,3.0,2.0,0.036310673,1.0,1.0,1.0
2069,2.0,0.0,0.19535553,9.0,8.0,0.0
2070,6.0,3.0,0.6064743,2.0,2.0,7.0
2071,6.0,2.0,0.33138287,2.0,6.0,6.0
2072,5.0,2.0,0.354926,3.0,10.0,4.0
2073,9.0,3.0,0.20141375,4.0,2.0,4.0
2074,1.0,1.0,0.643173,1.0,6.0,2.0
2075,4.0,2.0,0.036529183,4.0,0.0,6.0
2076,6.0,2.0,0.26803648,3.0,5.0,6.0
2077,4.0,0.0,0.37234807,3.0,5.0,5.0
2078,0.0,0.0,0.9336506,5.0,0.0,3.0
2079,1.0,0.0,0.6757277,3.0,1.0,8.0
2080,2.0,3.0,0.1998986,3.0,4.0,1.0
2081,0.0,0.0,0.74831235,4.0,3.0,8.0
2082,2.0,0.0,0.68768203,4.0,7.0,0.0
2083,2.0,1.0,0.64016664,3.0,6.0,3.0
2084,4.0,0.0,0.6959113,9.0,4.0,5.0
2085,3.0,0.0,0.28490436,1.0,0.0,3.0
2086,4.0,2.0,0.73389745,0.0,1.0,2.0
2087,9.0,2.0,0.7175647,2.0,4.0,0.0
2088,5.0,0.0,0.97474706,4.0,2.0,8.0
2089,1.0,2.0,0.96536446,4.0,3.0,5.0
2090,7.0,2.0,0.07621503,4.0,6.0,5.0
2091,0.0,0.0,0.46953368,4.0,2.0,6.0
2092,2.0,2.0,0.48282254,5.0,8.0,1.0
2093,6.0,1.0,0.8077092,5.0,4.0,9.0
2094,2.0,3.0,0.5897186,2.0,0.0,3.0
2095,1.0,1.0,0.78288984,4.0,2.0,1.0
2096,2.0,0.0,0.3493353,2.0,5.0,5.0
2097,6.0,2.0,0.3422674,6.0,3.0,1.0
2098,3.0,0.0,0.4888755,1.0,0.0,0.0
2099,1.0,1.0,0.37304235,5.0,5.0,5.0
2100,2.0,0.0,0.36616802,2.0,1.0,3.0
2101,2.0,2.0,0.7183404,5.0,1.0,12.0
2102,4.0,2.0,0.26736295,3.0,12.0,4.0
2103,2.0,0.0,0.5369128,1.0,5.0,7.0
2104,1.0,0.0,0.2348907,5.0,3.0,5.0
2105,6.0,2.0,0.39548433,5.0,10.0,6.0
2106,5.0,3.0,0.32687712,3.0,2.0,3.0
2107,2.0,0.0,0.033126116,7.0,3.0,4.0
2108,3.0,0.0,0.6763586,3.0,7.0,3.0
2109,5.0,0.0,0.789616,6.0,2.0,6.0
2110,0.0,1.0,0.87034786,2.0,4.0,2.0
2111,1.0,0.0,0.18635511,6.0,2.0,2.0
2112,0.0,0.0,0.87517536,5.0,0.0,1.0
2113,2.0,2.0,0.49025512,3.0,5.0,7.0
2114,7.0,0.0,0.93749404,3.0,15.0,3.0
2115,2.0,1.0,0.87201655,1.0,5.0,5.0
2116,1.0,0.0,0.102318645,8.0,4.0,1.0
2117,2.0,1.0,0.82709956,6.0,2.0,2.0
2118,4.0,2.0,0.40762258,8.0,1.0,6.0
2119,0.0,3.0,0.066299796,5.0,5.0,3.0
2120,3.0,0.0,0.17491269,5.0,1.0,2.0
2121,2.0,0.0,0.64908636,2.0,6.0,3.0
2122,3.0,2.0,0.11475575,7.0,8.0,0.0
2123,3.0,2.0,0.22629154,6.0,4.0,2.0
2124,1.0,0.0,0.44251204,4.0,7.0,1.0
2125,7.0,1.0,0.60667074,1.0,0.0,5.0
2126,1.0,0.0,0.32960892,1.0,2.0,5.0
2127,1.0,2.0,0.106492996,5.0,15.0,6.0
2128,1.0,2.0,0.9540044,4.0,4.0,1.0
2129,1.0,2.0,0.26596105,5.0,1.0,5.0
2130,0.0,3.0,0.8452116,0.0,2.0,9.0
2131,6.0,0.0,0.47283638,4.0,1.0,4.0
2132,1.0,2.0,0.847023,8.0,5.0,9.0
