,x1,x2
2899,0.2,2.3
2335,1.3,0.0
3461,2.3,0.0
3608,2.2,0.0
2266,2.1,3.1
2766,2.3,0.0
2550,1.9,-0.0
3377,1.2,0.0
3841,0.2,3.1
2351,1.4,3.3
2775,1.6,-0.0
2062,2.0,0.0
2439,0.9,3.3
3572,1.5,-0.0
3622,1.0,0.0
2288,0.9,4.7
2350,2.5,0.0
2977,3.5,0.0
3408,0.2,4.1
2181,2.6,2.6
2657,1.2,-0.0
3735,2.9,0.0
3114,2.4,-0.0
2471,1.3,0.0
3046,-0.0,4.2
2704,0.7,3.6
3988,2.2,5.2
3877,1.9,-0.0
2975,1.5,-0.0
3277,1.6,-0.0
3203,2.3,0.0
2342,3.4,0.0
2620,2.8,-0.0
2013,2.6,-0.0
2028,1.3,1.4
3326,1.6,0.0
3514,1.3,2.1
3441,2.2,2.6
2525,1.8,0.0
3611,1.8,-0.0
3017,2.2,-0.0
3715,1.0,0.0
3832,2.1,2.6
3597,1.7,-0.0
3601,2.1,3.1
3027,2.4,-0.0
2701,1.7,0.0
2869,2.6,3.8
2101,0.1,4.2
2123,1.6,-0.0
2190,1.4,0.0
2727,2.8,0.0
3107,1.3,-0.0
2572,2.2,0.0
2929,2.3,3.6
2387,1.3,-0.0
2491,1.1,0.0
3587,1.1,-0.0
2014,1.8,3.6
2034,1.9,3.6
3771,1.4,0.0
2214,2.6,4.5
3952,2.5,0.0
3717,2.3,-0.0
2726,3.3,4.7
2639,0.5,4.2
3647,2.7,0.0
3420,3.4,0.0
2838,1.1,2.6
3846,1.5,-0.0
3210,2.6,3.8
3891,1.4,4.2
2579,2.1,-0.0
2459,3.1,5.2
3929,1.8,5.7
3135,2.4,0.0
2884,2.2,0.0
3774,2.7,-0.0
2723,1.3,0.0
3080,1.5,3.8
3992,1.5,-0.0
3732,4.2,3.6
2136,1.9,3.3
2601,1.8,5.2
3351,0.8,2.1
2221,1.9,0.0
3763,2.2,4.1
2943,1.3,-0.0
3216,1.4,-0.0
3058,0.8,2.6
2370,2.3,0.0
3494,1.9,0.0
3360,1.7,0.0
3985,1.8,-0.0
2184,2.5,0.0
2166,2.1,-0.0
3083,1.5,0.0
3681,2.0,-0.0
2757,2.3,0.0
3147,1.4,4.7
3053,1.5,-0.0
2113,3.0,-0.0
3631,2.0,-0.0
2537,1.4,0.0
2965,0.7,2.6
2373,2.0,-0.0
2524,2.3,0.0
3896,1.3,2.6
3342,1.3,2.5
2430,1.6,-0.0
2966,0.7,3.8
2897,1.5,-0.0
3893,2.9,0.0
2811,2.5,0.0
2487,1.7,-0.0
2915,2.0,-0.0
2296,2.5,0.0
2872,1.3,0.0
2469,2.3,0.0
2092,2.7,-0.0
2429,0.4,2.1
2283,2.2,3.0
3016,1.9,-0.0
2539,2.7,0.0
3078,1.3,0.0
3967,0.9,2.3
2026,1.5,0.0
3036,1.6,0.0
3836,2.6,0.0
3101,1.8,0.0
3213,2.5,-0.0
3476,2.0,0.0
2739,3.1,-0.0
3875,2.1,-0.0
2187,1.4,0.0
2268,2.9,-0.0
2793,2.1,-0.0
2576,1.2,-0.0
2531,1.6,0.0
2388,1.0,3.3
3448,1.4,3.1
2812,1.6,0.0
3554,2.2,3.6
3999,1.3,0.0
3305,2.0,-0.0
2494,1.9,2.0
3247,1.3,0.0
2866,1.5,0.0
3364,0.6,1.8
2802,0.7,2.8
3857,2.5,-0.0
2324,1.7,-0.0
3940,0.7,5.7
2400,3.1,0.0
3736,2.3,2.0
2446,1.4,-0.0
3782,2.1,-0.0
2271,0.5,2.3
2891,1.3,-0.0
2157,2.2,0.0
3590,1.5,0.0
2961,3.3,0.0
2423,2.6,3.0
3002,0.6,4.7
2104,0.2,2.1
3042,3.6,3.5
3580,1.5,-0.0
3014,0.4,3.1
3668,1.7,0.0
2369,0.9,2.8
3081,1.3,0.0
3187,0.2,3.1
2212,3.3,-0.0
3683,1.2,0.0
3633,1.3,5.7
2499,1.3,-0.0
3746,1.3,2.5
2045,1.3,4.2
2290,2.6,0.0
2460,2.6,0.0
3166,2.5,-0.0
3355,0.7,3.1
3638,2.5,0.0
2585,1.4,-0.0
2606,2.5,0.0
2957,2.4,0.0
3455,1.8,0.0
2006,1.4,-0.0
3966,1.5,-0.0
2936,2.4,3.6
2749,0.9,1.9
2229,2.2,4.7
3944,1.8,4.2
3790,1.4,4.7
2182,1.5,0.0
2631,2.2,0.0
2721,2.5,-0.0
2960,1.6,-0.0
2252,1.7,-0.0
3349,2.0,3.1
