,senior-level_skill
3042,0.0
3046,0.0
2975,0.0
2247,0.0
2135,0.0
2752,0.0
2125,0.0
3167,0.0
2070,0.0
3438,0.0
2743,0.0
2269,0.0
3059,0.0
3075,0.0
3449,0.0
2487,0.0
2010,0.0
3530,0.0
3897,0.0
2643,0.0
2899,0.0
2174,0.0
3985,0.0
3207,0.0
2987,0.0
3155,0.0
2485,0.0
3624,0.0
2998,0.0
3082,0.0
3087,0.0
3948,0.0
3408,0.0
2279,0.0
2152,0.0
2793,0.0
2370,0.0
2848,0.0
3635,0.0
3507,0.0
3409,0.0
2550,0.0
2771,0.0
2004,0.0
3245,0.0
2990,0.0
2510,0.0
2362,0.0
2582,0.0
3140,0.0
2447,0.0
3146,0.0
2931,0.0
3018,0.0
2645,0.0
2479,0.0
2572,0.0
3675,0.0
3222,0.0
3559,0.0
2460,0.0
3805,0.0
2157,0.0
2505,0.0
3189,0.0
3403,0.0
2468,0.0
3737,0.0
3021,0.0
3858,0.0
3418,0.0
3338,0.0
3548,0.0
2249,0.0
3359,0.0
2087,0.0
2467,0.0
2210,0.0
2088,0.0
2527,0.0
3537,0.0
2470,0.0
3561,0.0
3777,0.0
3645,0.0
2208,0.0
3344,0.0
3023,0.0
2044,0.0
3695,0.0
2216,0.0
2285,0.0
2532,0.0
3010,0.0
3224,0.0
3601,0.0
3393,0.0
2815,0.0
3650,0.0
3284,0.0
2927,0.0
3281,0.0
2562,0.0
2492,0.0
2730,0.0
2586,0.0
2111,0.0
2235,0.0
3718,0.0
3864,0.0
3877,0.0
2057,0.0
2421,0.0
2232,0.0
2158,0.0
2110,0.0
3161,0.0
2757,0.0
2788,0.0
3730,0.0
3827,0.0
2165,0.0
2707,0.0
2954,0.0
3431,0.0
2861,0.0
3119,0.0
2364,0.0
3574,0.0
3723,0.0
2725,0.0
3497,0.0
3135,0.0
3277,0.0
3247,0.0
2716,0.0
2517,0.0
3895,0.0
2513,0.0
2433,0.0
3640,0.0
3662,0.0
2652,0.0
3815,0.0
3586,0.0
2974,0.0
2947,0.0
3732,0.0
2573,0.0
2894,0.0
2774,0.0
3295,0.0
3845,0.0
3657,0.0
3180,0.0
3591,0.0
2957,0.0
3882,0.0
3129,0.0
3618,0.0
3849,0.0
3419,0.0
3009,0.0
2319,0.0
2024,0.0
2619,0.0
2274,0.0
3269,0.0
3775,0.0
3289,0.0
3261,0.0
2557,0.0
3226,0.0
2787,0.0
2897,0.0
2901,0.0
2518,0.0
3868,0.0
3712,0.0
2992,0.0
3594,0.0
3684,0.0
3767,0.0
3995,0.0
3514,0.0
3803,0.0
3310,0.0
3953,0.0
3265,0.0
2665,0.0
2646,0.0
3638,0.0
2042,0.0
2262,0.0
3098,0.0
3899,0.0
3210,0.0
2261,0.0
2849,0.0
3611,0.0
