,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,2.0,0.1514622,6.0,5.0,5.0
2001,3.0,0.0,0.015039325,2.0,7.0,3.0
2002,1.0,2.0,0.33141315,2.0,5.0,8.0
2003,1.0,0.0,0.17205465,6.0,11.0,1.0
2004,2.0,0.0,0.55620193,5.0,2.0,3.0
2005,6.0,0.0,0.9258343,0.0,3.0,3.0
2006,2.0,2.0,0.4030428,6.0,2.0,7.0
2007,2.0,0.0,0.12473893,5.0,5.0,5.0
2008,5.0,2.0,0.72772896,4.0,5.0,3.0
2009,11.0,1.0,0.70729804,4.0,2.0,2.0
2010,3.0,2.0,0.9130409,3.0,13.0,1.0
2011,1.0,0.0,0.15844047,3.0,0.0,4.0
2012,1.0,1.0,0.044261098,7.0,5.0,8.0
2013,0.0,2.0,0.7126341,1.0,0.0,0.0
2014,3.0,0.0,0.45613003,3.0,1.0,7.0
2015,6.0,2.0,0.46508932,2.0,9.0,3.0
2016,0.0,0.0,0.030507445,8.0,6.0,7.0
2017,2.0,0.0,0.96536744,4.0,3.0,1.0
2018,3.0,2.0,0.3038304,2.0,1.0,10.0
2019,6.0,2.0,0.5556412,6.0,0.0,0.0
2020,2.0,2.0,0.85846436,0.0,10.0,8.0
2021,4.0,2.0,0.6443131,0.0,1.0,4.0
2022,5.0,0.0,0.0145174265,6.0,8.0,4.0
2023,2.0,0.0,0.67404056,2.0,1.0,4.0
2024,3.0,1.0,0.89991534,1.0,3.0,6.0
2025,3.0,2.0,0.41340292,7.0,0.0,1.0
2026,4.0,0.0,0.7761116,4.0,2.0,2.0
2027,4.0,1.0,0.6166228,7.0,1.0,5.0
2028,3.0,0.0,0.16924214,5.0,1.0,5.0
2029,2.0,1.0,0.9279462,2.0,1.0,4.0
2030,3.0,1.0,0.80906343,3.0,8.0,4.0
2031,6.0,0.0,0.1000005,2.0,6.0,2.0
2032,8.0,0.0,0.18388784,2.0,4.0,4.0
2033,3.0,0.0,0.3697238,6.0,10.0,1.0
2034,6.0,0.0,0.26272345,6.0,2.0,5.0
2035,2.0,2.0,0.6135801,5.0,3.0,3.0
2036,0.0,0.0,0.6996503,5.0,7.0,2.0
2037,3.0,0.0,0.4256841,8.0,4.0,2.0
2038,4.0,1.0,0.9939002,4.0,10.0,3.0
2039,1.0,2.0,0.34215045,4.0,2.0,2.0
2040,5.0,0.0,0.40211427,4.0,3.0,5.0
2041,4.0,0.0,0.30930102,4.0,2.0,6.0
2042,2.0,2.0,0.41044497,5.0,0.0,8.0
2043,2.0,2.0,0.12968707,3.0,2.0,3.0
2044,1.0,1.0,0.3064934,4.0,0.0,4.0
2045,4.0,2.0,0.64519775,3.0,1.0,7.0
2046,2.0,2.0,0.71751976,3.0,8.0,3.0
2047,1.0,1.0,0.21150482,5.0,1.0,2.0
