,years_experience,degree,nr_commits,nr_languages,nr_stars
3835,4.0,0.0,45.0,5.0,4.0
2399,1.0,1.0,17.0,3.0,5.0
3839,1.0,0.0,13.0,8.0,5.0
2787,1.0,0.0,15.0,14.0,1.0
2250,0.0,0.0,2.0,7.0,9.0
3762,2.0,0.0,27.0,0.0,6.0
3956,2.0,0.0,24.0,2.0,3.0
3256,3.0,0.0,35.0,9.0,5.0
2940,2.0,0.0,25.0,2.0,4.0
2042,1.0,2.0,13.0,6.0,11.0
3416,2.0,1.0,23.0,3.0,4.0
3972,2.0,0.0,23.0,1.0,3.0
3168,1.0,1.0,12.0,2.0,0.0
3347,0.0,2.0,1.0,5.0,2.0
3067,2.0,1.0,23.0,3.0,4.0
3329,1.0,0.0,12.0,6.0,1.0
2367,3.0,0.0,32.0,7.0,4.0
3152,1.0,0.0,15.0,8.0,5.0
2206,2.0,1.0,21.0,6.0,2.0
2961,3.0,0.0,37.0,1.0,9.0
2044,2.0,0.0,25.0,5.0,3.0
2729,1.0,1.0,14.0,3.0,6.0
3516,2.0,1.0,26.0,2.0,6.0
3016,4.0,0.0,43.0,11.0,8.0
3155,2.0,0.0,22.0,2.0,2.0
2711,2.0,0.0,23.0,0.0,8.0
3113,2.0,1.0,25.0,7.0,1.0
2549,3.0,0.0,32.0,17.0,6.0
3792,0.0,0.0,5.0,5.0,0.0
3297,2.0,0.0,21.0,4.0,6.0
2192,1.0,2.0,15.0,2.0,4.0
3455,2.0,0.0,23.0,7.0,0.0
2005,2.0,0.0,26.0,0.0,3.0
3903,0.0,2.0,5.0,4.0,3.0
2404,0.0,1.0,1.0,3.0,5.0
3957,1.0,0.0,14.0,2.0,0.0
3512,2.0,0.0,24.0,8.0,4.0
2754,3.0,0.0,36.0,0.0,3.0
2770,1.0,1.0,14.0,1.0,1.0
2732,3.0,0.0,34.0,5.0,8.0
2017,3.0,0.0,34.0,3.0,3.0
2203,0.0,2.0,0.0,3.0,8.0
3492,2.0,1.0,20.0,2.0,5.0
3217,2.0,0.0,26.0,6.0,10.0
3240,1.0,0.0,17.0,8.0,3.0
3849,0.0,0.0,6.0,3.0,2.0
2627,1.0,0.0,12.0,3.0,5.0
2598,0.0,0.0,2.0,11.0,3.0
3724,1.0,0.0,10.0,3.0,1.0
3086,1.0,1.0,16.0,1.0,1.0
3497,1.0,2.0,14.0,1.0,4.0
3180,3.0,0.0,36.0,8.0,0.0
2568,2.0,0.0,27.0,3.0,3.0
2849,3.0,0.0,33.0,2.0,7.0
2644,2.0,0.0,27.0,3.0,0.0
2809,1.0,0.0,13.0,1.0,2.0
2021,2.0,1.0,25.0,4.0,0.0
3300,1.0,1.0,18.0,2.0,2.0
3776,0.0,0.0,8.0,2.0,6.0
3288,2.0,0.0,21.0,0.0,1.0
3087,1.0,1.0,16.0,3.0,3.0
3426,3.0,0.0,34.0,6.0,10.0
3185,2.0,0.0,24.0,0.0,3.0
2655,2.0,0.0,22.0,0.0,2.0
3630,1.0,0.0,14.0,2.0,3.0
2243,0.0,0.0,2.0,0.0,4.0
2173,1.0,1.0,15.0,10.0,2.0
3192,2.0,0.0,26.0,0.0,3.0
3975,3.0,0.0,33.0,2.0,0.0
3100,2.0,1.0,23.0,3.0,2.0
2011,3.0,0.0,32.0,1.0,4.0
2728,1.0,1.0,13.0,2.0,1.0
2775,3.0,0.0,38.0,4.0,5.0
3514,1.0,1.0,10.0,3.0,5.0
3886,1.0,0.0,14.0,7.0,5.0
3461,2.0,0.0,25.0,5.0,4.0
3954,3.0,0.0,35.0,5.0,5.0
2358,2.0,0.0,24.0,2.0,1.0
3418,3.0,0.0,37.0,7.0,4.0
3044,1.0,0.0,20.0,2.0,7.0
2239,1.0,0.0,16.0,5.0,4.0
2394,1.0,0.0,18.0,11.0,2.0
2002,1.0,1.0,14.0,3.0,7.0
3813,3.0,0.0,32.0,1.0,1.0
2994,2.0,0.0,24.0,1.0,1.0
2613,1.0,0.0,14.0,8.0,4.0
2633,0.0,0.0,3.0,1.0,1.0
3433,1.0,0.0,12.0,6.0,5.0
3266,1.0,2.0,16.0,3.0,4.0
2535,1.0,2.0,13.0,2.0,3.0
3988,1.0,0.0,17.0,0.0,2.0
2476,0.0,0.0,1.0,6.0,9.0
2383,1.0,2.0,17.0,1.0,6.0
3024,2.0,0.0,23.0,1.0,4.0
