,senior-level_skill
3835,1.0
2399,1.0
3839,1.0
2787,1.0
2250,1.0
3762,1.0
3956,1.0
3256,1.0
2940,1.0
2042,1.0
3416,0.0
3972,1.0
3168,1.0
3347,1.0
3067,1.0
3329,1.0
2367,1.0
3152,1.0
2206,0.0
2961,1.0
2044,0.0
2729,1.0
3516,1.0
3016,1.0
3155,1.0
2711,1.0
3113,1.0
2549,1.0
3792,1.0
3297,1.0
2192,1.0
3455,1.0
2005,1.0
3903,1.0
2404,0.0
3957,1.0
3512,1.0
2754,1.0
2770,1.0
2732,1.0
2017,1.0
2203,0.0
3492,1.0
3217,1.0
3240,1.0
3849,1.0
2627,1.0
2598,1.0
3724,1.0
3086,1.0
3497,1.0
3180,1.0
2568,1.0
2849,1.0
2644,1.0
2809,1.0
2021,1.0
3300,1.0
3776,1.0
3288,1.0
3087,1.0
3426,1.0
3185,1.0
2655,0.0
3630,1.0
2243,1.0
2173,1.0
3192,1.0
3975,1.0
3100,1.0
2011,0.0
2728,1.0
2775,1.0
3514,1.0
3886,1.0
3461,1.0
3954,1.0
2358,1.0
3418,1.0
3044,1.0
2239,1.0
2394,1.0
2002,1.0
3813,1.0
2994,1.0
2613,1.0
2633,0.0
3433,1.0
3266,1.0
2535,1.0
3988,1.0
2476,1.0
2383,1.0
3024,1.0
3595,1.0
3425,1.0
2625,1.0
3007,1.0
3438,1.0
2463,1.0
2298,1.0
2385,1.0
2983,1.0
3295,1.0
2249,0.0
2102,1.0
2530,1.0
3129,1.0
2319,1.0
2043,1.0
2067,1.0
2607,1.0
3354,1.0
3451,1.0
2316,1.0
3401,1.0
2665,1.0
2135,1.0
2842,1.0
3135,1.0
2145,1.0
3667,1.0
2457,1.0
3165,1.0
2027,0.0
2191,1.0
3588,1.0
2507,1.0
2567,0.0
3474,1.0
2058,1.0
2366,1.0
2109,0.0
3305,1.0
3882,0.0
3458,1.0
3826,1.0
2248,1.0
3140,1.0
3362,1.0
3883,1.0
3867,1.0
2066,1.0
3036,1.0
3720,1.0
3681,1.0
2257,0.0
2587,1.0
2991,1.0
2499,1.0
2680,1.0
3664,0.0
3013,1.0
3939,1.0
2278,1.0
3181,1.0
3659,1.0
2823,1.0
3634,1.0
2310,0.0
2912,1.0
2696,1.0
3637,1.0
2216,1.0
2130,1.0
2511,1.0
3911,1.0
3399,1.0
3387,1.0
2012,1.0
3786,0.0
2534,1.0
3108,1.0
2048,0.0
3429,1.0
2356,1.0
2036,1.0
3268,1.0
2760,1.0
3538,1.0
3151,0.0
3629,1.0
2744,1.0
2794,1.0
3597,1.0
3156,1.0
2184,1.0
3567,1.0
2427,1.0
3662,1.0
2658,1.0
2334,1.0
2189,1.0
3410,1.0
2989,1.0
3901,1.0
2409,1.0
3767,1.0
3504,1.0
2080,1.0
