,x1,x2
3460,1.7,2.8
2649,3.6,4.2
2206,2.0,-0.0
3189,1.3,0.0
3951,3.4,-0.0
3273,0.0,2.1
2703,2.3,0.0
2948,1.1,0.0
3394,1.0,-0.0
3703,0.3,-0.0
3846,0.6,0.4
2528,2.4,-0.0
2326,1.3,-0.0
3607,0.8,-0.0
2055,1.4,0.0
2093,3.1,4.0
3711,2.0,0.0
3926,1.5,0.0
2486,0.1,0.0
3203,0.9,-0.0
2745,0.7,0.0
2761,2.1,-0.0
2900,0.9,0.3
2096,0.8,-0.0
3495,0.2,0.9
3584,0.9,3.2
3756,2.1,-0.0
2718,0.6,0.5
2506,0.6,-0.0
2624,1.0,0.1
3545,0.1,0.9
2871,1.0,1.4
2160,1.2,2.2
2789,1.5,0.0
2240,2.4,0.0
3839,2.6,0.0
3168,1.8,0.8
2946,0.3,0.7
2084,1.5,-0.0
3257,1.0,-0.0
3601,1.0,-0.0
3761,0.4,0.0
3097,0.8,-0.0
2250,1.0,3.5
2677,0.1,0.1
2723,1.4,0.0
2015,1.3,0.0
3388,1.0,0.0
2110,0.1,0.2
3858,0.0,0.5
3363,0.9,0.0
3443,1.4,0.0
2241,1.1,0.0
2654,2.0,-0.0
3449,1.0,0.0
2498,0.1,0.0
2908,2.0,0.0
2336,0.8,0.0
2811,0.7,0.0
3191,2.6,0.0
2749,0.1,-0.1
3666,2.1,-0.0
3651,1.5,3.3
3010,3.2,3.6
3086,0.6,0.0
2973,1.6,0.0
3264,1.8,-0.0
3076,0.3,0.0
3728,2.4,0.0
2289,1.2,-0.0
2183,2.4,-0.0
2565,1.3,0.0
3491,0.1,0.0
3585,1.1,0.9
2619,0.7,3.4
2212,1.1,-0.0
2965,1.2,0.0
2367,1.3,0.0
3158,1.0,0.0
3345,1.1,2.1
3994,1.3,0.0
3654,0.8,0.0
2337,0.8,0.0
3430,1.0,-0.0
2163,2.2,0.0
2000,2.5,0.0
3159,0.5,0.7
2690,2.3,-0.0
2275,2.6,1.8
2953,1.5,0.0
3685,1.7,-0.0
3220,1.7,-0.0
3417,1.4,-0.0
2042,0.4,0.0
2634,1.9,-0.0
3563,1.0,4.4
3106,1.3,0.0
2469,0.5,2.1
3650,1.3,-0.0
3552,1.5,0.0
3109,1.6,4.1
3152,1.5,-0.0
2747,0.7,2.0
3212,1.7,4.6
3789,0.2,0.0
3548,0.4,-0.0
2078,2.3,-0.0
3874,0.9,0.4
3620,0.8,3.5
3635,2.3,0.0
2352,1.4,-0.0
3009,0.1,1.8
2149,0.4,0.0
2011,1.5,0.0
2088,0.7,2.0
3251,0.2,0.0
2594,1.4,0.0
3886,1.1,-0.0
3530,1.8,-0.0
2786,1.5,0.0
2883,1.1,0.0
2181,2.4,3.9
2901,1.8,0.0
3475,1.1,-0.0
2968,1.5,0.0
3961,1.9,2.1
2119,0.5,0.0
2254,1.5,0.0
2753,-0.1,-0.0
2555,1.2,-0.0
3749,1.2,0.0
2832,2.6,0.0
3309,2.7,3.2
3781,1.5,2.2
3230,2.1,-0.0
3162,0.1,0.1
3123,1.8,4.2
2825,1.9,2.1
3027,3.3,0.0
2488,1.7,-0.0
2385,0.9,0.0
2284,1.1,0.0
3358,0.8,1.9
2583,1.8,2.9
2105,2.0,-0.0
3505,0.1,0.1
2903,1.1,-0.0
3803,1.5,0.0
2588,0.5,2.0
2487,2.8,-0.0
3714,0.7,0.0
3352,1.8,-0.0
2176,0.2,0.0
2348,2.3,1.4
3331,2.8,0.0
3798,1.9,0.0
3889,2.2,0.0
3340,1.1,-0.0
2886,1.9,1.4
2037,1.8,0.0
3564,1.1,-0.0
3373,-0.1,0.0
2933,0.1,1.9
3223,0.6,0.0
2350,0.1,0.7
2104,1.8,1.9
3118,0.0,0.1
3901,1.1,-0.0
3271,0.5,-0.0
2935,1.0,1.8
2592,0.4,2.1
2201,1.2,-0.0
3199,2.0,0.0
2162,1.6,0.0
3528,2.5,2.5
3551,1.1,-0.0
2266,0.6,-0.0
3108,1.8,-0.0
2207,0.9,-0.0
2219,2.4,0.0
2959,1.0,1.5
2949,2.1,0.0
3262,1.4,0.0
3920,1.9,2.1
3245,1.4,0.0
2264,0.9,1.6
3733,0.5,0.3
3967,0.3,1.4
2155,0.6,0.1
2283,1.1,0.0
2823,1.3,0.0
3717,2.1,3.1
3833,1.5,0.0
3146,1.7,0.0
2439,0.6,-0.0
3190,0.6,1.8
3617,1.6,0.0
2682,0.9,-0.0
3512,0.9,-0.0
3247,3.5,1.2
