,senior-level_skill
3933,0.0
2684,0.0
3773,0.0
3215,0.0
3388,0.0
2673,0.0
2098,0.0
3805,0.0
3878,0.0
2219,0.0
3723,0.0
3774,0.0
2472,0.0
2024,0.0
3732,0.0
3442,0.0
3675,0.0
3245,0.0
3446,0.0
3591,0.0
3285,0.0
2401,0.0
2015,0.0
3103,0.0
2078,0.0
2810,0.0
3440,0.0
2474,0.0
3106,0.0
2914,0.0
3579,0.0
3378,0.0
3181,0.0
2868,0.0
2140,0.0
3719,0.0
3561,0.0
3039,0.0
2225,0.0
3086,0.0
3365,0.0
2738,0.0
3425,0.0
3554,0.0
3977,0.0
3695,0.0
3449,0.0
2621,0.0
3411,0.0
2529,0.0
3614,0.0
3900,0.0
2516,0.0
3004,0.0
2198,0.0
2950,0.0
2624,0.0
3857,0.0
3065,0.0
3615,0.0
3874,0.0
2676,0.0
3802,0.0
3265,0.0
2333,0.0
3593,0.0
2843,0.0
2343,0.0
3114,0.0
2431,0.0
3861,0.0
3676,0.0
3824,0.0
3828,0.0
3525,0.0
2675,0.0
3670,0.0
2972,0.0
3324,0.0
3683,0.0
3466,0.0
2461,0.0
2139,0.0
3482,0.0
2953,0.0
3648,0.0
3941,0.0
2678,0.0
3247,0.0
3108,0.0
2255,0.0
2164,0.0
2211,0.0
2116,0.0
2294,0.0
3819,0.0
2425,0.0
2789,0.0
2795,0.0
2663,0.0
3028,0.0
2899,0.0
3958,0.0
3123,0.0
2099,0.0
3147,0.0
2904,0.0
2483,0.0
3021,0.0
3129,0.0
3231,0.0
2786,0.0
2820,0.0
2752,0.0
2209,0.0
2574,0.0
2783,0.0
3084,0.0
2406,0.0
3689,0.0
2301,0.0
3281,0.0
3475,0.0
3167,0.0
2927,0.0
3714,0.0
3320,0.0
3633,0.0
2649,0.0
2604,0.0
2577,0.0
3879,0.0
2987,0.0
3333,0.0
3447,0.0
2008,0.0
2175,0.0
2371,0.0
2755,0.0
2908,0.0
2027,0.0
2392,0.0
2434,0.0
3908,0.0
3952,0.0
2416,0.0
2056,0.0
2759,0.0
3170,0.0
3343,0.0
3812,0.0
3421,0.0
2231,0.0
3988,0.0
3438,0.0
3015,0.0
2022,0.0
2190,0.0
2267,0.0
3622,0.0
2735,0.0
3135,0.0
3280,0.0
3928,0.0
2733,0.0
3606,0.0
2176,0.0
3742,0.0
3342,0.0
3651,0.0
2513,0.0
2264,0.0
2448,0.0
2645,0.0
3199,0.0
2581,0.0
2903,0.0
3757,0.0
2652,0.0
3620,0.0
3264,0.0
2156,0.0
2476,0.0
2137,0.0
3330,0.0
3899,0.0
3393,0.0
2470,0.0
2854,0.0
3925,0.0
3628,0.0
3417,0.0
3203,0.0
3678,0.0
2018,0.0
3957,0.0
2143,0.0
2463,0.0
2067,0.0
2724,0.0
