,years_experience,degree,nr_commits,nr_languages,nr_stars
2433,3.0,0.0,1863.0,8.0,10.0
3973,2.0,1.0,849.0,1.0,10.0
3204,3.0,0.0,2871.0,8.0,10.0
3595,1.0,1.0,851.0,2.0,10.0
2794,3.0,0.0,855.0,6.0,10.0
2498,3.0,0.0,854.0,0.0,10.0
2568,2.0,0.0,1859.0,4.0,10.0
3338,1.0,0.0,6.0,4.0,12.0
2343,3.0,0.0,1858.0,6.0,10.0
2903,1.0,1.0,849.0,12.0,10.0
2607,2.0,1.0,843.0,4.0,10.0
3524,3.0,1.0,847.0,4.0,10.0
2600,1.0,1.0,844.0,1.0,10.0
2563,0.0,1.0,845.0,2.0,10.0
3671,0.0,1.0,847.0,4.0,10.0
2508,3.0,0.0,1858.0,3.0,10.0
3849,2.0,0.0,847.0,0.0,10.0
3917,3.0,0.0,1858.0,2.0,10.0
3654,1.0,0.0,847.0,0.0,10.0
2086,2.0,0.0,848.0,8.0,10.0
3813,3.0,1.0,853.0,11.0,10.0
3436,4.0,0.0,2868.0,5.0,10.0
3653,3.0,0.0,853.0,6.0,10.0
3251,1.0,0.0,851.0,3.0,10.0
3100,2.0,0.0,847.0,5.0,10.0
3577,0.0,2.0,845.0,3.0,10.0
3963,0.0,2.0,3.0,7.0,12.0
2575,0.0,0.0,846.0,13.0,10.0
2716,2.0,1.0,1855.0,3.0,10.0
3358,2.0,0.0,848.0,3.0,12.0
3904,1.0,0.0,841.0,7.0,10.0
3796,1.0,0.0,855.0,1.0,10.0
2722,1.0,0.0,845.0,3.0,10.0
3604,1.0,2.0,849.0,2.0,10.0
2115,1.0,1.0,844.0,6.0,10.0
3001,0.0,0.0,847.0,3.0,10.0
2138,3.0,0.0,1856.0,4.0,10.0
2825,3.0,0.0,1861.0,15.0,10.0
2780,0.0,1.0,849.0,12.0,10.0
3741,2.0,0.0,851.0,1.0,10.0
2326,1.0,0.0,848.0,0.0,10.0
3522,3.0,0.0,1862.0,7.0,10.0
3042,1.0,0.0,853.0,3.0,10.0
3720,2.0,0.0,849.0,2.0,10.0
3415,4.0,0.0,2866.0,3.0,10.0
3719,0.0,2.0,848.0,3.0,10.0
2995,3.0,0.0,850.0,2.0,10.0
3769,2.0,0.0,847.0,6.0,10.0
2570,1.0,1.0,848.0,2.0,10.0
3734,1.0,0.0,850.0,6.0,10.0
3473,2.0,0.0,851.0,14.0,10.0
2436,1.0,0.0,845.0,4.0,10.0
3959,3.0,0.0,1854.0,10.0,10.0
2165,3.0,0.0,852.0,3.0,10.0
3888,1.0,0.0,848.0,7.0,10.0
2533,3.0,0.0,1859.0,5.0,10.0
3258,2.0,0.0,1858.0,10.0,10.0
3620,2.0,0.0,847.0,4.0,10.0
3366,1.0,0.0,846.0,11.0,10.0
3333,3.0,0.0,850.0,0.0,10.0
2968,3.0,0.0,844.0,2.0,10.0
2662,0.0,0.0,841.0,3.0,10.0
3549,3.0,0.0,853.0,1.0,10.0
3859,1.0,1.0,845.0,3.0,10.0
2827,3.0,0.0,1864.0,5.0,10.0
3883,1.0,0.0,848.0,1.0,10.0
2091,1.0,1.0,848.0,3.0,11.0
3243,1.0,1.0,844.0,3.0,10.0
2684,1.0,2.0,849.0,7.0,10.0
3716,0.0,2.0,853.0,0.0,10.0
2119,2.0,0.0,851.0,2.0,10.0
2405,1.0,0.0,852.0,3.0,10.0
2404,1.0,0.0,850.0,5.0,10.0
2370,1.0,0.0,849.0,3.0,10.0
3540,2.0,0.0,855.0,2.0,10.0
3923,3.0,0.0,1851.0,12.0,10.0
3237,0.0,1.0,847.0,11.0,10.0
2150,0.0,0.0,5.0,3.0,12.0
3015,4.0,0.0,1860.0,0.0,10.0
3192,0.0,0.0,851.0,10.0,10.0
2816,3.0,1.0,1858.0,1.0,10.0
3655,1.0,0.0,850.0,6.0,10.0
2704,1.0,0.0,846.0,2.0,10.0
3125,1.0,0.0,844.0,2.0,10.0
3527,2.0,0.0,845.0,0.0,10.0
2421,0.0,1.0,848.0,0.0,10.0
3743,2.0,1.0,847.0,3.0,10.0
2297,0.0,0.0,849.0,0.0,10.0
3930,2.0,1.0,1855.0,0.0,10.0
3574,3.0,0.0,1861.0,16.0,10.0
2696,0.0,2.0,847.0,5.0,10.0
3084,2.0,0.0,850.0,0.0,10.0
3474,1.0,2.0,844.0,4.0,10.0
2654,2.0,0.0,848.0,0.0,10.0
3377,1.0,2.0,848.0,1.0,10.0
3751,1.0,0.0,844.0,5.0,10.0
2499,1.0,1.0,845.0,2.0,10.0
3009,1.0,0.0,851.0,4.0,10.0
2860,3.0,0.0,847.0,2.0,10.0
3178,0.0,0.0,842.0,5.0,10.0
2451,2.0,0.0,853.0,6.0,10.0
2279,1.0,2.0,846.0,1.0,10.0
2966,3.0,0.0,845.0,7.0,10.0
3057,1.0,0.0,845.0,2.0,10.0
2715,2.0,1.0,845.0,2.0,10.0
3740,0.0,1.0,844.0,5.0,10.0
2937,0.0,0.0,4.0,1.0,12.0
3058,2.0,1.0,844.0,5.0,10.0
2113,2.0,0.0,846.0,2.0,10.0
2624,1.0,0.0,851.0,10.0,10.0
3467,1.0,1.0,846.0,1.0,11.0
3638,1.0,0.0,848.0,0.0,10.0
2768,3.0,0.0,1856.0,0.0,10.0
2633,3.0,0.0,1858.0,0.0,10.0
2172,1.0,1.0,841.0,3.0,10.0
3542,2.0,0.0,842.0,10.0,10.0
3381,0.0,2.0,849.0,9.0,10.0
3567,3.0,0.0,851.0,3.0,10.0
2913,2.0,0.0,844.0,7.0,10.0
3943,2.0,1.0,849.0,15.0,10.0
2501,2.0,0.0,854.0,8.0,10.0
3503,2.0,1.0,843.0,12.0,10.0
3937,2.0,0.0,852.0,3.0,10.0
3783,1.0,0.0,846.0,3.0,10.0
3965,1.0,0.0,853.0,6.0,11.0
3066,2.0,0.0,851.0,8.0,10.0
2620,2.0,0.0,1859.0,1.0,10.0
2354,4.0,0.0,1857.0,1.0,10.0
3518,0.0,0.0,844.0,3.0,10.0
2612,1.0,0.0,853.0,1.0,10.0
2748,3.0,0.0,1856.0,0.0,10.0
2656,1.0,0.0,848.0,2.0,10.0
2850,3.0,0.0,1863.0,4.0,10.0
3971,2.0,0.0,848.0,6.0,10.0
2744,2.0,1.0,845.0,0.0,10.0
3651,0.0,2.0,4.0,0.0,12.0
2386,0.0,1.0,845.0,3.0,10.0
3953,2.0,0.0,846.0,5.0,10.0
2638,3.0,0.0,1861.0,7.0,10.0
2512,2.0,0.0,846.0,5.0,10.0
3223,1.0,0.0,850.0,3.0,10.0
3668,2.0,0.0,848.0,4.0,10.0
3824,2.0,1.0,855.0,3.0,10.0
2058,0.0,2.0,847.0,2.0,10.0
2329,1.0,0.0,849.0,9.0,10.0
3501,2.0,0.0,1854.0,5.0,10.0
3814,1.0,0.0,843.0,0.0,10.0
2010,0.0,1.0,845.0,6.0,10.0
2476,2.0,0.0,852.0,2.0,10.0
2532,0.0,0.0,852.0,9.0,10.0
