,years_experience,degree
3720,1.0,1.0
3567,0.0,1.0
2519,0.0,1.0
3573,0.0,1.0
2172,0.0,2.0
3212,1.0,0.0
3369,2.0,0.0
3814,0.0,3.0
2461,0.0,2.0
3216,0.0,3.0
3083,0.0,3.0
2599,1.0,1.0
2138,0.0,1.0
2087,0.0,1.0
3595,2.0,0.0
2142,0.0,1.0
3689,1.0,0.0
3643,0.0,3.0
2499,1.0,1.0
3197,0.0,2.0
3262,0.0,2.0
3798,0.0,2.0
2208,0.0,2.0
2413,0.0,1.0
2909,1.0,0.0
2012,0.0,2.0
3474,0.0,1.0
2089,1.0,0.0
2575,0.0,3.0
3538,0.0,2.0
2131,0.0,1.0
3695,0.0,2.0
2598,0.0,1.0
2446,0.0,3.0
2326,0.0,3.0
2944,1.0,1.0
3081,1.0,0.0
3784,0.0,1.0
2612,2.0,1.0
2831,0.0,1.0
3191,1.0,0.0
3875,0.0,3.0
3640,2.0,1.0
3996,0.0,3.0
3563,0.0,1.0
3653,1.0,0.0
3005,0.0,1.0
3937,0.0,2.0
2892,0.0,2.0
3923,0.0,1.0
3862,0.0,1.0
2291,0.0,2.0
3442,0.0,1.0
2097,0.0,1.0
2477,1.0,0.0
3485,0.0,2.0
2272,0.0,3.0
3484,0.0,1.0
2976,0.0,1.0
2329,2.0,1.0
3750,1.0,1.0
3914,1.0,2.0
3598,2.0,0.0
2931,1.0,0.0
2971,1.0,1.0
2816,1.0,0.0
2033,0.0,3.0
2840,3.0,0.0
3802,0.0,3.0
3274,0.0,2.0
3584,0.0,3.0
3700,2.0,1.0
3299,1.0,0.0
3671,0.0,2.0
3542,2.0,0.0
3654,0.0,3.0
3493,0.0,3.0
3516,2.0,0.0
3227,2.0,0.0
2534,0.0,3.0
2696,0.0,1.0
3003,0.0,1.0
3252,0.0,2.0
2638,0.0,1.0
3972,0.0,3.0
3058,1.0,0.0
2601,0.0,2.0
3658,0.0,3.0
3513,0.0,2.0
2006,0.0,1.0
2395,0.0,1.0
2579,0.0,3.0
3646,0.0,3.0
2825,0.0,1.0
3883,0.0,3.0
2523,0.0,1.0
2788,1.0,1.0
2658,2.0,0.0
3161,2.0,0.0
3792,0.0,3.0
2303,1.0,1.0
2900,1.0,2.0
3963,0.0,1.0
3975,0.0,1.0
3872,0.0,1.0
2776,0.0,2.0
3009,0.0,3.0
2343,0.0,1.0
2518,2.0,0.0
3441,1.0,2.0
2169,0.0,1.0
2819,0.0,1.0
2850,1.0,0.0
3163,0.0,2.0
3295,0.0,2.0
2139,0.0,1.0
3492,0.0,2.0
3953,2.0,0.0
2260,1.0,0.0
2430,2.0,1.0
3744,1.0,1.0
2204,0.0,2.0
2385,1.0,0.0
3518,0.0,3.0
3984,0.0,3.0
2332,0.0,1.0
3983,0.0,1.0
3824,0.0,1.0
2574,1.0,1.0
2279,0.0,1.0
2320,0.0,3.0
3360,1.0,1.0
3167,1.0,1.0
2987,1.0,0.0
2327,0.0,3.0
3084,1.0,1.0
2254,0.0,1.0
2823,0.0,1.0
2896,0.0,2.0
2136,0.0,3.0
2019,0.0,2.0
3745,0.0,1.0
2752,1.0,0.0
3061,0.0,1.0
2175,2.0,1.0
2150,0.0,3.0
2213,0.0,1.0
2362,1.0,0.0
3223,0.0,3.0
3733,2.0,0.0
3949,0.0,3.0
2236,1.0,1.0
2558,2.0,0.0
2394,0.0,3.0
2392,0.0,2.0
2247,1.0,1.0
2065,0.0,2.0
3375,1.0,0.0
2851,0.0,2.0
3549,0.0,1.0
3230,0.0,3.0
3261,1.0,1.0
2874,2.0,2.0
2274,0.0,1.0
2890,0.0,2.0
2744,0.0,1.0
2920,0.0,3.0
2501,1.0,1.0
3959,0.0,1.0
2735,0.0,3.0
2966,1.0,0.0
3576,1.0,0.0
3443,0.0,1.0
2989,1.0,1.0
3205,0.0,1.0
2882,0.0,2.0
3015,1.0,0.0
2508,0.0,1.0
2841,0.0,1.0
2265,0.0,1.0
2854,0.0,3.0
2606,1.0,1.0
2248,1.0,1.0
2712,0.0,1.0
2873,0.0,2.0
3024,0.0,3.0
2051,1.0,1.0
3706,0.0,2.0
3085,0.0,3.0
3264,0.0,3.0
3192,0.0,3.0
2476,1.0,1.0
3391,0.0,3.0
2426,0.0,2.0
2416,1.0,1.0
2591,0.0,3.0
3501,1.0,1.0
2496,0.0,2.0
2748,1.0,0.0
2119,1.0,1.0
