,x1,x2,x3,x4,x5
2553,-0.0,0.0,0.0,0.0,-1.0
3831,0.0,-0.0,0.0,-0.0,-1.0
3440,0.0,-0.0,-0.0,-0.0,-1.0
2608,-0.0,0.0,-0.0,-0.0,-1.0
3723,-0.0,0.0,0.0,0.0,-1.0
2104,0.0,-0.0,-0.0,-0.0,-1.0
2556,0.0,-0.0,-0.0,-0.0,-1.0
3253,-0.0,-0.0,-0.0,-0.0,-1.0
2031,-0.0,0.0,0.0,0.0,-1.0
2531,0.0,0.0,-1.0,0.0,-0.0
3557,-0.0,0.0,-0.0,0.0,-1.0
3432,0.0,-0.0,-0.0,-0.0,-1.0
3316,0.0,-0.0,-0.0,0.0,-1.0
3180,0.0,-0.0,0.0,-0.0,-1.0
3953,0.0,-0.0,0.0,0.0,-1.0
3649,0.0,-0.0,0.0,-0.0,-1.0
2207,-0.0,0.0,-0.0,1.0,-0.0
3963,0.0,-0.0,-0.0,0.0,-1.0
2978,0.0,0.0,0.0,0.0,-1.0
3098,0.0,0.0,-0.0,0.0,-1.0
2129,-0.0,0.0,-0.0,-0.0,-1.0
3235,-0.0,-0.0,0.0,0.0,-1.0
3867,0.0,-0.0,1.0,-0.0,-0.0
2294,0.0,-0.0,-0.0,0.0,-1.0
2842,-0.0,0.0,0.0,-0.0,-1.0
3050,-0.0,-0.0,0.0,-0.0,-1.0
2719,0.0,-0.0,0.0,-0.0,-1.0
3216,0.0,0.0,0.0,-0.0,-1.0
2420,0.0,-0.0,0.0,-0.0,-1.0
3861,-0.0,0.0,0.0,-0.0,-1.0
3300,0.0,0.0,-0.0,0.0,-1.0
2232,0.0,-0.0,0.0,0.0,-1.0
3046,0.0,-0.0,0.0,1.0,-0.0
2787,-0.0,0.0,0.0,0.0,-1.0
2333,0.0,-0.0,0.0,0.0,-1.0
2576,0.0,0.0,0.0,-0.0,-1.0
2635,-0.0,0.0,0.0,0.0,-1.0
2466,-0.0,-0.0,-0.0,1.0,-0.0
2053,0.0,-0.0,0.0,0.0,-1.0
3291,-0.0,-0.0,-0.0,0.0,-1.0
3541,0.0,-0.0,0.0,-0.0,-1.0
2003,-0.0,0.0,0.0,-0.0,-1.0
2072,0.0,0.0,0.0,0.0,-1.0
2720,1.0,0.0,-0.0,0.0,-1.0
2161,-0.0,0.0,-0.0,-0.0,-1.0
3523,-0.0,0.0,-0.0,1.0,-0.0
3489,0.0,-0.0,0.0,-0.0,-1.0
3876,-0.0,0.0,-0.0,-0.0,-1.0
2482,-0.0,0.0,0.0,0.0,-1.0
2177,-0.0,0.0,-0.0,-0.0,-1.0
3054,0.0,0.0,1.0,-0.0,-0.0
2230,0.0,-0.0,-0.0,0.0,-1.0
3040,-0.0,0.0,-0.0,-0.0,-1.0
2120,0.0,0.0,-0.0,-0.0,-1.0
3157,0.0,-0.0,0.0,-0.0,-1.0
3268,0.0,-0.0,0.0,0.0,-1.0
2117,-0.0,0.0,0.0,0.0,-1.0
3917,0.0,-0.0,0.0,-0.0,-1.0
3413,-0.0,-0.0,-0.0,-0.0,-1.0
2138,-0.0,0.0,0.0,0.0,-1.0
2201,0.0,0.0,-0.0,0.0,-1.0
2693,-0.0,0.0,-0.0,-0.0,-1.0
2436,-0.0,0.0,0.0,0.0,-1.0
3240,0.0,-0.0,0.0,-0.0,-1.0
2182,0.0,-0.0,-0.0,-0.0,-1.0
3764,0.0,-0.0,0.0,-0.0,-1.0
3720,-0.0,0.0,-0.0,1.0,-0.0
3679,-0.0,0.0,0.0,0.0,-1.0
3502,0.0,-0.0,0.0,1.0,0.0
2880,-0.0,0.0,0.0,0.0,-1.0
3779,-0.0,0.0,0.0,-0.0,-1.0
2144,0.0,-0.0,-0.0,-0.0,-1.0
3336,-0.0,0.0,0.0,0.0,-1.0
3921,0.0,-0.0,0.0,-0.0,-1.0
2097,-0.0,1.0,-0.0,0.0,-0.0
2750,-0.0,0.0,0.0,0.0,-1.0
2192,0.0,-0.0,0.0,0.0,-1.0
3258,0.0,-0.0,0.0,-0.0,-1.0
