,senior-level_skill
3933,0.0
3379,0.0
2844,0.0
3335,0.0
2005,0.0
2555,0.0
2765,0.0
2883,0.0
2376,0.0
3965,0.0
3129,0.0
3571,0.0
2431,0.0
2296,0.0
3019,0.0
3914,0.0
2450,0.0
3702,0.0
2877,0.0
2965,0.0
3816,0.0
3752,0.0
2814,0.0
3517,0.0
2890,0.0
2176,0.0
2797,0.0
3131,0.0
2332,0.0
2826,0.0
2238,0.0
2866,0.0
2136,0.0
2934,0.0
3631,0.0
2837,0.0
3929,0.0
3874,0.0
3282,0.0
3953,0.0
3378,0.0
3093,0.0
3435,0.0
2442,0.0
3033,0.0
3042,0.0
2042,0.0
2408,0.0
2990,0.0
3619,0.0
2976,0.0
3009,0.0
3727,0.0
2807,0.0
2928,0.0
3664,0.0
3217,0.0
2593,0.0
3260,0.0
2152,0.0
3031,0.0
2460,0.0
3961,0.0
3437,0.0
2037,0.0
2000,0.0
2747,0.0
2921,0.0
2759,0.0
3209,0.0
3504,0.0
3641,0.0
2778,0.0
3078,0.0
3757,0.0
3847,0.0
3438,0.0
3444,0.0
3457,0.0
2841,0.0
3502,0.0
2894,0.0
2305,0.0
3325,0.0
2049,0.0
3137,0.0
2819,0.0
2499,0.0
2307,0.0
2909,0.0
2428,0.0
2627,0.0
3834,0.0
3469,0.0
3011,0.0
2501,0.0
2746,0.0
3320,0.0
2482,0.0
3104,0.0
2166,0.0
3156,0.0
2699,0.0
2457,0.0
3801,0.0
2322,0.0
3562,0.0
2470,0.0
2051,0.0
3050,0.0
2171,0.0
3883,0.0
2700,0.0
3620,0.0
3199,0.0
3395,0.0
3240,0.0
3814,0.0
2289,0.0
3185,0.0
3928,0.0
3004,0.0
2089,0.0
2359,0.0
3650,0.0
2273,0.0
2225,0.0
2406,0.0
3022,0.0
3482,0.0
3669,0.0
2978,0.0
3400,0.0
2882,0.0
2229,0.0
3749,0.0
2613,0.0
3118,0.0
3070,0.0
3651,0.0
3005,0.0
3025,0.0
3859,0.0
2591,0.0
2484,0.0
2685,0.0
2526,0.0
2383,0.0
3032,0.0
2165,0.0
2860,0.0
3205,0.0
2862,0.0
3970,0.0
3639,0.0
2417,0.0
2396,0.0
2774,0.0
3519,0.0
2743,0.0
3174,0.0
2277,0.0
2642,0.0
3029,0.0
2079,0.0
3764,0.0
3301,0.0
2675,0.0
3877,0.0
3600,0.0
3194,0.0
3599,0.0
3116,0.0
3910,0.0
3563,0.0
2430,0.0
2899,0.0
2374,0.0
2370,0.0
3869,0.0
2251,0.0
3549,0.0
3496,0.0
3351,0.0
3656,0.0
2716,0.0
3753,0.0
2474,0.0
3878,0.0
3317,0.0
2500,0.0
2048,0.0
3898,0.0
2664,0.0
3870,0.0
3373,0.0
3339,0.0
3302,0.0
2873,0.0
2377,0.0
