,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.985,0.95,0.95,0.9746192693710327,0.0,0.9746192893401016,0.9746192893401016,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.9746192693710327,1.9644670050761421
1,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,0.9640000462532043,0.5475
2,0.995,0.95,0.95,0.9145728349685669,0.0,0.914572864321608,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.9145728349685669,1.7135678391959799
3,1.0,0.95,0.95,0.004999999888241291,0.0,0.99,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.9510000348091125,0.5485
4,0.995,0.95,0.95,0.9648241400718689,0.0,0.964824120603015,0.9798994974874372,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.9648240804672241,1.9924623115577889
5,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.9810000658035278,0.5725
6,0.985,0.95,0.95,0.903553307056427,0.0,0.9035532994923858,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.903553307056427,1.7725888324873098
7,1.0,0.95,0.95,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9809999465942383,0.5645
8,0.995,0.95,0.95,0.9547738432884216,0.0,0.9547738693467337,0.9597989949748744,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.9547737836837769,2.0
9,1.0,0.95,0.95,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.9970000386238098,0.5455
10,1.0,0.95,0.95,0.9200000166893005,0.0,0.92,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.9199999570846558,1.7239999999999998
11,1.0,0.95,0.95,0.0,0.0,0.995,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.9829999804496765,0.5885
