,y
2568,0.0
3541,1.0
3937,1.0
3419,0.0
3342,0.0
2478,0.0
3726,0.0
3916,0.0
3004,0.0
3993,0.0
2451,0.0
3973,0.0
2215,0.0
2638,0.0
2818,1.0
2684,0.0
2985,0.0
2737,0.0
2370,1.0
2420,0.0
2674,0.0
2227,0.0
3179,0.0
3949,0.0
3885,0.0
3461,0.0
2058,1.0
2971,1.0
2413,0.0
3818,0.0
2023,0.0
2542,0.0
3282,0.0
3955,0.0
3845,0.0
2954,0.0
2935,0.0
2142,0.0
2152,0.0
3018,0.0
2178,1.0
2304,0.0
3384,0.0
2460,0.0
2938,0.0
2856,0.0
3313,0.0
2842,0.0
2786,0.0
2655,1.0
3353,0.0
3189,0.0
2129,0.0
2189,1.0
2922,0.0
3436,0.0
2038,0.0
3980,0.0
2248,0.0
2892,1.0
3133,0.0
2752,0.0
3919,0.0
2903,1.0
3454,0.0
2206,0.0
3311,0.0
2453,0.0
3761,0.0
2469,0.0
2601,0.0
2017,1.0
2713,0.0
3564,1.0
2354,0.0
2404,0.0
3757,1.0
3019,0.0
3312,0.0
2726,0.0
3584,0.0
3460,0.0
3802,0.0
3329,0.0
3969,0.0
2792,1.0
3253,0.0
3964,1.0
2107,0.0
2509,0.0
3853,0.0
3492,0.0
2371,0.0
3021,0.0
2747,0.0
3423,0.0
2308,0.0
2475,0.0
3902,0.0
2909,0.0
3889,0.0
2164,0.0
2140,0.0
3523,0.0
2795,1.0
3698,0.0
2994,0.0
3338,1.0
3278,0.0
3832,0.0
2384,0.0
2870,0.0
2252,0.0
3150,0.0
3229,1.0
3441,0.0
3796,1.0
2211,0.0
2362,0.0
3586,0.0
2350,0.0
2339,0.0
3788,0.0
2249,0.0
2948,0.0
3747,0.0
3868,0.0
3560,0.0
2565,0.0
2690,0.0
3075,0.0
3089,0.0
2887,1.0
3435,1.0
2554,0.0
2511,0.0
2750,0.0
2860,0.0
2174,0.0
2145,0.0
2515,0.0
3177,1.0
3848,0.0
3122,0.0
3434,0.0
3893,0.0
3463,0.0
2072,0.0
2734,0.0
3319,0.0
3673,0.0
2033,0.0
3991,0.0
2582,0.0
2046,0.0
3153,0.0
3359,0.0
3068,0.0
2619,0.0
3364,0.0
3520,0.0
3997,0.0
3268,0.0
3647,0.0
2333,0.0
2670,0.0
2874,0.0
3677,0.0
3912,0.0
2155,0.0
3323,0.0
3550,0.0
3352,0.0
3812,0.0
2809,0.0
2913,1.0
2855,0.0
3958,0.0
3251,0.0
2257,1.0
2201,0.0
2605,1.0
2079,0.0
2462,0.0
3670,0.0
3305,0.0
3623,0.0
2204,0.0
2003,0.0
2241,0.0
3580,0.0
3895,1.0
3383,0.0
2711,1.0
3519,0.0
2969,0.0
2279,0.0
2634,0.0
3218,0.0
2479,0.0
