,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.6489284,-0.005401608,1.2632297,0.33382022,-0.2716811,0.04351586
2001,2.6481626,0.040566906,-0.40267643,0.32870448,1.7318711,-0.096432626
2002,0.13950917,0.091494344,-0.9971752,0.19802058,0.466618,0.13277535
2003,0.7254686,0.07842966,0.39668602,0.869022,0.39578322,0.07535951
2004,0.5311875,-0.034782823,0.34277076,0.8874277,-0.5902654,0.13002531
2005,0.21999295,0.0012974016,-0.32483265,0.3472755,-1.4328222,0.008544383
2006,0.009250272,-0.08121228,-1.0354373,0.87744224,0.14216162,-0.050116863
2007,1.8560162,0.021620551,0.6576125,0.89243436,-1.1551214,-0.11913558
2008,1.2089697,0.06826132,-2.5986733,0.19451308,0.33450988,-0.112916104
2009,0.2129689,-0.009078175,-1.4770507,0.084389925,-0.6786498,-0.08151038
2010,-0.67750245,-0.1535105,0.5824377,0.3217864,-0.68496305,-0.011031958
2011,-0.08674654,0.122337714,-1.6231053,0.0074545145,-0.57846403,0.061145198
2012,-0.95351106,-0.047849856,-1.3227669,0.38735783,-1.7182872,0.081594236
2013,-0.84113467,-0.010310168,1.3626167,0.53143203,2.3052227,-0.15010586
2014,-1.2710273,0.119856514,-0.3437351,0.44653678,0.6031477,-0.15126596
2015,-1.9590608,0.03776456,-0.24412352,0.803565,0.5697731,-0.049761236
2016,1.2034879,-0.19222252,0.31008276,0.40116727,0.043418147,-0.13886808
2017,0.60579884,-0.09569766,-0.13735345,0.29620194,-3.4374223,-0.0540404
2018,0.65148723,-0.10367401,-1.164852,0.084311366,-1.7337894,-0.024275288
2019,0.21201195,0.1268115,-2.1352758,0.2531141,-1.7097,0.08121609
2020,-0.2746373,-0.10510402,0.85672563,0.35746574,-0.39734054,-0.043291762
2021,-0.5949152,-0.016788406,-0.3783281,0.6639273,-0.92770886,-0.05299912
2022,-0.41612652,0.009721953,0.81454134,0.3506974,-1.3027976,-0.0028577843
2023,0.8043336,-0.22156107,1.670681,0.8770764,-1.0888362,0.013768873
2024,0.51260406,0.20204858,0.6821422,0.7108182,0.82395434,-0.07818372
2025,-1.036601,-0.10876047,0.4192819,0.69661236,-0.76113504,-0.13933636
2026,0.77597225,0.00017086904,-1.1349134,0.6952326,-0.65687954,-0.08850318
2027,2.1726263,-0.106718354,-2.3966157,0.3927667,0.4781044,-0.025872989
2028,0.44892976,0.08682897,1.210282,0.8478924,0.7798861,-0.017400227
2029,-1.3308662,-0.067789644,-0.11852146,0.44131243,0.2222684,0.049980294
2030,1.6119168,0.008906576,0.57925135,0.9238266,-1.2915468,-0.032645725
2031,-0.3489236,0.10015885,-0.91964036,0.76780486,-0.2730942,0.039654117
2032,-1.43121,0.046830487,0.49596894,0.21115625,-0.8184299,0.12644869
2033,0.33007798,-0.02063062,-1.0010773,0.56675494,0.8299382,0.019602073
2034,0.11721813,-0.10542121,0.8927859,0.5388849,-2.3162856,-0.09454426
2035,-0.7830286,-0.062469788,1.9346284,0.56885576,-0.35884905,0.075286806
2036,-0.15566564,-0.011579586,-0.055509992,0.6058645,-0.7923711,0.062344987
2037,-0.032162864,-0.022190072,0.64091706,0.63765347,0.4368855,-0.0153998425
2038,-0.44215116,-0.12290277,-0.921113,0.9699091,0.8768975,0.08452434
2039,1.600472,-0.09288034,0.21189001,0.34395766,1.1207492,0.10620799
2040,-0.29744795,-0.025625173,0.8293728,0.08131707,1.4596997,0.061969485
2041,-0.65558165,0.11354083,0.9605004,0.9002756,0.44217205,-0.3187596
