,y
2485,0.0
2679,0.0
3690,0.0
2140,0.0
2036,0.0
2486,0.0
3229,0.0
3411,0.0
3479,0.0
3374,1.0
3090,0.0
3875,0.0
2720,0.0
2019,0.0
2910,0.0
3619,0.0
3922,0.0
3364,0.0
3782,0.0
3570,0.0
3785,0.0
2329,1.0
2961,0.0
2369,0.0
3793,0.0
2443,0.0
3543,0.0
3869,0.0
2599,0.0
3767,0.0
3067,0.0
3222,0.0
2471,0.0
3353,0.0
2312,0.0
2284,0.0
3715,0.0
2944,0.0
2584,0.0
2614,0.0
3109,1.0
3678,0.0
2034,0.0
3774,0.0
2419,1.0
2248,0.0
2142,0.0
2589,0.0
2698,0.0
2436,0.0
2231,0.0
3578,0.0
2674,0.0
3650,0.0
2401,0.0
2739,0.0
2989,0.0
2623,1.0
3182,0.0
3020,0.0
2926,0.0
3713,0.0
2458,0.0
3995,0.0
2081,0.0
3498,0.0
2496,0.0
2506,0.0
3783,0.0
3162,0.0
2798,0.0
3848,0.0
2405,1.0
2752,0.0
2962,0.0
3384,0.0
3996,0.0
3876,0.0
3035,0.0
2213,1.0
3089,0.0
2731,0.0
2924,0.0
2980,0.0
2821,0.0
2849,1.0
3306,0.0
2085,0.0
3065,0.0
3938,0.0
2747,0.0
2716,0.0
3314,1.0
3209,0.0
2360,0.0
3094,0.0
3124,0.0
3470,0.0
3633,0.0
3504,1.0
3771,0.0
2100,0.0
2875,0.0
2842,0.0
2946,0.0
3387,1.0
3292,0.0
3284,0.0
3670,0.0
3589,0.0
3238,0.0
2920,0.0
2932,0.0
2988,0.0
3702,0.0
3936,0.0
3746,0.0
3388,1.0
3093,0.0
2592,1.0
3558,0.0
2415,0.0
3004,0.0
2791,0.0
2635,0.0
2551,0.0
2157,0.0
2877,0.0
3455,0.0
3131,0.0
3577,0.0
3185,0.0
2389,0.0
2865,0.0
2532,0.0
3756,0.0
2925,0.0
3450,0.0
2104,0.0
3191,0.0
2774,0.0
3105,0.0
3512,0.0
2116,0.0
3009,0.0
2160,0.0
3311,0.0
3659,0.0
2252,0.0
3680,1.0
2255,0.0
3032,1.0
2030,0.0
2668,0.0
2058,0.0
2149,0.0
3871,0.0
2657,0.0
3010,0.0
3584,0.0
3855,0.0
3101,0.0
2384,0.0
2145,0.0
3473,0.0
3271,0.0
2069,0.0
2993,0.0
3729,0.0
3459,0.0
2397,0.0
2830,0.0
3115,1.0
2866,0.0
2000,0.0
2130,0.0
2511,0.0
3889,0.0
3132,0.0
3406,0.0
3604,0.0
2120,0.0
2084,0.0
2184,0.0
2227,0.0
2691,0.0
2186,0.0
2363,0.0
3797,0.0
3821,0.0
2986,0.0
2373,0.0
3152,0.0
3972,0.0
3787,0.0
3808,0.0
2881,0.0
2515,0.0
2361,0.0
2055,0.0
