,y_hat
2660,False
2768,False
3701,False
2155,False
3305,False
3491,False
3868,False
3318,False
2347,False
3170,False
3814,False
2836,False
2663,False
3705,False
2886,False
3764,False
2792,False
3149,False
3359,False
3980,False
2489,False
3225,False
3501,False
2424,False
3967,False
2536,False
3302,False
2417,False
3204,False
2825,False
3722,False
2562,False
3943,False
3078,False
3850,False
3496,False
2755,False
2658,False
2057,False
3994,False
3812,False
3754,False
3411,False
2256,False
2082,False
3905,False
3375,False
2867,False
2309,False
2326,False
2414,False
2903,False
2706,False
3303,False
3703,False
2879,False
3010,False
2468,False
2801,False
3249,False
2467,False
2358,False
3073,False
3882,False
3673,False
3835,False
2363,False
2918,False
3124,False
3613,False
2925,False
3909,False
3646,False
3749,False
2349,False
3592,False
3406,False
3383,False
2564,False
2174,False
2005,False
3477,False
2503,False
2889,False
3082,False
3841,False
3392,False
3961,False
3441,False
2397,False
2630,False
3419,False
2631,False
3264,False
2602,False
2228,False
2001,False
2350,False
3654,False
2946,False
3706,False
2447,False
2451,False
2880,False
3897,False
3878,False
3929,False
2384,False
2109,False
2942,False
2455,False
2175,False
3698,False
3857,False
3518,False
2733,False
3595,False
2665,False
3014,False
3191,False
2265,False
2726,False
2910,False
3870,False
3560,False
2420,False
2241,False
3093,False
2208,False
2914,False
2697,False
2100,False
3974,False
3556,False
2474,False
3293,False
2828,False
2761,False
2253,False
3379,False
3415,False
2542,False
2931,False
2626,False
3952,False
2058,False
2611,False
2473,False
2379,False
3425,False
3004,False
3895,False
3018,False
2453,False
3859,False
2561,False
3526,False
2128,False
2636,False
2774,False
3780,False
3629,False
2445,False
3405,False
2183,False
3930,False
2491,False
2507,False
3972,False
2668,False
3627,False
3829,False
3324,False
3962,False
2154,False
3781,False
2418,False
2672,False
2586,False
3288,False
3836,False
2912,False
3378,False
3444,False
2824,False
3896,False
3201,False
2649,False
2201,False
3027,False
2496,False
3880,False
2645,False
2740,False
3828,False
3504,False
3474,False
2882,False
2945,False
2623,False
