,y
2208,0.0
3745,1.0
2422,0.0
2862,0.0
2585,0.0
3257,1.0
2461,0.0
2754,1.0
3454,0.0
3826,0.0
2370,0.0
2385,0.0
2334,1.0
3315,0.0
2824,0.0
2130,1.0
2337,0.0
2993,0.0
3051,0.0
2625,0.0
2410,1.0
2217,0.0
3804,0.0
3969,0.0
2583,0.0
3229,0.0
2181,0.0
2765,0.0
2239,0.0
2067,0.0
2043,0.0
2755,0.0
3944,0.0
3760,1.0
2958,0.0
3693,0.0
2394,0.0
2076,0.0
2465,0.0
3114,1.0
2977,0.0
3523,0.0
3698,0.0
3492,0.0
2763,0.0
3794,1.0
2689,1.0
3795,1.0
2010,1.0
3325,0.0
2716,0.0
2037,0.0
3123,0.0
2534,0.0
2853,0.0
3818,1.0
3597,0.0
2863,0.0
2123,0.0
3906,0.0
3872,0.0
3640,0.0
2881,0.0
3839,1.0
2805,0.0
3187,1.0
3226,0.0
3344,0.0
2453,0.0
2831,0.0
2328,0.0
2780,0.0
3755,0.0
3235,1.0
2035,0.0
2206,0.0
3918,0.0
3848,0.0
2316,0.0
3295,0.0
2939,0.0
3448,0.0
2186,0.0
3178,0.0
2577,0.0
3544,0.0
2649,0.0
2120,0.0
3656,0.0
2877,0.0
2090,1.0
3498,0.0
3953,0.0
3420,0.0
2205,0.0
3602,1.0
3539,1.0
2550,1.0
3845,1.0
3835,0.0
3299,1.0
3488,0.0
2499,0.0
2595,0.0
2268,0.0
3422,0.0
3568,0.0
3543,0.0
3451,1.0
2266,0.0
2346,0.0
3273,0.0
2676,0.0
3532,0.0
2518,0.0
2376,0.0
2570,0.0
2374,0.0
2998,0.0
2172,0.0
3397,0.0
3199,0.0
3017,1.0
2282,0.0
3280,0.0
3595,1.0
2890,0.0
3446,0.0
3699,0.0
3237,0.0
3486,0.0
3938,0.0
3642,0.0
2322,1.0
2163,0.0
2228,0.0
2565,0.0
3712,0.0
3413,0.0
2807,1.0
3036,0.0
2731,0.0
3690,0.0
2371,0.0
3404,0.0
3021,0.0
3882,0.0
2656,0.0
2118,0.0
2900,0.0
2085,0.0
2368,1.0
3212,0.0
3449,0.0
2365,0.0
3019,1.0
3680,0.0
2721,0.0
2924,0.0
2158,0.0
3351,0.0
3718,0.0
3018,1.0
2929,0.0
3426,1.0
3160,0.0
3217,0.0
2535,0.0
2112,1.0
2481,0.0
2835,0.0
3466,0.0
2970,0.0
2306,0.0
2841,0.0
3590,0.0
2307,1.0
2770,0.0
2243,0.0
2094,0.0
3929,0.0
3897,0.0
2001,0.0
3175,0.0
3730,0.0
3365,0.0
3014,0.0
3855,0.0
3442,1.0
2878,0.0
2231,0.0
2525,0.0
3152,1.0
2022,1.0
2274,1.0
3725,0.0
2976,0.0
2626,0.0
2886,0.0
3453,0.0
