,u_x1,u_x2,u_y,u_x3
2000,0.81786007,-0.8976995,0.29984403,-0.2560544
2001,1.8443879,-0.98518676,0.7393458,1.0410969
2002,-0.97762895,-0.25230244,0.31013238,1.7204852
2003,-0.5812105,1.0032395,0.4799732,0.69238585
2004,-0.69918853,-1.8886014,0.105312586,-1.169749
2005,-0.09624578,-1.279397,0.30406904,1.0590774
2006,-0.37386346,0.33472732,0.9461131,-1.0336437
2007,0.6090938,0.14694123,0.64718664,-0.41113728
2008,0.1902787,2.1620846,0.6497866,-0.19388875
2009,1.1648215,-0.12018992,0.20504975,0.6017912
2010,-0.9503582,0.10306338,0.17157674,-0.3104871
2011,-0.74633324,0.48756638,0.48614824,-0.29669285
2012,-1.1249148,0.23015368,0.7286655,-0.67773324
2013,0.035642605,0.44854638,0.7445675,0.33298236
2014,-1.7803395,-1.0368927,0.12100029,0.90455866
2015,0.1948064,0.25432828,0.7146599,-0.09249845
2016,-0.47433493,-1.5730923,0.1323843,0.5103515
2017,0.27312165,1.3000735,0.93045735,-0.55725247
2018,-0.2826796,-0.32139632,0.16554844,0.20712417
2019,0.9630306,0.36008698,0.46008658,0.33974728
2020,1.3233546,0.36950335,0.94543874,-0.59863496
2021,-1.37947,-0.7642341,0.77286386,0.1425483
2022,-0.41535473,1.5046316,0.22963119,-0.4470614
2023,0.671767,0.6502799,0.24097598,-1.3307699
2024,0.33793268,0.12541163,0.35483456,0.29206815
2025,0.95753443,-0.30169708,0.28193903,1.3347065
2026,0.6556166,0.075010955,0.58135736,0.38266766
2027,-0.2765089,1.8294308,0.38700497,0.9317759
2028,-0.6672667,-0.3600667,0.6493176,0.03278607
2029,-0.3054679,0.032019515,0.42059183,0.48915005
2030,-0.5963845,0.5552059,0.19275844,1.1240377
2031,0.54422075,0.7749044,0.5850835,-0.098569
2032,-0.22610214,-1.6121202,0.66318,-0.07652535
2033,-1.1830561,-1.0013622,0.62452674,0.069782674
2034,0.14114386,1.5673212,0.96592057,-2.3951874
2035,2.2503366,-0.6140234,0.46992934,-1.9608784
2036,0.1050745,0.32422274,0.5418366,-0.34211758
2037,0.69691724,0.51901793,0.41491413,-0.119742684
2038,-0.7258657,0.6208143,0.08075321,0.4133115
2039,0.6472878,-2.9628546,0.0033857822,-0.0073433295
2040,-0.6153997,-1.3457227,0.027407646,-1.3476985
2041,0.35334647,1.3232641,0.5764464,0.6132823
2042,1.4204,0.39197284,0.7398213,1.4930674
2043,-0.29330903,0.58799255,0.5260266,-0.28764373
2044,1.6648247,3.01314,0.9746592,-0.6033815
2045,0.4922171,-2.0079155,0.87019086,-0.14573173
2046,0.31651,1.7181963,0.5009494,1.102997
2047,0.05425922,-0.20623447,0.6514188,-0.25998458
2048,0.12388061,-0.006484519,0.42141104,0.44341764
2049,0.20151156,0.3817197,0.82067084,0.15551426
2050,0.039665993,0.6529658,0.71121,-0.2869225
2051,-1.2821684,-0.26174212,0.20085704,-0.49594882
2052,-1.2965915,-0.14585799,0.64289904,0.1491892
2053,-0.22608006,2.6345968,0.026849508,2.7321732
2054,0.9661005,0.780585,0.84262145,-1.8665746
2055,0.13832587,0.9175842,0.1540637,0.82606673
2056,1.054315,0.9818785,0.49304426,0.85472953
2057,-0.9878637,1.1989752,0.11311829,-2.2289395
2058,-1.1489078,-0.027328612,0.5644604,0.5549085
2059,1.4504488,0.20578413,0.7309691,0.66899604
2060,-1.880263,-0.21600378,0.8968613,-1.2426305
2061,0.21990693,0.6564919,0.611683,-0.46925494
2062,0.4042757,0.28262964,0.4970181,0.28438377
2063,-1.6606822,-1.1624873,0.3957193,-0.9826959
2064,-0.9806775,-0.42794073,0.8532326,1.054014
2065,-0.86480534,-0.5164242,0.0064754486,-1.0747631
2066,-0.6832227,0.6517085,0.60428154,-0.18388323
2067,0.19142896,-0.49999404,0.94142675,0.47187877
2068,-1.0723635,-0.34210235,0.8914238,-0.2370751
2069,1.5094371,0.90642,0.55956125,-0.62859166
2070,2.653417,1.6330638,0.19458187,0.66019344
2071,0.037237834,0.73221266,0.44810927,0.9770973
2072,-1.2835345,-0.59210277,0.5425886,-1.6247305
2073,-0.35596198,-0.03543196,0.74581695,-0.8053976
2074,-0.49247733,0.06891193,0.48201835,0.16172929
2075,-0.09686812,-0.8278323,0.60955274,-0.750003
2076,-0.8657538,1.1854929,0.23857522,0.068232335
2077,-0.6022158,-0.78335756,0.32317054,1.2159488
2078,-0.9400853,0.0048689586,0.6802703,1.1896652
2079,1.2483536,-1.4126555,0.71502995,-1.3252091
2080,0.46921673,0.5831459,0.49061823,0.58507246
2081,-0.519212,0.27694556,0.61900675,-0.27229562
2082,1.39849,0.5304877,0.51899016,-0.18665133
2083,-0.7909184,0.6750448,0.7761202,-0.19806826
2084,-0.021437839,0.48471963,0.3624761,1.0022385
2085,1.5781156,1.1394126,0.64289916,-0.16222689
2086,-0.24339305,-0.8302935,0.80604684,-0.87798065
2087,2.0151381,0.5363024,0.6275848,-0.7914888
2088,-0.38775846,-1.9315939,0.10924828,0.57392895
2089,-1.6501241,-0.88297087,0.92995334,-1.2826574
2090,-0.31219837,-1.2094896,0.5583763,-0.11441249
2091,0.09984448,-0.24855776,0.407125,-0.12819359
2092,0.28495196,2.0746024,0.36168492,-0.2819053
2093,0.5171818,-1.8253409,0.19356251,1.6480201
2094,0.17005448,-1.2950964,0.11152315,-0.22674684
2095,-1.9866289,1.39972,0.25905955,0.26363832
2096,1.8816062,-0.20140864,0.26538324,0.9686859
2097,1.989954,1.548215,0.8681469,-0.06088788
2098,0.6083871,0.38401353,0.14156461,1.353484
2099,0.92456555,2.028245,0.6016629,-0.12242711
2100,-1.4111787,0.7042158,0.10308409,-1.3140825
2101,1.1061723,-0.8562196,0.31370258,-0.5394474
2102,0.31259823,1.0851287,0.24622798,-0.47444096
2103,0.33763874,-0.85549814,0.41135633,0.6087284
2104,0.9860038,1.5786875,0.94726837,-0.90921926
2105,-0.47333267,-1.4599926,0.53686905,0.1569577
2106,0.80214006,-0.70063233,0.5303168,0.7583808
2107,0.61606914,-0.30066836,0.74171495,-0.215697
2108,-0.43362987,0.9225763,0.80849814,-0.6443667
2109,0.7770739,-0.037619837,0.36401296,-1.6287858
2110,-2.7081876,-1.6739273,0.10781491,-1.311942
2111,0.31435275,0.6005508,0.8075986,0.5823917
2112,0.14782871,-0.4426995,0.42183614,0.7049489
2113,-1.2322237,-2.223233,0.35789502,0.42763638
2114,0.12376559,-0.7138728,0.044978738,-1.3278809
2115,0.68301874,0.2831366,0.8130567,-0.19923005
2116,0.47313765,1.3535205,0.07731974,-1.1981891
2117,-0.02219551,0.5869919,0.46606016,0.7018484
2118,-2.7236526,-0.89202875,0.58283544,-1.2009828
2119,-1.2437466,1.309858,0.98260343,-0.05900496
2120,-1.3486885,-0.53377795,0.87794065,0.24563178
2121,-0.0047818534,1.1288595,0.3151672,1.0223756
2122,-2.5924613,-0.13956967,0.35715044,-1.5116547
2123,-2.7225568,-1.3699379,0.9852568,-0.22838408
2124,-1.9949138,0.44847798,0.6183398,0.67856944
2125,-0.011762386,0.06999984,0.7836542,-0.5483779
2126,-0.11527786,-0.81623685,0.7349466,-0.013086231
2127,-0.56991494,0.9451453,0.9948039,0.2577124
2128,1.097173,0.27988252,0.16196716,-0.46657884
2129,-0.10853697,-0.9114035,0.626719,3.1155937
2130,0.59025633,0.9159643,0.6402589,0.47445717
2131,0.37229234,-0.15739773,0.17214179,0.80805033
2132,-1.1473738,0.5780029,0.74812937,-0.5187785
2133,0.50438863,-0.031454023,0.80282044,1.0124944
2134,-0.68191874,1.0177839,0.61433816,0.9494201
2135,-1.353819,-0.78223556,0.89273787,2.2312582
2136,-1.0374728,0.9506655,0.22105372,0.6911738
2137,-0.8581323,1.7555059,0.34963453,-0.17940697
2138,0.6753717,-0.64981353,0.35107172,-0.6055237
2139,0.40393,-1.4134744,0.0997138,0.07701729
2140,1.7057027,0.7337942,0.5379354,-0.8222254
2141,2.329343,-0.45836672,0.39226365,-0.70299006
2142,1.1789999,-2.0739255,0.07380092,0.054454632
2143,0.13640589,-0.19052103,0.2513796,-1.2605383
2144,0.91270316,2.3922691,0.8135836,0.5840356
2145,1.1164446,-0.9102132,0.6165657,0.99471974
2146,1.3521745,0.6282984,0.49155343,1.8730079
2147,-0.36891717,0.58735293,0.15336025,-0.10755985
2148,-0.42420924,-0.6482952,0.6023282,0.8508948
2149,0.55866146,-0.20296222,0.15233994,-0.05004276
2150,0.10049196,0.078179896,0.8037391,-0.99444664
2151,0.97249407,0.18351264,0.8204652,0.12422268
2152,-1.1930242,2.0827653,0.10326719,-0.27914783
2153,1.7149184,1.3097466,0.48078418,1.0221897
2154,-0.12197161,-0.63995767,0.17562616,1.3558012
2155,0.9317423,-0.536601,0.7564589,-0.09141906
2156,0.41713405,0.63253105,0.66072655,-1.312782
2157,0.26982576,0.18827939,0.2160374,0.08685047
2158,0.42947882,-0.3115421,0.6513859,-0.7420816
2159,-0.6471594,-0.49632663,0.89769626,0.8554725
2160,-1.1274099,-0.5043138,0.9888568,-0.14141898
2161,-0.46232474,-1.3488479,0.50495625,-0.000749648
2162,0.741247,-0.58490133,0.6578404,0.51241356
2163,0.43574142,0.5009123,0.6300869,0.41002333
2164,-0.75124073,-0.7449629,0.28152454,-0.4795429
2165,-0.04143478,0.16014008,0.6171322,0.100185625
2166,-0.44563597,0.4325273,0.35769475,-0.6071562
2167,-0.48596832,-0.36919737,0.1431464,-0.6188462
2168,-1.9901738,-0.98406154,0.9516511,-0.9383849
2169,-1.3221222,-0.9515375,0.61812365,-0.45164195
2170,0.02108292,-0.61669695,0.1739695,-0.035814084
2171,-0.20662703,-1.8064208,0.9272475,-2.1763592
2172,0.5457047,0.9848127,0.15337372,1.1116887
2173,0.124747254,1.478985,0.76070464,-0.48524615
2174,0.337764,-1.1840078,0.8870672,0.12981448
2175,-0.9425705,-0.46785396,0.3509928,-1.0068136
2176,-0.48217097,-1.3337238,0.60866845,0.60674727
2177,0.52140415,-0.54297566,0.34289622,1.0381868
2178,-1.3825251,0.22527283,0.22913349,0.7405502
2179,0.49912754,0.1780727,0.5631696,1.2903342
2180,-0.95586866,-0.38797528,0.4058671,-0.6062787
2181,0.68132186,-0.58660764,0.19890988,-0.18923225
2182,-0.8023971,-1.2667617,0.37276614,1.2320976
2183,0.9857313,-1.7828729,0.57810605,-0.5995052
2184,-0.07541984,-0.41764185,0.3289534,-0.06897588
2185,-1.3233457,0.26254544,0.08782756,0.44772178
2186,-0.39956105,-1.295621,0.07842088,0.38930959
2187,0.789996,-0.41750264,0.40246844,0.7280434
2188,0.09010291,0.7409367,0.54438996,2.5593426
2189,0.31075254,-0.3715624,0.8424684,-0.92079794
2190,0.52673674,-1.1210631,0.10844362,-1.137149
2191,-0.97977895,0.74726236,0.7009258,-0.2897341
2192,-0.06973131,-1.176956,0.33075607,-1.1097188
2193,0.21415444,-0.37371314,0.5531311,-0.15245193
2194,0.62824565,0.15840995,0.65471745,0.5175275
2195,1.4034953,-0.432475,0.4909724,-1.680234
2196,-0.4632883,1.177107,0.6220614,-0.7931657
2197,-1.4871775,1.6488307,0.9319936,0.9993625
2198,1.713119,0.27576527,0.60166526,0.44644612
2199,1.6601124,0.88516194,0.7838,0.6807533
2200,-2.1203606,0.6499927,0.7889769,-0.40094241
2201,-1.1708016,-0.8312294,0.8939427,-1.1641726
2202,1.2186869,-0.80009687,0.11997771,1.5516586
2203,-0.6090264,-0.31790346,0.7676915,-0.15282682
2204,1.9326171,-0.82689065,0.51069653,0.8205692
2205,-0.14876996,-1.0783707,0.3779819,0.628818
2206,1.6053199,1.5051297,0.15020955,0.84581244
2207,-0.64475065,-0.049816873,0.21589923,1.0236
2208,-0.5433753,0.30384886,0.016523361,0.12726496
2209,0.9634882,1.8925248,0.19660676,-1.7159145
2210,2.1918337,1.2135167,0.0790447,-1.985772
2211,0.24549507,-0.5832708,0.4629439,-0.9021202
2212,0.49530402,-1.1926894,0.3424455,0.29631987
2213,-1.0121347,0.67177075,0.88778377,0.5268425
2214,0.70515925,-0.016926419,0.4268781,1.0107967
2215,1.1673954,1.3554513,0.4968232,-0.43164763
2216,-1.0651546,1.3589821,0.81841636,-0.95141816
2217,0.45828164,-1.7319187,0.17790449,1.6219646
2218,0.87775785,-0.26414743,0.02654779,-0.9871314
2219,0.66392195,-0.43281162,0.808854,-1.5205162
2220,-0.72060186,1.9184412,0.38000643,0.5955132
2221,-0.87075984,0.47938985,0.20950532,0.9653554
2222,-1.5783578,-0.53876877,0.35630512,-0.598606
2223,0.54679334,2.4492939,0.3125602,0.4707227
2224,1.1712366,2.3981736,0.016917706,-1.0723349
2225,-1.0353689,-0.5451984,0.49027193,0.5931458
2226,-1.2422799,1.5906333,0.19483876,-2.4864016
2227,-0.35208133,1.9315659,0.94342434,0.06367598
2228,0.9814392,-0.19812863,0.48477626,-1.5093144
2229,-0.5516583,0.09144142,0.73075414,0.35575268
2230,-0.17879757,-0.93755865,0.10361791,-0.07776373
2231,-0.878854,1.1653743,0.7889018,0.5969684
2232,1.8682327,0.4803782,0.43115544,-0.65826935
2233,0.3032947,-1.4169502,0.2955891,-0.045236565
2234,1.006882,-0.1617013,0.90866745,0.64412194
2235,0.06829462,-1.7025199,0.12542951,-0.7552018
2236,-0.75611776,0.12407031,0.8781271,-1.1517935
2237,1.344791,1.0306307,0.105451465,-0.5179814
2238,-0.16698831,0.6610569,0.8133801,1.1044215
2239,-1.5498173,0.19637012,0.072523594,0.69627863
2240,-0.96531856,0.76677257,0.5844227,-0.40156323
2241,1.2215585,0.39195248,0.8225479,-0.07872166
2242,0.79919004,1.3287129,0.9326732,0.66442084
2243,0.4277991,0.28474158,0.46284294,0.87667865
2244,-0.26718283,1.2245533,0.5816885,1.8503338
2245,-0.6318897,-1.7263252,0.29343414,-0.20844917
2246,-0.95619905,0.14487758,0.77613544,-0.96099705
2247,-1.0114605,0.8401534,0.45998037,-0.330679
2248,-1.5290743,-1.1670431,0.47626817,1.3447903
2249,-0.7422575,-1.8536936,0.48807192,-2.3583784
2250,-1.0913912,1.0982484,0.36704087,1.0026308
2251,0.06495336,-0.9289,0.012658238,-3.512302
2252,-0.67029446,-0.20637675,0.83182335,-0.2894069
