,y_hat
2766,False
2503,False
2966,False
2577,False
3065,False
2934,False
2389,False
2353,False
2997,False
3520,False
3361,False
3360,False
3535,False
3303,False
2760,False
2047,False
2227,False
3594,False
2427,False
3147,False
3747,False
3947,False
3631,False
2532,False
2301,False
2423,False
2351,False
3119,False
2055,False
2559,False
2170,False
3477,False
3000,False
3390,False
3619,False
3163,False
3877,False
3846,False
3707,False
2990,False
3416,False
3972,False
3913,False
2693,False
3100,False
2136,False
2553,False
3107,False
2282,False
3376,False
2809,False
2691,False
3756,False
2719,False
2711,False
2494,False
3963,False
3246,False
2472,False
2964,False
3196,False
2501,False
2765,False
2584,False
3363,False
3961,False
2574,False
2894,False
2915,False
2702,False
3149,False
3666,False
3308,False
2256,False
3362,False
2073,False
3565,False
2461,False
2564,False
2647,False
3238,False
3187,False
2062,False
3211,False
2802,False
3090,False
2326,False
2580,False
3158,False
2653,False
2409,False
2745,False
2085,False
3299,False
2618,False
3053,False
3471,False
3740,False
3146,False
2958,False
3680,False
2364,False
3066,False
2069,False
2985,False
3898,False
3188,False
2547,False
2799,False
2924,False
2228,False
3652,False
3957,False
3937,False
2082,False
2432,False
2102,False
2266,False
2539,False
2677,False
2565,False
2134,False
3856,False
3118,False
3167,False
3890,False
3041,False
2708,False
2298,False
3201,False
3517,False
2456,False
2347,False
2927,False
2835,False
3919,False
2816,False
2240,False
3105,False
3420,False
3794,False
2261,False
3682,False
2546,False
2935,False
3155,False
3272,False
3632,False
2221,False
2698,False
3197,False
3257,False
3207,False
3403,False
2186,False
3285,False
3497,False
3112,False
3893,False
3181,False
2433,False
3765,False
3793,False
2273,False
3198,False
3675,False
3026,False
3152,False
3192,False
3807,False
3685,False
3989,False
3294,False
2880,False
2704,False
2495,False
2008,False
3783,False
2770,False
3284,False
2981,False
3885,False
2762,False
3329,False
2402,False
3823,False
2430,False
3920,False
2819,False
3860,False
3717,False
3657,False
3813,False
2419,False
2217,False
2246,False
2181,False
2121,False
2013,False
3282,False
