,x1,x2,x3,x4,x5
3257,1.8498137,-0.8516912,0.24537063,1.4706856,-0.20035954
2139,1.40393,1.8325063,0.74639523,-0.75783455,-0.65586895
3947,2.2925491,-0.93066686,0.25797707,-0.6711057,-0.91700107
2534,0.63379884,1.5231045,1.4861401,-1.2965423,-0.55616677
3761,0.5098454,1.7044554,0.79077375,1.4340649,-1.2381645
3394,1.9619998,-0.9035448,0.9479122,-0.36911932,-0.7902384
3396,0.8034256,-0.633672,1.8330724,1.1862324,-0.94077784
3034,0.24113178,0.33737153,0.93316,1.8320988,-1.0807587
3031,2.6738467,2.0268636,-1.4474587,-0.09019878,-1.0934243
3585,2.0371318,0.38457775,0.689216,-0.9018378,-0.7038199
2105,0.52666736,2.215821,0.18870294,0.30923852,-1.0699629
2700,2.748811,-1.1090325,1.1104901,-1.4231377,-0.39328864
2068,1.9276365,2.4173748,-0.436637,0.93808717,-1.1905314
2554,1.2948,-0.91296715,2.1038098,-0.23364915,-0.5105951
3479,1.2952399,-0.7981934,-0.02313476,0.39622113,-0.066707365
2998,0.8665833,2.5007777,-0.21091259,-0.77745,-0.88985693
3252,0.68265593,-0.21889222,1.7332721,1.671647,-0.896502
3212,1.8684729,-1.0129871,0.54293644,0.38423035,0.14015692
3459,0.92090964,2.1900878,1.1972355,0.9479884,-0.8975457
3810,1.5537472,0.55525386,1.4803104,0.9927985,-0.89593494
3155,3.3281324,-1.1652734,0.9941392,0.21543536,-1.01749
3855,1.7340453,1.617186,0.69051313,0.07981351,-0.8897237
2427,1.5424852,1.1424718,0.6951271,-0.3759882,-0.86407965
3505,2.1142914,1.1732546,0.2241348,0.96366507,-0.958669
2072,0.7164655,-0.3802279,-0.31710443,-0.38700253,-0.025465876
3181,3.2576463,-1.0179275,-0.40513858,1.0141348,-0.0031577137
3493,0.5633746,0.8890376,1.6774365,-0.32473627,-0.5970522
2140,1.7057027,-0.9981989,3.2894592,-0.1931413,-0.40815163
3811,2.00496,0.063832104,1.5633627,0.29378152,-0.58087534
2340,2.4801726,-1.0874157,1.2294145,-0.5764119,0.39261135
3684,1.1986021,-0.70954245,1.5427984,-0.15764038,-0.60270685
2841,1.1653087,0.16419536,1.2275839,0.50346583,-0.78426176
3275,-0.84354705,1.4986147,2.2152314,0.9513582,-0.82533884
3932,0.5770123,-0.23694532,2.3400743,0.7964188,-0.785718
2958,-1.3766967,1.9667791,1.9763781,-1.6998122,-0.037759215
2785,1.6029019,2.0107207,-0.0140540935,-1.1832229,-0.7281406
2800,0.7304842,-0.57767916,3.2709584,1.4377083,-0.5949923
2762,-2.2058318,2.118559,3.3784943,0.23447944,-0.4242397
3847,-0.76067203,1.4284885,1.9448775,-0.7011714,-0.19273886
2540,0.9118017,0.4661582,2.0966,0.95008117,0.099958494
3025,0.79501677,-0.5111888,0.24131435,-0.28649598,0.15460485
2020,1.3233546,0.2677554,1.9779744,-1.9995733,-0.170584
3470,1.1566912,1.3041561,0.68412215,-0.47626963,-0.8104162
3513,0.11312391,0.24314499,2.9582615,0.069782674,-0.48674852
3311,2.8181872,-1.0709962,1.3019412,1.3767146,-0.972698
2504,2.0845718,-1.0154588,-0.17918062,1.1309313,-1.3384067
3415,2.3708656,-0.9644599,0.5555494,1.0872254,-0.13509616
3346,-0.9159308,3.5235462,0.42552662,-1.1165384,-0.6958079
2040,2.3846002,-0.94675684,-0.3244065,-0.20887884,-1.0771521
2818,0.23794325,2.301986,1.809616,0.4380936,-0.5980397
3017,2.4084518,-1.0626823,-0.38264382,0.33927438,-0.1355622
2153,2.7149184,-1.1304314,1.468359,-0.23180275,0.43847317
2941,2.399363,-1.1304251,-1.1214947,-0.09093117,-1.1357627
2131,0.37229234,1.8638072,0.8286897,0.23537546,-0.70421094
2964,2.0183399,-0.8944024,0.5509198,-0.68929243,0.21500163
3276,0.72110283,-0.31890115,-0.023318537,-1.3296704,0.32933125
3597,2.2488742,1.21686,0.35879424,0.80215156,-1.1149428
2609,1.9936476,0.47618783,0.679283,0.3238171,-1.0054027
2149,0.55866146,1.7547925,0.98493135,-1.1872146,-0.6643714
2079,1.2483536,2.2638645,-0.16823459,-0.32518926,-1.0583447
2831,0.31503206,2.2621672,0.36795926,-0.6320718,-0.87976146
3118,2.082546,-0.90390617,0.685126,-0.98706627,-0.6594453
2691,2.6594887,1.573369,-1.1165121,-0.011136332,-1.3110209
2510,1.8288594,2.2436504,0.37562302,0.11172923,-0.9183688
3462,0.5045861,-0.27463755,1.291511,-0.659096,0.42726505
3193,1.9516331,0.44515973,0.63860637,1.9894435,-1.2844113
2520,1.8354142,-0.9109605,-0.1560289,-2.2615907,-0.516344
3558,2.4229236,-0.89562744,-0.6649884,-0.13142456,-0.055523127
2322,2.4653025,-0.0329355,0.284255,0.8216739,-1.1593553
2397,2.83482,-1.0083287,0.810793,-0.31193483,0.094651915
3566,0.19858956,0.058427155,2.0914574,0.58995295,0.1401339
3571,0.96005577,-0.534515,1.9705813,1.4426856,-0.9169429
2396,0.86402977,2.4206762,0.39624846,1.3462449,-1.2596704
2638,1.8144505,0.14110011,0.83030653,-0.47384378,-0.79399616
3284,1.3418527,2.1694913,0.55976516,-1.0090076,-0.7194669
3769,1.1961478,0.3053158,2.3649652,-0.2245721,-0.4435587
2370,0.3267149,0.015428652,3.0145104,0.36977306,-0.47681212
2187,0.789996,-0.61338145,3.479673,1.0527749,-0.51512617
2770,2.793717,-1.055353,1.2875103,-0.2662298,-0.5072029
3203,3.4569676,-0.86425984,0.5473573,0.042558562,-0.8150157
2273,0.87573314,-0.5872191,-0.8122638,-0.49537137,-0.17566833
2121,-0.0047818534,1.5506177,1.9148186,-1.2293687,0.5814225
3428,0.1878262,0.30741417,2.5058622,0.4108487,0.4772247
2458,0.61947,1.9740958,1.3258919,0.2346465,-0.5980704
2049,1.2015116,-0.7735099,2.0940843,0.1236331,-0.5657452
2501,2.5305772,1.2259333,-0.31053287,-0.09420282,-0.9495119
2242,0.79919004,2.5378518,1.7067969,-0.39667478,-0.70218384
3534,-0.4009751,1.0181286,1.0539236,-0.0234655,0.09773663
3156,2.6387346,0.58439094,-0.08822703,-0.6409884,-0.99544424
2423,2.107149,-0.94035494,-0.6018922,-0.7761822,0.012498776
2929,2.7792459,-0.9739796,-0.30821875,-0.5868192,0.16328181
3253,3.4943595,-1.0389564,0.2840438,0.17534137,-0.9234318
2932,0.8795609,1.7883744,0.7469845,0.41916153,-1.0079684
2286,0.86564064,-0.66384906,0.52734506,0.1118901,-0.015386468
2062,0.4042757,2.073041,0.18073452,-0.98220396,-0.83390146
2410,1.5470331,0.66972303,1.459236,-0.31347364,-0.6885364
3579,0.18786067,0.31731635,1.9074476,-2.3442767,-0.23212446
2774,2.3863094,-0.8542376,0.9453962,0.15914649,0.22036606
2603,-0.5542999,2.083278,1.3758749,1.3724391,-0.97062624
3698,1.3924574,0.042471528,1.2518698,-0.7499215,0.31817693
3307,2.6504729,-1.1668732,-0.12799805,-1.4355959,-0.775676
3509,1.4172152,-0.74293983,2.1346369,-1.0501955,-0.24454154
2904,0.69467795,-0.35401797,0.8095362,1.3704509,-0.12097618
3976,2.279521,-0.99423206,1.3400491,-1.435931,-0.49407256
3696,1.8521669,-0.99399376,0.6419724,0.6343366,0.18714216
2830,2.293641,0.11428195,1.1904753,0.42325822,-0.8408099
3561,1.3786893,0.25918096,1.5519142,-1.1049873,-0.47317803
3990,1.2882137,-0.7012264,0.19834825,-0.5672438,-0.0014705682
3536,0.44232956,0.8094764,2.168002,-1.0293479,-0.32362872
2674,2.2058425,0.26694894,0.7747127,-1.2107031,-0.6304838
3145,0.93956476,-0.5254864,1.7847247,-0.8211303,-0.59721595
2437,1.6875507,-0.8283123,0.4168544,1.3569174,-0.097067915
3399,0.64635944,-0.24523541,0.7848393,-0.17810714,-0.9404969
3335,0.36961675,0.032978877,-0.3720451,-0.89759934,0.23351133
2291,-0.053722516,0.5632859,2.2957933,1.3222572,-0.765605
2613,0.6773297,0.49396545,1.7532123,-1.456501,-0.46231848
3357,0.7236061,-0.58115596,2.5132732,1.3154373,0.22702865
3996,1.3190852,-0.7074389,1.8825412,0.31895354,-0.8028855
2750,-0.2932775,0.9301749,1.6483109,0.3212461,-0.8514695
2954,2.6548743,-0.9847163,0.556042,-2.3392968,-0.23569009
3361,2.5033026,-0.9060947,-1.3072472,0.2459872,-0.38729244
2405,1.7130854,1.1287539,0.2037628,-0.96637857,0.24425939
2483,1.1961834,-0.817446,0.49341628,1.749407,-0.23734438
2503,0.3299789,-0.09861638,3.2720318,-1.189842,-0.10139228
3728,-1.5725332,2.0198276,3.1517017,-1.070413,-0.11906698
2693,0.39384985,-0.23704924,0.23222199,0.07374916,-0.016413478
2481,1.9864374,-1.007412,1.1320436,-0.47071055,0.43523255
2492,1.4212124,-0.8532784,3.2544613,-0.32930043,-0.35599384
2768,1.1870754,-0.8376485,1.8101349,-0.61319304,-0.5070739
2109,1.7770739,1.5944092,0.05607145,-0.26168707,0.06260264
3465,2.4588003,0.15211904,0.25101638,-0.3285611,-0.89252526
3387,1.3233504,1.7402802,0.80876005,-0.36922777,-0.7050735
3973,2.4798732,-0.92887604,-0.4568571,-0.10019449,-0.09905684
2267,0.8122084,-0.5105231,0.8637419,0.09096793,0.17485176
3121,1.6826342,-1.0532899,0.17042005,0.95536083,-0.05620457
3242,-1.8039715,1.895045,3.2152357,1.1154203,-0.6180485
2364,0.5752777,2.1235342,0.8239181,-1.3960063,-0.5239112
2475,1.2929934,1.0178945,0.46792126,1.1907786,-1.0155144
2694,0.36437726,-0.15905331,1.8609529,0.21851577,-0.7646078
3971,1.3939623,-0.83381563,2.006001,-0.93847954,-0.38377765
2351,1.0625407,-0.6054333,1.28234,1.8151823,0.011240618
3759,3.0394292,-1.0590758,-1.8578056,0.9720319,-0.40559205
3838,-1.0958356,1.6977129,1.7709036,-2.4698944,-0.20186701
2318,0.27772313,0.016981013,3.2160578,0.4202485,-0.45300373
2027,-0.2765089,1.0596911,1.6264048,-1.5825523,-0.19041477
2925,-0.14273198,1.6331058,1.343488,-1.5048667,-0.40042755
2369,1.235072,-0.62575614,-1.6285682,-2.0727153,-0.844913
2180,2.0441313,-1.0770993,-0.48860428,1.0525658,-0.43006653
2814,1.3515029,-0.92288655,2.2790806,-0.9278701,0.7571549
3979,2.4425101,-0.87986314,-1.0796417,1.3903924,-1.4949827
2606,1.4254789,-0.9673268,-0.15122534,-1.1864066,0.17574635
3476,0.8876993,-0.6025192,1.4165235,1.2577342,-1.0442787
3466,2.2230232,-1.0242511,0.84511125,2.4401646,-1.2355119
3070,1.9365479,1.663769,-0.07047284,-0.020840079,-0.9599023
2392,1.9111927,-0.94931,0.8348255,-0.35553572,-0.6482177
3018,-0.8812086,2.5559072,1.4967306,0.5459649,-0.7901744
2892,0.9998235,-0.6136383,3.0463424,-0.15848182,-0.41766325
2751,2.401164,-1.0145575,0.6038915,-1.4591886,-0.59380454
2345,1.7408094,-0.86213535,0.4511376,2.266961,-0.43765157
3373,1.8146582,-0.0864172,1.3507409,-2.2046592,-0.41783565
2127,0.43008506,0.011189856,1.4290856,-2.0052752,0.74762046
3716,1.3438711,2.304912,-0.4205339,-2.1419914,-0.5063103
2145,3.1164446,-0.8166601,0.2882871,-1.175035,-0.7032342
2435,3.1708493,-0.9733165,0.3724843,-0.09314278,-0.87907475
2903,-0.5375819,3.0905778,1.9406784,-0.53796804,-0.46248016
3974,0.92974806,-0.5223615,1.8887624,0.49133897,0.17404018
2344,0.19624114,0.19258234,-0.02382444,-0.11579255,-0.046969257
2114,0.12376559,0.48827285,3.39539,-0.98019373,-0.15681839
2927,2.1659493,-0.8780485,-1.1255094,-0.07875463,-0.24869832
3945,2.3514912,-0.82341826,-0.748072,0.64858377,-0.29625046
3935,0.9867898,0.19768381,2.2963428,0.9799172,-0.50964683
2610,1.3817468,-0.68703276,1.681933,-1.0187984,-0.36170202
2598,2.4373672,1.1285958,0.27190408,0.8034486,-1.2597848
2806,0.5257045,3.1357098,-0.5120622,1.0497615,-1.4531305
3743,0.2618826,2.4454422,0.7160041,0.1094834,-0.7299519
3952,-0.95694876,2.5850897,1.227267,0.1051367,-0.64919496
3013,1.8514068,0.427244,1.170209,0.7866357,-0.89470667
3919,1.446538,1.7640924,-0.28232896,0.015492374,0.03212397
2424,-0.520223,2.1884298,1.8322632,-0.82330227,-0.46762213
2119,0.75625336,-0.47492623,-0.2710365,1.1492846,-0.23533514
