,y
2476,0.0
2886,0.0
3784,0.0
3672,0.0
3553,0.0
2974,1.0
2771,0.0
2976,0.0
3356,0.0
3400,1.0
2676,0.0
3342,0.0
3222,0.0
3617,0.0
3689,0.0
2077,0.0
3658,0.0
3640,0.0
2508,0.0
3423,0.0
2493,1.0
2331,0.0
2366,0.0
2724,1.0
3645,0.0
2958,0.0
2622,0.0
3619,0.0
2821,0.0
3996,0.0
2880,0.0
2103,0.0
3895,0.0
2514,0.0
3380,0.0
3641,0.0
3355,0.0
2290,0.0
3565,0.0
3030,0.0
2583,0.0
2681,0.0
2487,0.0
2533,0.0
2070,0.0
3740,0.0
2336,0.0
2271,0.0
3757,0.0
2157,0.0
3728,0.0
2324,0.0
2034,0.0
3265,0.0
3088,0.0
2232,0.0
2632,1.0
2443,0.0
3357,0.0
3491,0.0
3251,1.0
3924,0.0
3720,0.0
3050,0.0
2905,0.0
2434,0.0
2080,0.0
3980,1.0
2008,0.0
2569,0.0
3479,0.0
2078,0.0
3550,0.0
3309,0.0
3884,1.0
3062,0.0
2977,0.0
2599,0.0
2987,0.0
2872,0.0
2731,0.0
2359,0.0
2618,0.0
3461,0.0
2351,0.0
3033,0.0
3343,0.0
2828,0.0
3286,0.0
3539,1.0
2560,0.0
2273,0.0
3869,0.0
3061,0.0
3833,0.0
3732,1.0
2401,0.0
2601,0.0
3646,0.0
2126,0.0
3762,0.0
3292,0.0
3074,0.0
2575,0.0
2364,0.0
2859,0.0
2652,1.0
3175,0.0
3085,0.0
3785,0.0
2553,0.0
2282,0.0
2233,0.0
2225,0.0
3487,0.0
2164,1.0
3090,0.0
3842,1.0
2464,0.0
3679,1.0
2582,1.0
2835,1.0
2846,1.0
2229,0.0
3107,0.0
2258,0.0
3654,0.0
2060,0.0
3467,0.0
3382,0.0
3187,0.0
2010,0.0
2678,0.0
2822,0.0
3359,0.0
3233,0.0
2488,0.0
2065,1.0
3826,1.0
2278,0.0
3079,0.0
3127,0.0
3124,0.0
2562,0.0
2869,0.0
2117,0.0
3657,0.0
2930,0.0
2129,0.0
2237,1.0
3629,0.0
3436,0.0
3537,0.0
2523,0.0
2756,0.0
3391,0.0
2146,0.0
3564,1.0
3647,0.0
2136,0.0
2140,0.0
2013,0.0
2045,0.0
3451,0.0
3026,0.0
2106,0.0
3046,0.0
3622,0.0
3908,1.0
2384,0.0
2195,0.0
2975,0.0
3945,0.0
3938,0.0
2832,0.0
2916,0.0
2131,0.0
3378,0.0
2277,0.0
3190,0.0
2093,0.0
3064,0.0
3495,0.0
2028,0.0
3776,0.0
2893,0.0
2932,0.0
3791,0.0
2463,0.0
2969,0.0
2412,0.0
2519,0.0
3998,0.0
2586,1.0
3312,0.0
2890,0.0
2534,0.0
2937,0.0
3695,0.0
3831,0.0
