,senior-level_skill
3399,0.0
3837,0.0
3941,0.0
2431,0.0
2197,0.0
2399,0.0
3741,0.0
3278,0.0
3135,0.0
3536,0.0
2696,0.0
2753,0.0
3547,0.0
3606,0.0
3925,0.0
2277,0.0
2752,0.0
2484,0.0
3203,0.0
2162,0.0
3150,0.0
2401,0.0
2778,0.0
2728,0.0
3821,0.0
3593,0.0
3333,0.0
2695,0.0
3902,0.0
3909,0.0
3234,0.0
2195,0.0
3737,0.0
3825,0.0
2652,0.0
2591,0.0
3492,0.0
2465,0.0
2000,0.0
2529,0.0
2973,0.0
2616,0.0
3363,0.0
2089,0.0
2257,0.0
3166,0.0
3723,0.0
2231,0.0
3021,0.0
2516,0.0
3108,0.0
3285,0.0
3482,0.0
2204,0.0
3027,0.0
2755,0.0
2818,0.0
3395,0.0
2878,0.0
3774,0.0
2721,0.0
3071,0.0
2483,0.0
2899,0.0
3378,0.0
3622,0.0
3863,0.0
2266,0.0
3514,0.0
2621,0.0
2875,0.0
2063,0.0
3812,0.0
3209,0.0
2913,0.0
3164,0.0
2015,0.0
3357,0.0
3182,0.0
3192,0.0
3861,0.0
3599,0.0
3028,0.0
3388,0.0
3458,0.0
2092,0.0
2783,0.0
2128,0.0
3229,0.0
2795,0.0
2943,0.0
3425,0.0
3642,0.0
2264,0.0
3374,0.0
3651,0.0
3263,0.0
2225,0.0
3914,0.0
2761,0.0
3612,0.0
2506,0.0
2879,0.0
3253,0.0
2134,0.0
3841,0.0
2838,0.0
2766,0.0
2574,0.0
2856,0.0
3098,0.0
2569,0.0
2409,0.0
3565,0.0
3369,0.0
2275,0.0
3783,0.0
2263,0.0
2449,0.0
2116,0.0
2566,0.0
2042,0.0
3041,0.0
3690,0.0
3001,0.0
2255,0.0
3725,0.0
2601,0.0
2216,0.0
3281,0.0
2971,0.0
2270,0.0
2744,0.0
2632,0.0
3115,0.0
2618,0.0
3330,0.0
3008,0.0
3633,0.0
3899,0.0
2577,0.0
2301,0.0
2977,0.0
3801,0.0
2942,0.0
3169,0.0
2190,0.0
2811,0.0
2703,0.0
3139,0.0
3329,0.0
3072,0.0
2989,0.0
2068,0.0
3889,0.0
3526,0.0
3966,0.0
2250,0.0
2392,0.0
3060,0.0
2947,0.0
2748,0.0
2099,0.0
3411,0.0
2142,0.0
2457,0.0
2542,0.0
3120,0.0
3545,0.0
2139,0.0
2645,0.0
2093,0.0
3736,0.0
2220,0.0
3763,0.0
3757,0.0
2209,0.0
2416,0.0
2184,0.0
2075,0.0
3988,0.0
3178,0.0
3483,0.0
2359,0.0
2642,0.0
2035,0.0
2996,0.0
2928,0.0
3908,0.0
2191,0.0
3615,0.0
2651,0.0
2835,0.0
3981,0.0
2724,0.0
3542,0.0
3689,0.0
3499,0.0
3816,0.0
2159,0.0
