,y_hat
2401,False
2092,False
2817,False
3966,False
3467,False
2395,False
3096,False
3106,False
3400,False
3615,False
2616,False
3818,False
2103,False
2296,False
3686,False
2438,False
3712,False
2771,False
2043,False
2487,False
3729,False
3501,False
3624,False
2722,False
2513,False
3943,False
2581,False
2730,False
3489,False
3260,False
3745,False
3558,False
2234,False
3068,False
2570,False
3879,False
2190,False
3176,False
2061,False
3707,False
3363,False
3121,False
3636,False
3472,False
2410,False
3609,False
3856,False
3976,False
2318,False
3313,False
3875,False
3477,False
3958,False
3206,False
2938,False
3997,False
2978,False
2091,False
2907,False
2594,False
2711,False
3768,False
2478,False
3867,False
3535,False
3912,False
2839,False
2793,False
3797,False
2338,False
2567,False
2253,False
3759,False
2686,False
3081,False
2450,False
3854,False
3580,False
3416,False
2175,False
3443,False
3270,False
3130,False
3379,False
2054,False
2666,False
2726,False
3308,False
3377,False
2249,False
2255,False
3961,False
3369,False
2292,False
3717,False
3276,False
3179,False
3094,False
2670,False
3864,False
3700,False
2141,False
2436,False
2679,False
2277,False
3919,False
2784,False
3394,False
3033,False
3671,False
3617,False
3035,False
2975,False
2256,False
3673,False
3143,False
2002,False
3019,False
2472,False
3264,False
3665,False
2882,False
2477,False
3300,False
3563,False
2343,False
2916,False
3932,False
3970,False
2297,False
3251,False
3303,False
3065,False
2627,False
2892,False
3474,False
3591,False
3006,False
2816,False
3352,False
2913,False
3666,False
3219,False
2056,False
3655,False
3471,False
3821,False
2510,False
2123,False
2923,False
3051,False
2868,False
3628,False
3172,False
3758,False
2407,False
2079,False
3809,False
3547,False
2943,False
2582,False
2972,False
3102,False
3568,False
2191,False
2569,False
3860,False
3315,False
2468,False
2862,False
3189,False
3018,False
2435,False
2412,False
3459,False
2604,False
2717,False
3339,False
3882,False
3141,False
2413,False
3595,False
2615,False
2984,False
2731,False
2915,False
2231,False
3957,False
3827,False
3870,False
3328,False
3626,False
2133,False
2039,False
3099,False
3285,False
2311,False
2161,False
3392,False
3738,False
