,h_post,h_post_individualized
3843,1.0,
2142,1.0,
3710,1.0,
2014,1.0,
3859,1.0,
2439,1.0,
3510,1.0,
2001,1.0,
3192,1.0,
2768,1.0,
2249,0.98,
2521,1.0,
3136,1.0,
2852,0.96,
2006,1.0,
2516,1.0,
2572,1.0,
3062,1.0,
2242,1.0,
2490,1.0,
3364,1.0,
3469,1.0,
2539,1.0,
3626,1.0,
3998,1.0,
3748,1.0,
3424,1.0,
3911,1.0,
3068,1.0,
2565,1.0,
3497,1.0,
3158,1.0,
3957,0.0,
2192,1.0,
2960,1.0,
3984,1.0,
3758,1.0,
2824,1.0,
3559,0.0,
2270,1.0,
2830,1.0,
2786,1.0,
3184,1.0,
2734,1.0,
2397,1.0,
3896,1.0,
3076,0.0,
2659,1.0,
3083,1.0,
3485,1.0,
3863,1.0,
2292,1.0,
2239,0.0,
2354,1.0,
3428,1.0,
3492,1.0,
2004,1.0,
3917,1.0,
3028,1.0,
2208,1.0,
3713,1.0,
2330,1.0,
2196,1.0,
3644,1.0,
2492,1.0,
2361,0.02,
3531,1.0,
2226,1.0,
2749,1.0,
3046,0.3,
3204,1.0,
2966,1.0,
2430,1.0,
2755,1.0,
2125,1.0,
2533,1.0,
3238,1.0,
3562,1.0,
3680,1.0,
2383,1.0,
3946,0.12000000000000001,
2202,1.0,
2656,1.0,
2501,1.0,
2763,1.0,
3900,1.0,
3811,1.0,
3638,1.0,
2300,1.0,
2327,1.0,
3871,1.0,
2714,1.0,
2720,1.0,
2183,1.0,
2247,1.0,
3640,1.0,
2509,1.0,
2274,1.0,
2627,0.98,
3207,1.0,
2611,1.0,
2132,1.0,
2927,1.0,
3392,1.0,
3476,1.0,
2525,1.0,
2978,1.0,
3040,1.0,
3837,1.0,
3705,1.0,
2951,1.0,
3975,0.98,
3358,1.0,
2945,1.0,
2280,1.0,
3674,1.0,
2105,1.0,
2913,1.0,
3907,1.0,
2017,1.0,
2112,1.0,
3460,1.0,
3612,1.0,
2107,1.0,
2464,1.0,
2535,1.0,
2434,1.0,
3375,1.0,
3652,1.0,
3484,1.0,
2745,1.0,
2697,1.0,
2835,1.0,
2438,1.0,
3146,1.0,
2218,1.0,
3706,1.0,
2640,1.0,
2340,1.0,
2880,1.0,
2692,1.0,
2607,1.0,
2073,1.0,
3830,1.0,
3211,1.0,
3563,1.0,
2827,1.0,
2030,1.0,
2695,1.0,
2173,0.0,
2956,1.0,
2566,1.0,
2084,1.0,
3127,1.0,
2943,1.0,
2357,1.0,
2321,1.0,
2575,0.04000000000000001,
3255,1.0,
3842,1.0,
3787,1.0,
3838,1.0,
3799,1.0,
2150,1.0,
3731,1.0,
3636,1.0,
3038,1.0,
3260,1.0,
3147,1.0,
3659,1.0,
2127,1.0,
3942,1.0,
2355,1.0,
3107,1.0,
2556,1.0,
3334,1.0,
2311,0.0,
2846,1.0,
2376,1.0,
2934,0.0,
2309,1.0,
3604,1.0,
3351,1.0,
3414,1.0,
2952,1.0,
3614,1.0,
3813,1.0,
2808,1.0,
2199,1.0,
3161,1.0,
2265,1.0,
2460,1.0,
3618,1.0,
3368,1.0,
3512,1.0,
3550,1.0,
3764,1.0,
2419,1.0,
2641,1.0,
2174,1.0,
