,senior-level_skill
2721,0.0
2104,0.0
2428,0.0
3543,0.0
2054,0.0
2429,0.0
2326,0.0
2594,0.0
2276,0.0
3671,0.0
3809,0.0
2644,0.0
2844,0.0
3033,0.0
3802,0.0
3911,0.0
3624,0.0
3633,0.0
2786,0.0
3557,0.0
2418,0.0
2465,0.0
3517,0.0
3637,0.0
2906,0.0
2589,0.0
2935,0.0
2689,0.0
2381,0.0
2994,0.0
3838,0.0
2996,0.0
3062,0.0
2193,0.0
3189,0.0
2741,1.0
3464,0.0
2845,0.0
2384,0.0
3075,0.0
3972,0.0
2503,0.0
2153,0.0
2617,0.0
3833,0.0
3545,0.0
2187,0.0
2425,0.0
2723,0.0
2037,0.0
3264,0.0
3237,0.0
3142,0.0
2808,0.0
2530,0.0
3144,0.0
3268,0.0
2722,0.0
3352,0.0
2789,0.0
3461,0.0
3248,0.0
2196,0.0
2043,0.0
2724,0.0
3378,0.0
3445,0.0
3963,0.0
3514,0.0
3060,0.0
2923,0.0
2970,0.0
2679,0.0
3308,0.0
2042,0.0
2955,0.0
3775,0.0
3042,0.0
2053,0.0
2030,0.0
3086,0.0
2460,0.0
3680,0.0
2411,0.0
2865,0.0
3669,0.0
3909,0.0
3025,0.0
3682,0.0
2959,0.0
2911,0.0
3351,0.0
3974,0.0
3551,0.0
2509,0.0
2864,0.0
2902,0.0
2965,0.0
2547,0.0
3426,0.0
3333,0.0
3167,0.0
2270,0.0
3165,0.0
2829,0.0
3658,0.0
3826,0.0
2439,0.0
3179,0.0
2319,0.0
3718,0.0
3089,0.0
3383,0.0
3480,0.0
3697,0.0
2216,0.0
3263,0.0
3261,0.0
3356,1.0
3774,0.0
3509,0.0
3944,0.0
3492,0.0
3945,0.0
3262,0.0
3655,0.0
3968,0.0
3032,0.0
2321,0.0
3752,0.0
3564,0.0
2572,0.0
2812,0.0
2122,0.0
2378,0.0
3789,0.0
2524,0.0
3024,0.0
2748,0.0
2116,0.0
3597,0.0
3666,0.0
3338,0.0
2423,0.0
3177,0.0
3337,0.0
2211,0.0
2181,0.0
2941,0.0
3204,0.0
2938,0.0
3242,0.0
3839,0.0
3057,0.0
3730,0.0
2266,0.0
3466,0.0
2886,0.0
3510,0.0
3436,0.0
3616,0.0
3592,0.0
2637,0.0
3866,0.0
2301,0.0
3629,0.0
2916,0.0
3178,0.0
3162,0.0
2254,0.0
3166,0.0
2454,0.0
3368,0.0
3980,0.0
2371,0.0
3664,0.0
3236,0.0
3290,0.0
3878,0.0
3644,0.0
3741,0.0
3059,0.0
3548,0.0
2317,0.0
3785,0.0
2520,0.0
3477,0.0
3238,0.0
3405,0.0
3978,0.0
2242,0.0
2770,0.0
2230,0.0
2713,0.0
2610,0.0
2124,0.0
2848,0.0
2198,0.0
2109,0.0
2654,0.0
