,senior-level_skill
3958,1.0
2208,1.0
2124,1.0
2782,1.0
2620,1.0
3573,0.0
2128,1.0
2268,1.0
3979,1.0
3834,1.0
2278,1.0
2917,1.0
3317,1.0
2984,1.0
3102,1.0
3839,1.0
3586,1.0
3651,1.0
3471,1.0
2768,1.0
3240,1.0
3994,1.0
2344,1.0
3455,1.0
3183,1.0
3545,1.0
3809,1.0
3067,1.0
3607,1.0
2061,1.0
3334,1.0
3788,1.0
2629,1.0
2493,1.0
3909,1.0
3348,1.0
2015,1.0
2512,1.0
2914,1.0
3226,1.0
2464,1.0
2168,1.0
2947,1.0
3677,1.0
2274,1.0
3136,1.0
3756,1.0
2773,1.0
3083,1.0
3530,1.0
2184,1.0
2386,1.0
3806,1.0
3110,1.0
2945,1.0
2925,1.0
2514,1.0
2351,1.0
3885,1.0
3920,1.0
2343,1.0
2371,1.0
3510,1.0
3372,1.0
3758,1.0
3580,1.0
2309,1.0
3897,1.0
2747,1.0
3935,1.0
3505,1.0
3960,1.0
3496,1.0
2381,1.0
3593,1.0
2235,1.0
3733,1.0
3808,1.0
3335,1.0
3440,1.0
2257,1.0
3420,1.0
2092,1.0
2046,1.0
3521,1.0
2523,1.0
2795,1.0
2734,1.0
2880,1.0
2075,1.0
3825,1.0
2063,1.0
3729,1.0
3822,1.0
2158,1.0
2787,1.0
3664,1.0
2770,1.0
2609,1.0
2273,1.0
2413,1.0
3541,1.0
3944,1.0
2176,1.0
2111,1.0
3632,1.0
2100,1.0
3305,1.0
3149,1.0
2055,1.0
3873,1.0
2791,1.0
2422,1.0
3327,1.0
2692,1.0
2162,1.0
2551,1.0
3025,1.0
3967,1.0
2794,1.0
2893,1.0
2457,1.0
2271,1.0
3889,1.0
3798,1.0
3736,1.0
2052,1.0
2994,1.0
3144,1.0
2645,1.0
2588,1.0
3085,1.0
3061,1.0
2980,1.0
2850,1.0
2723,1.0
2175,1.0
2068,1.0
3866,1.0
3974,1.0
2221,1.0
2798,1.0
3625,1.0
3064,1.0
2288,1.0
3040,1.0
2229,1.0
2173,1.0
3860,1.0
2728,1.0
2553,1.0
2200,0.0
3797,1.0
3192,1.0
3540,1.0
3293,1.0
2016,1.0
3199,1.0
3635,1.0
2327,1.0
3606,1.0
2141,1.0
2420,1.0
3504,1.0
2678,1.0
3774,1.0
3865,1.0
3297,1.0
2899,1.0
3203,1.0
3261,1.0
3256,1.0
3564,1.0
2558,1.0
2429,1.0
3233,1.0
3095,1.0
3337,1.0
2151,1.0
2487,1.0
2213,1.0
2254,1.0
3608,1.0
2108,0.0
2622,1.0
3812,1.0
3326,1.0
3167,1.0
2223,1.0
3728,1.0
2755,1.0
3727,1.0
3761,1.0
3276,1.0
2788,1.0
2790,1.0
3351,1.0
2895,1.0
3942,1.0
2148,1.0
