,u_x1,u_x2,u_y,u_x3
2000,-0.8922499,0.5389704,0.64019096,1.6362989
2001,1.7264676,-0.49670726,0.48662233,0.5138039
2002,0.798247,-0.16049922,0.9661664,-0.72573894
2003,0.13991985,1.3861041,0.28968608,0.4841575
2004,0.85401416,-0.15039839,0.45138502,1.0333871
2005,2.2030745,0.44042513,0.5475545,0.45452645
2006,2.1902354,0.09901656,0.7269472,1.2372371
2007,-0.691487,0.19602863,0.9424913,-0.9894664
2008,-0.13944837,2.2888842,0.3265288,2.5796595
2009,2.1681097,-0.40493056,0.9354559,0.6683701
2010,-0.023712985,-1.9870399,0.3095169,0.6199657
2011,0.6569349,-1.0198127,0.9702749,1.0716038
2012,-0.7162427,-0.69965875,0.0059406757,2.569073
2013,0.5220126,-0.7329315,0.55146444,0.39062926
2014,-2.485613,-0.08522534,0.20415151,-1.411652
2015,0.7423281,1.3265648,0.0046703815,-0.19386286
2016,-0.18005534,-0.563726,0.82249165,0.39639634
2017,0.09680073,-0.62080693,0.15972888,1.2398404
2018,1.1802288,1.7707045,0.6975,1.7196496
2019,0.24425852,-0.208444,0.2953955,0.10113528
2020,0.21391076,0.029447006,0.7163826,-0.46219313
2021,0.6870669,1.5019482,0.00058448315,-0.14906637
2022,-1.9110018,-1.4235194,0.65188277,-0.13352779
2023,-1.3360968,-0.66953754,0.10477626,-0.9687789
2024,1.3520433,0.19676189,0.27975428,-1.888932
2025,-0.06606419,-0.9015677,0.032548785,-0.001001249
2026,-1.27371,0.6624539,0.7007643,-1.1945134
2027,-1.5461961,-0.45894137,0.5822035,-0.07335172
2028,-0.49390918,-1.284057,0.10917628,-0.643792
2029,-0.648314,1.7958084,0.96242976,1.2784184
2030,0.82833433,0.5347225,0.61421406,-0.37575218
2031,-2.0269508,-0.5333494,0.74323964,-0.6834684
2032,0.24162436,-0.3858006,0.7355002,1.2609912
2033,1.1419435,1.149247,0.96155655,2.2216315
2034,-0.5476907,-0.4128977,0.48955178,0.5078581
2035,-0.9863121,-2.3823216,0.3219695,-0.06332491
2036,-1.049118,0.0691839,0.6359588,-0.7618678
2037,-0.6552442,-0.6843874,0.06012094,0.95723206
2038,-0.060988765,-1.0188276,0.34343123,0.25296527
2039,0.8276742,-0.07708758,0.26089478,1.9417148
2040,-0.376553,-0.15957396,0.31987345,-0.5642297
2041,0.8057459,0.0030297479,0.17544723,2.178975
2042,-0.60967284,-0.92167175,0.4225198,-0.97834617
2043,0.22197925,0.9594772,0.74063766,-1.3599821
2044,0.021259557,-0.703388,0.9942343,1.0908263
2045,0.86987865,-0.81276613,0.17727375,0.50002635
2046,1.3679888,-0.32320356,0.77915525,1.2300589
2047,-1.1743302,0.8868941,0.39646006,-2.224104
2048,0.8040554,1.4876386,0.08699131,1.9380177
2049,0.25012752,1.2229239,0.12807393,-0.17971763
2050,-0.467192,0.71197206,0.51617527,-0.060310706
2051,1.3485944,-1.6428794,0.059337854,-1.0187768
2052,0.049333543,-1.8012865,0.24797893,-0.08092465
2053,-0.33128658,-0.566275,0.79358006,0.27208307
2054,-0.35087985,0.33356044,0.3210491,0.34678096
2055,0.4941696,-0.77633154,0.43730974,0.7207175
2056,-1.6071463,0.7993615,0.20237637,-0.6371295
