ix,goal_cost,intv_cost
2348,1.0,0.5
3932,1.0,3.8
2364,1.0,2.5
2293,1.0,2.5
3317,1.0,1.7
2417,1.0,2.9
2390,1.0,2.6
3504,1.0,0.4
3853,1.0,2.0
2640,1.0,3.2
3323,1.0,2.5
3807,1.0,1.1
3739,1.0,1.5
3874,1.0,3.0
2116,1.0,1.5
2059,1.0,2.4
3640,1.0,0.3
2747,1.0,0.1
2473,1.0,1.5
2151,1.0,0.6
2809,1.0,4.2
2853,1.0,1.2
2712,1.0,0.7
2603,1.0,1.0
2779,1.0,1.5
3590,1.0,0.6
2536,1.0,1.6
2904,1.0,2.9
3900,1.0,2.5
3812,1.0,0.6
2792,1.0,4.8
2981,1.0,3.3
3273,1.0,3.2
3467,1.0,3.9
2118,1.0,0.8
2728,1.0,2.6
2024,1.0,0.2
3622,1.0,3.5
3033,1.0,2.3
3714,1.0,3.4
3016,1.0,0.4
2380,1.0,3.7
3715,1.0,2.3000000000000003
3857,1.0,3.7
3321,1.0,4.2
2035,1.0,1.5
3810,1.0,0.5
2526,1.0,3.0
2371,1.0,5.5
2829,1.0,0.2
2366,1.0,2.6
2132,1.0,3.7
3153,1.0,1.3
3329,1.0,0.7
3565,1.0,1.7
2946,1.0,1.9
3675,1.0,0.7
3597,1.0,5.1
3567,1.0,2.9
2190,1.0,3.6
2299,1.0,0.9
3032,1.0,2.0
2956,1.0,3.3000000000000003
2683,1.0,2.5
3661,1.0,1.2
2119,1.0,1.9
2161,1.0,2.8
2142,1.0,6.0
2661,1.0,1.9000000000000001
2472,1.0,1.9
3576,1.0,0.4
2135,1.0,3.5
2338,1.0,0.1
3176,1.0,5.2
3650,1.0,3.6
2753,1.0,1.3
2222,1.0,0.3
3318,1.0,0.2
2725,1.0,2.8
2405,1.0,0.2
3770,1.0,1.5
2284,1.0,2.6
3523,1.0,3.8000000000000003
2514,1.0,3.4
2349,1.0,3.6
3615,1.0,4.5
3830,1.0,4.8
2766,1.0,2.5
3179,1.0,1.8
2475,1.0,0.2
3254,1.0,0.4
2217,1.0,2.1
3373,1.0,1.6
3110,1.0,0.4
2314,1.0,0.4
2215,1.0,2.3
2828,1.0,1.7
2001,1.0,2.0
3072,1.0,0.8
2398,1.0,2.1
2458,1.0,0.30000000000000004
3252,1.0,1.7
2247,1.0,1.7
2811,1.0,3.7
3600,1.0,1.7
2983,1.0,0.1
2303,1.0,4.5
3898,1.0,1.4
2670,1.0,1.5
2760,1.0,2.2
2251,1.0,1.4
2358,1.0,4.6
3938,1.0,3.8000000000000003
2401,1.0,2.7
2051,1.0,1.0
3276,1.0,5.1
3101,1.0,2.7
2104,1.0,4.2
2872,1.0,1.3
2288,1.0,1.5
3064,1.0,3.4
3710,1.0,0.4
3536,1.0,3.5
2180,1.0,3.0
3002,1.0,3.7
3551,1.0,0.3
2791,1.0,7.0
2617,1.0,3.3
3612,1.0,0.8
3882,1.0,0.7
2772,1.0,4.1
2681,1.0,2.9
2846,1.0,1.4
2252,1.0,2.6
2892,1.0,1.0
2182,1.0,3.7
3130,1.0,2.4
3529,1.0,2.4
3834,1.0,6.4
3517,1.0,0.1
3293,1.0,5.8
3748,1.0,1.7
2061,1.0,2.5
2902,1.0,1.7
3092,1.0,2.5
2519,1.0,0.6
2099,1.0,3.6
3382,1.0,1.9
3542,1.0,1.8
3619,1.0,3.1
2690,1.0,3.8000000000000003
3363,1.0,5.1
2450,1.0,0.1
3775,1.0,2.2
2280,1.0,5.1
3780,1.0,4.5
3406,1.0,2.8
2561,1.0,0.6
2238,1.0,0.4
3556,1.0,2.0
3969,1.0,1.1
2710,1.0,2.4
2187,1.0,1.2
3703,1.0,2.1
2065,1.0,1.9
3333,1.0,3.9
2048,1.0,3.5
2672,1.0,2.1
2379,1.0,3.5
3719,1.0,2.6
2095,1.0,4.3
3811,1.0,2.3
2717,1.0,2.6
3079,1.0,2.1
3080,1.0,2.7
3422,1.0,1.0
2404,1.0,1.2000000000000002
2322,1.0,3.6
3424,1.0,2.2
2243,1.0,3.2
2807,1.0,3.0
3477,1.0,3.8
2321,1.0,2.6
2660,1.0,1.1
3800,1.0,5.1
2009,1.0,0.4
2457,1.0,0.7999999999999999
3951,1.0,0.8
3921,1.0,2.5
2146,1.0,0.7
2850,1.0,0.9
3995,1.0,3.6
3051,1.0,3.2
3733,1.0,1.7
2635,1.0,3.7
2323,1.0,1.7000000000000002
2637,1.0,1.0
2274,1.0,2.0
2738,1.0,2.9
3385,1.0,1.7
