,x1,x2
2943,3.3,4.9
2316,1.7,-0.0
3521,2.1,-0.0
2337,2.6,-0.0
3166,3.7,5.4
2718,3.4,-0.0
2516,2.0,0.0
3810,1.8,-0.0
3629,1.5,-0.0
3516,0.2,4.7
3412,2.3,-0.0
3054,3.7,-0.0
2059,3.0,3.0
3985,2.5,0.0
3561,1.6,0.0
3558,2.0,0.0
2262,2.7,-0.0
2407,2.8,0.0
3546,2.1,-0.0
3127,3.0,4.0
3973,3.5,4.8
2615,2.9,-0.0
2594,2.5,3.2
3073,2.3,-0.0
3980,2.8,0.0
3722,1.8,-0.0
3862,0.9,-0.0
2117,2.3,-0.0
2614,1.3,1.9
3533,1.6,0.0
3701,2.9,-0.0
3523,2.5,0.0
3041,2.1,0.0
2622,2.8,0.0
2171,1.8,-0.0
2409,1.4,0.0
3719,3.2,3.1
3772,2.0,-0.0
2519,2.6,-0.0
3588,4.5,0.6
2439,2.1,-0.0
3404,3.2,0.0
2703,1.6,0.0
2224,0.9,2.5
3791,1.5,0.0
2318,1.9,0.0
2953,2.4,0.0
2975,1.4,-0.0
3787,1.8,0.0
3948,3.0,0.0
2651,2.1,0.0
3105,3.5,-0.0
2391,2.1,-0.0
3652,2.6,-0.0
2364,2.6,0.0
2554,2.0,-0.0
2406,2.1,3.7
2259,1.1,0.0
3066,2.2,-0.0
3626,1.1,-0.0
2733,2.4,0.0
3902,2.5,0.0
3302,1.6,2.7
3724,2.1,-0.0
2922,1.8,0.0
3497,2.4,2.7
3279,1.6,1.9
3206,2.3,0.0
2195,1.8,-0.0
3157,2.5,0.0
2000,1.1,0.0
3838,2.4,0.0
2549,2.5,0.0
3301,2.0,1.8
2495,2.3,0.0
2989,0.7,5.7
3114,2.5,-0.0
3246,2.7,-0.0
3571,0.2,3.1
3327,4.2,4.7
3116,3.4,0.0
3429,3.4,-0.0
3641,1.0,-0.0
3639,3.1,2.5
2222,3.6,0.0
3968,1.8,1.3
3100,2.6,0.0
2299,1.0,-0.0
2962,1.6,3.3
3065,1.8,4.5
2508,2.9,-0.0
2754,3.0,0.0
3197,1.9,3.6
3712,3.5,5.0
2102,2.6,2.4
3341,2.5,-0.0
3901,1.0,1.9
2410,2.6,0.0
3835,3.0,-0.0
2484,1.3,-0.0
3017,2.0,-0.0
2909,2.2,-0.0
3989,2.5,0.0
2546,2.3,-0.0
3846,2.7,0.0
3155,1.9,-0.0
3491,2.3,3.6
2796,1.1,0.0
2448,3.8,0.0
3832,2.8,2.5
2335,3.1,3.2
2748,0.9,3.5
2571,2.4,-0.0
3450,2.7,3.2
2125,2.3,3.6
2664,2.1,-0.0
3226,2.5,5.3
2077,2.6,-0.0
2635,3.3,0.0
3375,1.4,-0.0
2555,4.4,0.0
2596,2.7,0.0
3220,1.8,1.8
2667,3.4,-0.0
2398,3.4,-0.0
2698,2.8,3.9
2079,3.0,4.0
2777,1.5,4.9
2307,2.7,-0.0
3356,2.8,0.0
3649,2.0,-0.0
3255,2.9,0.0
2114,3.3,0.0
3439,3.3,0.6
3337,3.0,0.0
2524,3.2,0.0
3914,3.7,3.6
2097,1.8,0.6
3885,2.6,0.0
2715,1.9,3.1
3336,2.0,0.0
2134,2.0,4.1
3871,1.2,2.2
3913,4.5,2.9
2161,1.0,0.0
2600,3.2,-0.0
2859,2.0,-0.0
2050,3.2,-0.0
2011,2.7,0.0
3244,2.5,0.0
3265,1.5,-0.0
2759,2.6,0.0
3085,1.5,0.5
2438,2.9,-0.0
3294,1.3,0.0
3380,1.8,-0.0
2693,1.9,4.6
3499,1.5,3.4
2865,1.1,4.5
3012,1.9,0.0
3875,1.6,0.0
3416,2.1,0.0
2258,4.1,2.6
2065,2.5,-0.0
2403,2.3,-0.0
3892,2.1,0.0
2264,3.0,0.0
3848,3.0,1.4
3128,4.1,3.3
3881,2.5,0.0
2483,1.8,0.0
2628,1.1,0.2
3483,2.0,-0.0
2645,1.0,2.0
2144,1.0,0.8
3214,2.1,5.4
3273,2.8,0.0
3956,-0.0,1.5
2513,2.4,-0.0
3428,2.9,0.0
3819,2.0,0.0
3700,1.4,0.0
2981,2.4,0.0
2684,3.2,-0.0
2523,2.8,3.0
2164,1.5,3.5
3492,1.9,0.0
3865,4.4,0.0
2586,2.9,-0.0
3986,2.5,-0.0
2858,2.4,-0.0
2563,3.3,-0.0
3510,1.6,0.0
3478,1.5,3.5
3360,1.8,-0.0
3156,1.3,0.7
2394,2.6,-0.0
3679,0.8,2.1
3349,2.0,0.0
3653,2.0,0.0
