,u_x1,u_x2,u_y,u_x3
2000,0.7344546,-1.0301821,0.9062612,-1.9234929
2001,-0.9841658,-2.1690526,0.38744164,-0.10091948
2002,-0.44930968,-0.43601432,0.18034577,-0.10258019
2003,1.1925169,-0.9460768,0.26716518,0.23964563
2004,1.8894333,0.14134668,0.9420576,-1.6303743
2005,1.3392488,1.4454508,0.6259575,0.5050943
2006,1.3459227,-0.2454789,0.5022801,0.13263647
2007,0.74393535,-1.1516185,0.83911777,-1.4918666
2008,-0.7779122,0.605959,0.010017753,-1.0071605
2009,-0.98024446,0.5455085,0.28652823,-0.44248563
2010,-0.3412186,1.3597211,0.08016586,-1.3313756
2011,0.10330491,-1.0008879,0.8549752,0.63281286
2012,-1.0541492,-1.7032447,0.56371844,0.9459896
2013,-0.6343262,0.5610965,0.24813104,-0.22281344
2014,-0.22606505,-0.1101882,0.65123224,-0.4925893
2015,-0.298805,-0.08762,0.4002298,1.8326288
2016,-0.06974988,-1.8733871,0.8750173,0.5081379
2017,0.33578843,1.8166867,0.92466676,-0.8184144
2018,0.46698552,-0.5134154,0.001512289,-0.61505926
2019,0.45744473,0.13992709,0.10312593,1.2811158
2020,-0.75870806,1.0734456,0.40564442,-0.008017173
2021,1.8699656,0.37001178,0.84783757,-0.7756669
2022,0.7489408,-2.1830125,0.5181954,-1.0062331
2023,-0.50629586,0.45109817,0.28716707,0.11346103
2024,1.5105144,1.2810695,0.822651,-0.31738675
2025,-0.9865357,-0.21879995,0.61739194,-1.0165856
2026,-0.483157,0.7591268,0.41820812,-0.23365161
2027,-0.7328064,0.29662305,0.027512431,-1.5070723
2028,-0.230171,-0.9571643,0.69493747,-0.04591109
2029,-0.07543123,1.4606647,0.60503113,1.0727776
2030,-2.1227233,0.87445027,0.9143264,-0.2585315
2031,-0.6201672,-1.2815486,0.29558527,0.3070198
2032,-3.2497144,-0.9006475,0.8932595,0.20512523
2033,-0.6105846,-0.33258492,0.970055,0.49759293
2034,-0.35567072,-0.63497156,0.9615365,1.8995117
2035,-0.52028424,0.28866243,0.94475675,-1.2346861
2036,2.00107,0.5233951,0.9307852,-1.3677905
2037,0.7540742,-0.18737294,0.0896436,1.4226668
2038,-0.8556007,2.5063179,0.15902543,-0.31853116
2039,-1.8905894,-0.4066012,0.76955044,-0.6020729
2040,-0.065160125,-0.24787825,0.2736547,-1.3910631
2041,-0.5533364,-0.49783254,0.72614694,-1.1428866
