,y
2998,0.0
2388,0.0
3110,0.0
2754,0.0
2752,0.0
2911,1.0
3299,0.0
3342,0.0
3583,0.0
2417,0.0
2409,0.0
2881,0.0
3852,0.0
2668,0.0
2290,0.0
2340,1.0
3422,0.0
3465,0.0
3643,0.0
2289,0.0
3995,0.0
2697,0.0
2746,0.0
2275,0.0
2675,0.0
2414,1.0
3085,0.0
2680,0.0
2909,0.0
3428,0.0
3305,1.0
2413,1.0
2726,0.0
2884,0.0
3345,0.0
2144,0.0
2350,0.0
3506,1.0
2129,1.0
3731,0.0
3490,1.0
3068,0.0
2725,0.0
2033,0.0
3722,0.0
3943,0.0
2232,0.0
3809,0.0
2484,1.0
3388,1.0
2042,0.0
2430,0.0
3287,0.0
2712,0.0
2082,0.0
2448,0.0
3331,0.0
3396,0.0
2925,0.0
3047,0.0
3513,0.0
2690,0.0
3149,0.0
2146,1.0
2177,0.0
2305,0.0
3165,0.0
3227,0.0
3765,0.0
3844,0.0
2300,0.0
3966,0.0
3459,0.0
3352,0.0
3612,0.0
3782,0.0
2916,1.0
3025,0.0
2405,0.0
3425,0.0
3560,0.0
3542,0.0
3150,0.0
2108,0.0
3658,0.0
3074,0.0
2368,0.0
2696,0.0
2656,0.0
3967,0.0
2641,0.0
2948,0.0
2294,0.0
3002,0.0
3770,1.0
3221,0.0
2251,1.0
2703,0.0
3011,1.0
3662,0.0
2658,0.0
2813,0.0
2870,0.0
3357,0.0
2951,0.0
2467,0.0
2603,0.0
3126,0.0
2069,0.0
3640,1.0
2268,0.0
2393,0.0
2061,1.0
3503,0.0
3813,0.0
3617,0.0
3172,0.0
2772,0.0
3590,0.0
3641,0.0
3677,1.0
2936,0.0
3329,0.0
3766,1.0
2486,0.0
2151,0.0
3214,0.0
3084,0.0
2022,0.0
2885,1.0
2007,0.0
2792,1.0
3107,1.0
3718,0.0
3839,0.0
3088,0.0
2479,1.0
2266,0.0
3827,0.0
3218,1.0
2523,0.0
3449,0.0
3429,0.0
2956,1.0
2020,0.0
3821,0.0
2049,0.0
2548,0.0
3123,0.0
3269,0.0
3502,0.0
2026,1.0
3521,0.0
2722,1.0
2180,0.0
2557,0.0
3996,0.0
3920,0.0
3482,0.0
3773,0.0
2975,0.0
2889,1.0
3024,0.0
2103,1.0
2546,0.0
2765,0.0
3394,0.0
3588,0.0
2175,0.0
2001,0.0
3488,0.0
3721,0.0
2208,1.0
2257,0.0
2846,0.0
3114,0.0
2588,0.0
3518,0.0
2496,0.0
2684,0.0
2926,0.0
3504,0.0
3589,0.0
3316,1.0
2890,0.0
2166,0.0
2416,1.0
2742,0.0
2087,0.0
2694,0.0
3295,0.0
2342,1.0
2378,0.0
2879,0.0
3317,0.0
2601,0.0
3865,0.0
2581,0.0
3190,0.0
2718,0.0
