,x1,x2
2920,2.6,0.7
3201,0.8,2.1
3324,0.3,1.4
3220,0.7,0.6
2093,1.1,1.6
3666,0.3,1.4
3471,1.5,-0.0
3634,2.5,1.3
2454,2.1,0.2
3871,0.5,0.2
3656,1.3,1.3
3482,0.9,0.7
3728,1.6,1.7
3640,0.0,0.8
3018,1.2,2.0
2072,0.5,0.7
3286,1.3,0.1
2893,1.3,2.4
3296,1.1,0.1
3375,1.9,2.0
3524,0.8,2.6
3373,0.8,0.5
3623,2.1,4.7
3475,1.5,2.5
3382,0.1,0.9
2528,1.0,1.3
2677,2.1,1.9
2402,1.4,2.3
3398,-0.0,0.3
2918,1.1,0.6
3435,1.4,2.6
2209,0.3,0.2
2650,1.2,2.5
2833,2.0,1.3
2091,-0.0,0.1
3889,3.3,1.5
2463,1.3,2.1
2297,2.4,4.2
3576,1.0,1.4
2216,1.7,3.1
3384,1.3,1.0
2038,0.3,0.5
3350,1.3,1.9
2539,0.5,0.0
3367,3.5,2.6
2888,0.4,0.9
3896,2.1,0.8
2135,0.3,1.3
3699,1.0,2.1
3806,1.2,2.7
2798,0.5,1.5
2745,0.1,2.0
2129,0.0,0.5
2487,1.3,1.9
2490,0.7,0.5
2123,0.2,0.3
3385,0.2,1.1
2875,1.3,1.3
2246,2.8,2.1
3574,1.8,1.3
3829,2.2,2.4
2594,0.2,1.9
3940,1.4,0.5
3278,0.9,1.3
2825,1.0,3.0
2443,0.3,0.0
3939,0.9,2.6
3786,2.1,0.1
2764,1.3,0.4
2909,0.5,0.9
2811,0.4,0.4
3315,0.7,5.6
2717,3.3,3.0
3791,1.4,0.7
2059,0.1,0.5
3262,2.4,3.7
3761,2.0,1.4
2073,0.8,1.7
2159,0.5,0.3
3196,0.4,1.4
2100,1.0,3.5
2919,1.9,2.3
3966,2.1,2.9
3351,1.0,2.8
3678,2.1,0.7
2433,1.4,0.2
2606,3.5,2.8
3420,-0.0,1.5
3082,0.9,1.9
2537,1.1,0.6
3706,0.9,3.5
2986,0.0,1.9
2045,0.1,1.5
3139,0.6,0.8
3226,1.4,1.8
2597,0.2,0.1
3320,0.9,1.8
2255,-0.0,1.2
2369,0.5,1.3
3370,2.1,1.4
3294,0.4,0.0
3957,0.8,0.1
2562,0.5,1.2
3300,0.5,0.1
3264,1.1,1.2
2452,0.6,2.8
3736,0.9,3.4
3900,0.9,1.9
3365,0.0,0.9
2323,1.2,1.8
3057,0.4,0.4
2642,1.4,0.3
2814,1.6,1.4
2033,1.5,2.8
2089,1.2,2.0
3715,0.4,-0.0
3925,0.8,0.6
2832,1.0,1.8
2479,0.4,0.4
2795,2.6,0.7
2587,2.6,2.1
2465,0.8,2.3
3003,1.2,1.1
2548,0.0,2.5
2237,0.3,2.6
3005,0.7,2.8
3693,0.7,0.9
3029,1.3,3.8
3521,0.4,1.4
3171,0.5,0.3
3660,0.8,0.7
3259,0.4,1.7
2060,0.3,2.6
3935,1.2,1.3
3734,1.3,1.0
3573,0.5,1.3
3337,1.8,0.5
2201,2.7,2.3
2266,1.7,2.1
3747,0.3,0.6
3880,0.1,1.3
2590,0.9,0.5
3149,0.9,1.3
2700,1.5,1.4
3327,1.0,1.2
2349,0.1,1.1
3054,2.0,1.9
2557,1.6,2.6
3222,-0.0,0.5
3787,2.2,2.8
2055,0.8,2.6
3809,-0.1,0.0
3404,0.8,1.8
2544,-0.0,0.6
3056,0.4,2.3
2354,0.7,1.3
2050,-0.0,0.1
3210,1.3,0.6
2374,0.0,0.6
3246,1.6,3.1
3987,0.7,1.9
2186,1.4,2.8
3558,0.4,1.3
2496,1.3,0.1
3166,0.7,0.1
2613,2.0,0.1
2154,2.8,1.2
3907,0.1,-0.0
2588,0.5,0.9
2947,0.9,2.0
2480,1.8,1.8
3165,-0.0,0.2
3637,2.3,3.8
2103,1.5,0.9
3727,0.9,1.1
2632,2.3,4.2
3626,-0.1,-0.0
2870,2.1,1.8
3540,2.3,0.5
3621,0.2,2.1
3096,1.2,1.2
2924,0.3,0.0
2943,1.9,1.8
3985,0.5,1.8
3924,0.7,0.6
2655,2.3,1.7
2382,0.1,2.1
3954,1.7,3.0
3185,2.6,1.6
3735,0.9,2.3
3015,0.4,1.5
2022,0.9,0.1
3564,1.1,2.1
2651,2.3,3.4
2238,0.4,1.5
3024,1.1,1.1
2086,2.8,1.6
2174,0.9,0.9
2604,0.9,4.2
3013,0.9,2.1
