,y
2920,0.0
3201,0.0
3324,0.0
3220,0.0
2093,0.0
3666,0.0
3471,1.0
3634,0.0
2454,0.0
3871,1.0
3656,0.0
3482,0.0
3728,0.0
3640,1.0
3018,0.0
2072,0.0
3286,1.0
2893,0.0
3296,0.0
3375,0.0
3524,0.0
3373,0.0
3623,0.0
3475,0.0
3382,0.0
2528,0.0
2677,0.0
2402,0.0
3398,1.0
2918,0.0
3435,0.0
2209,0.0
2650,0.0
2833,0.0
2091,0.0
3889,0.0
2463,1.0
2297,0.0
3576,0.0
2216,0.0
3384,0.0
2038,0.0
3350,0.0
2539,0.0
3367,0.0
2888,0.0
3896,0.0
2135,0.0
3699,0.0
3806,0.0
2798,0.0
2745,0.0
2129,1.0
2487,0.0
2490,0.0
2123,1.0
3385,1.0
2875,0.0
2246,0.0
3574,0.0
3829,0.0
2594,0.0
3940,0.0
3278,0.0
2825,0.0
2443,0.0
3939,0.0
3786,1.0
2764,0.0
2909,1.0
2811,1.0
3315,0.0
2717,0.0
3791,0.0
2059,0.0
3262,0.0
3761,0.0
2073,0.0
2159,0.0
3196,0.0
2100,1.0
2919,0.0
3966,0.0
3351,0.0
3678,0.0
2433,0.0
2606,0.0
3420,1.0
3082,0.0
2537,0.0
3706,0.0
2986,0.0
2045,0.0
3139,1.0
3226,1.0
2597,0.0
3320,0.0
2255,1.0
2369,0.0
3370,0.0
3294,0.0
3957,1.0
2562,0.0
3300,1.0
3264,0.0
2452,0.0
3736,0.0
3900,0.0
3365,0.0
2323,0.0
3057,1.0
2642,0.0
2814,0.0
2033,0.0
2089,0.0
3715,0.0
3925,0.0
2832,0.0
2479,0.0
2795,0.0
2587,0.0
2465,0.0
3003,1.0
2548,0.0
2237,0.0
3005,0.0
3693,0.0
3029,0.0
3521,0.0
3171,0.0
3660,0.0
3259,0.0
2060,0.0
3935,0.0
3734,0.0
3573,0.0
3337,0.0
2201,0.0
2266,0.0
3747,1.0
3880,0.0
2590,1.0
3149,0.0
2700,0.0
3327,0.0
2349,1.0
3054,0.0
2557,0.0
3222,1.0
3787,0.0
2055,0.0
3809,0.0
3404,1.0
2544,0.0
3056,0.0
2354,0.0
2050,0.0
3210,1.0
2374,0.0
3246,0.0
3987,0.0
2186,0.0
3558,1.0
2496,0.0
3166,0.0
2613,0.0
2154,0.0
3907,1.0
2588,0.0
2947,0.0
2480,0.0
3165,0.0
3637,0.0
2103,0.0
3727,1.0
2632,0.0
3626,1.0
2870,0.0
3540,0.0
3621,1.0
3096,1.0
2924,0.0
2943,0.0
3985,0.0
3924,1.0
2655,0.0
2382,0.0
3954,0.0
3185,0.0
3735,0.0
3015,0.0
2022,0.0
3564,1.0
2651,0.0
2238,0.0
3024,0.0
2086,0.0
2174,0.0
2604,0.0
3013,0.0
