ix,goal_cost,intv_cost
3536,0.794,5.699999999999999
3646,0.7720000147819519,0.5
3974,0.77,0.7
2142,0.806,0.1
3025,0.754,1.3
2410,0.788,1.3
2928,0.7919999957084656,2.0
3472,0.784,1.1
2918,0.774,0.7
3241,0.766,1.2
2914,0.758,6.4
2636,0.778,4.800000000000001
3243,0.7580000162124634,1.0
2189,0.766,0.9
3215,0.8100000023841858,2.0
2266,0.806,1.1
2385,0.756,0.7999999999999999
2157,0.794,1.5
2104,0.762,1.7999999999999998
2613,0.816,2.6
2263,0.756,0.3
2315,0.756,0.7999999999999999
2793,0.772,1.2
3190,0.766,0.3
3369,0.756,2.2
3141,0.828,2.9
3712,0.77,5.9
3696,0.766,1.3
3639,0.762,0.3
2974,0.7940000295639038,2.0
2965,0.796,2.4
3302,0.7580000162124634,4.5
2093,0.752,3.8
2452,0.812,1.1
3107,0.818,0.8
3749,0.776,0.6000000000000001
2293,0.868,0.1
2762,0.778,1.3
2765,0.756,5.2
2894,0.806,1.3
3045,0.762,1.2
3009,0.778,0.4
2671,0.76,4.2
3979,0.826,0.2
3233,0.796,1.2
2563,0.772,0.7
3343,0.776,0.4
3869,0.756,4.300000000000001
3207,0.772,1.0
3297,0.754,2.0
3714,0.792,6.1
2428,0.768,1.1
3751,0.754,0.6
3964,0.756,3.7
2097,0.778,1.2000000000000002
2038,0.756,0.30000000000000004
3037,0.764,2.0999999999999996
2842,0.776,6.4
2614,0.784,0.1
2212,0.898,0.1
3741,0.76,0.1
3272,0.816,1.7
3407,0.754,2.8
2342,0.766,5.7
2492,0.76,7.3
2225,0.8220000267028809,1.0
2607,0.76,3.6
3528,0.926,1.1
2988,0.758,2.0
2444,0.762,1.2
2389,0.768,1.2
2205,0.76,3.1999999999999997
3900,0.788,0.8
2260,0.768,1.9
2292,0.7680000066757202,5.5
3506,0.816,2.5
3323,0.756,3.7
3034,0.7639999985694885,1.5
2364,0.788,1.7
2941,0.764,0.3
2175,0.756,2.9000000000000004
3304,0.7720000147819519,2.0
2118,0.754,1.7
2934,0.782,1.7
2857,0.7799999713897705,0.5
3354,0.928,1.8
3169,0.752,0.9
3566,0.766,0.7999999999999999
2901,0.758,3.5
3828,0.8299999833106995,1.5
2466,0.76,1.1
2279,0.782,3.7
2033,0.81,0.1
2269,0.784,0.2
3428,0.812,0.7
3461,0.778,0.4
3621,0.77,0.2
3878,0.762,5.0
2557,0.814,0.1
3817,0.754,1.6
2079,0.764,1.2
2045,0.764,0.8
3742,0.762,1.7
2177,0.758,5.9
2578,0.764,1.9000000000000001
3637,0.788,3.9000000000000004
2774,0.77,2.9
2796,0.754,1.1
3221,0.788,3.6
2145,0.756,2.2
2203,0.756,1.1
3057,0.7540000081062317,1.0
2809,0.888,0.1
3728,0.7599999904632568,0.5
2195,0.8,1.7
2014,0.762,0.3
3972,0.768,1.9
3641,0.772,1.2
3723,0.7820000052452087,0.5
3255,0.762,2.1
2101,0.764,0.7
3798,0.772,1.4000000000000001
2604,0.7620000243186951,1.0
2125,0.786,1.5
3999,0.81,1.3
3499,0.758,1.1
3961,0.796,1.3
2303,0.764,2.2
2057,0.81,0.1
3185,0.782,3.3
2277,0.758,2.1
2447,0.784,5.1
3958,0.76,0.3
3208,0.774,4.9
2341,0.784,0.8
3781,0.7540000081062317,1.5
3773,0.762,2.0
2031,0.862,0.1
2206,0.752,2.0
2232,0.7559999823570251,1.0
2971,0.8,0.9
3863,0.78,1.1
2989,0.756,4.8
3752,0.756,0.1
3645,0.784,0.9
2333,0.792,0.8
3789,0.8140000104904175,2.0
3976,0.7900000214576721,1.5
3909,0.756,6.0
3251,0.758,2.5
2843,0.784,4.8
3326,0.752,2.8
3588,0.802,0.7
3837,0.764,1.3
3540,0.9679999947547913,1.0
3441,0.7620000243186951,1.0
3519,0.766,0.6
3763,0.758,2.2
2940,0.79,2.9
2927,0.76,0.6
2912,0.762,1.2
3722,0.782,2.0
3804,0.778,1.7
3058,0.782,6.7
3876,0.7580000162124634,1.0
2884,0.764,0.9
2775,0.766,2.9
3734,0.79,0.5
3097,0.762,5.7
2056,0.764,0.5
3296,0.9120000004768372,0.5
2196,0.774,1.7
3465,0.765999972820282,1.0
2202,0.764,1.2
3147,0.7620000243186951,2.0
3603,0.754,0.9
3821,0.7720000147819519,1.5
3649,0.766,1.5
3293,0.782,0.8
3431,0.78,1.3
3833,0.824,0.1
3571,0.764,1.1
2924,0.774,0.1
3715,0.754,0.4
3307,0.764,0.7
3562,0.772,1.6
3381,0.768,0.4
3076,0.754,2.1
2289,0.762,3.0
3301,0.7599999904632568,1.5
3612,0.776,0.1
3762,0.76,2.3
2674,0.774,0.5
3000,0.808,2.1
2032,0.752,1.7
3187,0.766,1.5
2139,0.754,4.1
2923,0.752,3.4000000000000004
3924,0.78,1.6
2893,0.786,0.7999999999999999
