,years_experience,degree
3930,0.0,2.0
2548,1.0,0.0
3081,1.0,3.0
3995,2.0,2.0
2974,1.0,1.0
3829,0.0,1.0
2373,0.0,2.0
2214,0.0,3.0
2721,1.0,1.0
2220,0.0,2.0
3235,0.0,2.0
2805,0.0,3.0
3896,0.0,3.0
3041,1.0,0.0
2194,2.0,0.0
3556,1.0,2.0
2772,1.0,1.0
3613,0.0,1.0
3345,2.0,0.0
3366,1.0,1.0
2496,0.0,1.0
2067,0.0,1.0
3546,1.0,1.0
2595,1.0,3.0
3060,1.0,1.0
3145,1.0,2.0
3533,2.0,2.0
2397,0.0,3.0
2432,0.0,2.0
3920,0.0,3.0
3961,0.0,2.0
2465,1.0,1.0
2437,0.0,3.0
3406,2.0,0.0
2299,2.0,0.0
2162,0.0,3.0
2898,0.0,2.0
2724,0.0,2.0
2036,0.0,1.0
3122,1.0,3.0
3306,2.0,1.0
2684,2.0,1.0
3980,0.0,2.0
2790,2.0,0.0
3703,1.0,1.0
3242,0.0,3.0
2649,1.0,2.0
2677,2.0,1.0
3374,0.0,2.0
3957,2.0,0.0
2112,0.0,2.0
2948,1.0,1.0
2015,0.0,2.0
2690,1.0,1.0
2394,0.0,1.0
2640,1.0,1.0
2556,0.0,2.0
2327,0.0,1.0
3121,0.0,2.0
3850,0.0,3.0
3415,1.0,1.0
2656,0.0,2.0
2797,2.0,1.0
2266,1.0,0.0
2120,1.0,2.0
2618,1.0,1.0
3165,0.0,3.0
2438,2.0,1.0
2298,1.0,1.0
2485,0.0,3.0
2091,0.0,1.0
2178,0.0,1.0
3647,0.0,1.0
2301,0.0,2.0
2191,1.0,3.0
2070,0.0,2.0
3993,1.0,1.0
3962,2.0,1.0
2371,0.0,1.0
2406,0.0,1.0
3817,0.0,2.0
2008,0.0,3.0
2149,1.0,2.0
3175,0.0,2.0
3590,0.0,3.0
2479,0.0,2.0
2598,1.0,1.0
3789,1.0,1.0
2789,2.0,0.0
2882,0.0,2.0
3996,0.0,1.0
3579,2.0,1.0
3657,1.0,2.0
3344,1.0,1.0
2005,0.0,3.0
3754,0.0,3.0
2322,0.0,2.0
3588,1.0,1.0
2924,2.0,1.0
2580,0.0,2.0
3891,0.0,3.0
3228,1.0,1.0
3482,0.0,1.0
2685,1.0,0.0
3753,1.0,1.0
3084,1.0,3.0
2013,0.0,2.0
3285,0.0,3.0
2244,0.0,3.0
3386,1.0,2.0
2065,1.0,1.0
3727,0.0,1.0
3343,0.0,2.0
3798,0.0,1.0
3039,0.0,2.0
2310,0.0,1.0
2767,0.0,2.0
3071,0.0,2.0
3733,0.0,2.0
2274,1.0,1.0
2664,2.0,0.0
3688,1.0,2.0
2950,1.0,1.0
2404,0.0,2.0
2450,1.0,1.0
2958,0.0,2.0
2364,0.0,2.0
3922,2.0,1.0
2501,1.0,1.0
2577,2.0,1.0
2179,0.0,2.0
3174,1.0,1.0
2166,0.0,2.0
3116,0.0,3.0
2667,0.0,2.0
2622,0.0,3.0
3447,1.0,3.0
3076,0.0,2.0
2049,0.0,1.0
2802,0.0,3.0
3875,1.0,2.0
3155,1.0,1.0
3635,0.0,3.0
3091,1.0,1.0
2651,1.0,0.0
3262,1.0,1.0
3548,0.0,3.0
3826,0.0,3.0
3359,0.0,1.0
3908,2.0,2.0
3288,0.0,1.0
2430,1.0,0.0
2326,0.0,1.0
3747,0.0,1.0
2095,1.0,1.0
3883,0.0,2.0
2782,1.0,3.0
3297,2.0,0.0
3244,1.0,2.0
2762,1.0,2.0
3706,1.0,1.0
3547,0.0,2.0
2204,0.0,3.0
3710,1.0,2.0
2229,1.0,1.0
3695,0.0,3.0
3902,1.0,0.0
3599,0.0,1.0
2771,1.0,0.0
3651,0.0,2.0
2043,1.0,3.0
2362,0.0,2.0
3024,1.0,2.0
2533,1.0,1.0
2824,0.0,1.0
2564,1.0,1.0
2311,0.0,2.0
2819,1.0,0.0
3352,1.0,1.0
3139,0.0,2.0
3237,1.0,1.0
3508,0.0,1.0
3550,2.0,0.0
2987,1.0,0.0
3397,0.0,1.0
2449,0.0,1.0
2828,0.0,3.0
2928,0.0,3.0
3485,0.0,1.0
2431,1.0,2.0
2505,2.0,1.0
2369,1.0,2.0
3713,1.0,1.0
3311,0.0,2.0
3565,1.0,1.0
2286,2.0,0.0
2886,1.0,0.0
3887,0.0,2.0
3690,0.0,1.0
2889,0.0,2.0
