,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,1.0,0.51744664,3.0,10.0,3.0
2001,1.0,2.0,0.88441527,4.0,1.0,2.0
2002,6.0,2.0,0.23556769,5.0,2.0,2.0
2003,3.0,2.0,0.46334934,4.0,4.0,1.0
2004,5.0,0.0,0.36935413,2.0,2.0,5.0
2005,1.0,1.0,0.26154745,5.0,9.0,7.0
2006,3.0,0.0,0.52741706,3.0,1.0,2.0
2007,1.0,1.0,0.5617831,3.0,6.0,4.0
2008,1.0,2.0,0.69848144,3.0,4.0,3.0
2009,4.0,1.0,0.40164983,3.0,6.0,4.0
2010,9.0,0.0,0.6382922,6.0,6.0,10.0
2011,4.0,2.0,0.88209045,1.0,9.0,2.0
2012,2.0,0.0,0.79169345,3.0,3.0,1.0
2013,1.0,1.0,0.5538918,7.0,4.0,5.0
2014,2.0,2.0,0.074843645,8.0,0.0,4.0
2015,1.0,2.0,0.26675916,4.0,0.0,3.0
2016,1.0,0.0,0.75337803,3.0,2.0,7.0
2017,1.0,0.0,0.78679836,1.0,11.0,10.0
2018,3.0,0.0,0.43096232,6.0,1.0,5.0
2019,2.0,2.0,0.76600957,4.0,0.0,1.0
2020,4.0,0.0,0.8917377,5.0,4.0,9.0
2021,4.0,1.0,0.43342614,0.0,2.0,8.0
2022,4.0,1.0,0.71469533,4.0,2.0,2.0
2023,6.0,0.0,0.6300317,4.0,3.0,2.0
2024,6.0,3.0,0.74767756,3.0,2.0,2.0
2025,4.0,0.0,0.96590734,8.0,4.0,5.0
2026,5.0,1.0,0.47968233,2.0,7.0,5.0
2027,2.0,0.0,0.016672969,1.0,4.0,10.0
2028,5.0,2.0,0.16742635,1.0,2.0,4.0
2029,5.0,0.0,0.8481399,2.0,1.0,4.0
2030,3.0,1.0,0.9006138,3.0,9.0,2.0
2031,3.0,2.0,0.011222124,9.0,3.0,5.0
2032,1.0,2.0,0.51372516,9.0,3.0,2.0
2033,2.0,1.0,0.23149228,6.0,6.0,2.0
2034,1.0,0.0,0.21893716,5.0,2.0,9.0
2035,4.0,0.0,0.5653409,1.0,3.0,2.0
2036,3.0,1.0,0.29204237,4.0,1.0,6.0
2037,2.0,1.0,0.8398446,1.0,2.0,13.0
2038,3.0,0.0,0.16078126,5.0,0.0,11.0
2039,4.0,0.0,0.7677512,5.0,8.0,9.0
2040,0.0,0.0,0.9738951,12.0,7.0,6.0
2041,3.0,2.0,0.96136343,4.0,0.0,8.0
2042,1.0,2.0,0.7610811,2.0,0.0,7.0
2043,0.0,0.0,0.15674376,3.0,3.0,3.0
2044,4.0,3.0,0.3457358,6.0,4.0,1.0
2045,4.0,3.0,0.19902742,11.0,4.0,6.0
2046,0.0,0.0,0.70860064,3.0,1.0,3.0
2047,5.0,2.0,0.8842685,5.0,5.0,3.0
2048,1.0,2.0,0.6347215,2.0,6.0,9.0
2049,2.0,2.0,0.8876008,0.0,1.0,1.0
2050,4.0,2.0,0.4850124,6.0,6.0,15.0
2051,4.0,0.0,0.3662473,8.0,3.0,4.0
2052,1.0,0.0,0.35001636,4.0,0.0,2.0
2053,3.0,2.0,0.11878598,2.0,0.0,6.0
2054,3.0,0.0,0.6355095,3.0,2.0,2.0
2055,4.0,1.0,0.3052764,2.0,2.0,7.0
