,years_experience,degree
2342,1.0,2.0
3743,1.0,1.0
2467,1.0,1.0
2185,0.0,1.0
3276,0.0,3.0
2444,0.0,1.0
2509,0.0,2.0
2151,1.0,2.0
2616,1.0,1.0
3461,2.0,2.0
3632,1.0,1.0
2528,0.0,3.0
2686,0.0,3.0
3684,1.0,1.0
2232,1.0,1.0
3278,0.0,1.0
3958,0.0,3.0
3695,3.0,0.0
3096,1.0,0.0
2037,0.0,1.0
2173,1.0,3.0
3008,0.0,1.0
2313,2.0,1.0
3029,0.0,3.0
2794,1.0,1.0
2058,0.0,3.0
3971,1.0,1.0
3202,1.0,2.0
3116,1.0,3.0
2401,1.0,0.0
2570,0.0,3.0
3699,0.0,1.0
2513,0.0,2.0
2078,1.0,2.0
3244,2.0,1.0
2669,0.0,1.0
3524,2.0,1.0
2879,1.0,1.0
3822,2.0,1.0
3293,1.0,3.0
3427,0.0,2.0
2926,1.0,1.0
2976,3.0,0.0
2735,0.0,2.0
3011,1.0,2.0
2893,0.0,3.0
3345,1.0,0.0
3777,0.0,3.0
2458,0.0,1.0
2077,1.0,1.0
3383,0.0,1.0
2774,2.0,1.0
3895,0.0,1.0
2580,1.0,3.0
2034,1.0,1.0
3648,0.0,1.0
3261,1.0,1.0
2739,1.0,3.0
3319,0.0,1.0
2987,1.0,2.0
2586,0.0,1.0
3161,0.0,1.0
3385,0.0,3.0
3265,2.0,1.0
2092,0.0,3.0
3357,0.0,1.0
3820,0.0,1.0
3945,1.0,0.0
3290,0.0,2.0
3804,0.0,1.0
3124,0.0,1.0
3912,1.0,2.0
2747,1.0,1.0
3248,3.0,1.0
2245,0.0,1.0
3448,0.0,3.0
2955,0.0,1.0
2447,0.0,3.0
2936,1.0,1.0
2387,1.0,1.0
2255,0.0,1.0
3142,1.0,1.0
2950,1.0,1.0
3377,0.0,3.0
3238,2.0,1.0
2354,0.0,2.0
3585,0.0,1.0
2913,0.0,1.0
3381,0.0,1.0
2930,1.0,1.0
2479,3.0,0.0
3732,0.0,1.0
3508,1.0,3.0
2036,1.0,3.0
2249,0.0,2.0
2483,0.0,1.0
3919,1.0,2.0
2146,1.0,2.0
2517,0.0,2.0
2642,0.0,1.0
2963,0.0,1.0
2591,0.0,3.0
3862,0.0,3.0
2804,0.0,3.0
3010,1.0,1.0
2959,0.0,1.0
2613,0.0,2.0
2716,1.0,1.0
2962,1.0,1.0
3111,0.0,3.0
2772,2.0,1.0
2099,0.0,2.0
2473,0.0,1.0
2635,2.0,1.0
3731,0.0,1.0
2318,0.0,2.0
3432,0.0,1.0
3543,0.0,1.0
2012,0.0,1.0
2822,0.0,1.0
3147,0.0,3.0
2730,0.0,1.0
3019,0.0,1.0
2397,0.0,0.0
3439,1.0,1.0
3977,0.0,2.0
2874,2.0,1.0
3643,0.0,1.0
2338,0.0,1.0
3157,1.0,1.0
3663,3.0,1.0
2132,0.0,3.0
3574,1.0,1.0
2285,1.0,1.0
3420,1.0,3.0
2720,0.0,1.0
2187,0.0,1.0
3985,1.0,1.0
2430,3.0,0.0
3853,1.0,0.0
2376,0.0,1.0
2129,1.0,3.0
3959,2.0,0.0
3946,0.0,1.0
3007,0.0,2.0
3387,0.0,2.0
3715,1.0,1.0
3466,0.0,1.0
2953,1.0,1.0
3156,1.0,0.0
3288,1.0,1.0
2856,0.0,3.0
2567,1.0,1.0
3986,0.0,3.0
2658,0.0,1.0
2156,1.0,1.0
2366,1.0,3.0
3249,0.0,1.0
3599,0.0,2.0
3313,1.0,1.0
2553,0.0,2.0
3515,0.0,1.0
2854,1.0,1.0
2357,0.0,3.0
3521,0.0,1.0
3833,1.0,0.0
3316,1.0,1.0
3440,2.0,0.0
2802,0.0,1.0
2819,1.0,1.0
3857,0.0,1.0
2871,0.0,1.0
3577,0.0,1.0
2204,0.0,1.0
3735,1.0,1.0
3477,1.0,2.0
3388,1.0,1.0
2878,0.0,3.0
3094,2.0,1.0
2209,0.0,1.0
3915,2.0,1.0
2576,0.0,1.0
3006,0.0,1.0
3042,0.0,2.0
3640,0.0,1.0
2557,0.0,1.0
2110,0.0,2.0
2250,0.0,2.0
2877,0.0,3.0
3852,0.0,2.0
2852,0.0,1.0
3442,1.0,1.0
3335,0.0,2.0
3828,2.0,1.0
3771,0.0,2.0
2912,0.0,1.0
3711,1.0,1.0
3128,1.0,1.0
3613,3.0,0.0
2178,0.0,1.0
