,years_experience,degree,nr_commits,nr_languages,nr_stars
2312,1.0,0.0,846.0,11.0,10.0
3160,0.0,2.0,4.0,1.0,10.0
2160,0.0,2.0,6.0,1.0,10.0
3558,2.0,2.0,844.0,3.0,10.0
3349,2.0,0.0,849.0,10.0,10.0
3129,2.0,0.0,849.0,9.0,10.0
3873,1.0,0.0,846.0,4.0,10.0
2500,3.0,0.0,1863.0,4.0,10.0
2723,2.0,1.0,850.0,0.0,10.0
2547,3.0,0.0,855.0,6.0,10.0
3414,0.0,0.0,847.0,2.0,10.0
3859,0.0,2.0,6.0,1.0,10.0
3622,3.0,0.0,1859.0,1.0,10.0
3607,2.0,1.0,849.0,3.0,10.0
3126,2.0,0.0,849.0,1.0,10.0
3418,1.0,0.0,852.0,1.0,10.0
3962,0.0,0.0,844.0,0.0,10.0
2764,2.0,1.0,859.0,6.0,10.0
3222,0.0,1.0,851.0,0.0,10.0
2817,0.0,0.0,849.0,1.0,10.0
3395,2.0,0.0,851.0,4.0,17.0
2880,2.0,0.0,850.0,2.0,10.0
3826,2.0,0.0,846.0,4.0,10.0
3057,3.0,0.0,846.0,1.0,12.0
2917,3.0,0.0,856.0,5.0,10.0
2073,2.0,0.0,849.0,5.0,10.0
3616,0.0,1.0,851.0,7.0,10.0
3705,2.0,1.0,851.0,4.0,10.0
2808,1.0,0.0,852.0,3.0,10.0
3889,1.0,0.0,848.0,2.0,15.0
3952,1.0,2.0,844.0,0.0,10.0
2913,1.0,1.0,845.0,0.0,10.0
2743,0.0,0.0,851.0,4.0,10.0
3730,2.0,0.0,847.0,1.0,10.0
3115,2.0,0.0,848.0,6.0,10.0
3501,1.0,0.0,850.0,5.0,10.0
2972,1.0,1.0,849.0,10.0,10.0
3108,0.0,1.0,847.0,4.0,10.0
3237,0.0,2.0,3.0,5.0,10.0
3743,1.0,2.0,844.0,1.0,10.0
3708,3.0,0.0,1858.0,1.0,10.0
3099,2.0,0.0,847.0,2.0,10.0
2775,1.0,0.0,848.0,13.0,10.0
2565,1.0,0.0,844.0,5.0,10.0
2371,1.0,1.0,845.0,3.0,10.0
3180,1.0,1.0,848.0,0.0,10.0
2711,2.0,1.0,1864.0,6.0,10.0
2878,0.0,2.0,3.0,15.0,10.0
2530,2.0,0.0,846.0,1.0,10.0
2380,3.0,0.0,1862.0,7.0,10.0
3193,2.0,1.0,850.0,4.0,10.0
3817,0.0,0.0,845.0,7.0,10.0
3575,0.0,0.0,847.0,2.0,10.0
2949,0.0,1.0,856.0,1.0,10.0
3746,0.0,0.0,851.0,3.0,10.0
3863,1.0,0.0,845.0,6.0,10.0
3663,2.0,1.0,844.0,2.0,10.0
2325,1.0,0.0,847.0,4.0,10.0
3000,0.0,1.0,853.0,7.0,10.0
2735,3.0,0.0,1859.0,2.0,10.0
3831,2.0,0.0,848.0,4.0,10.0
3470,4.0,0.0,843.0,5.0,10.0
3934,2.0,0.0,850.0,2.0,10.0
2552,2.0,0.0,849.0,2.0,10.0
3797,1.0,0.0,846.0,5.0,10.0
2382,3.0,0.0,1856.0,4.0,10.0
2681,2.0,0.0,849.0,1.0,10.0
3747,2.0,0.0,845.0,4.0,10.0
2130,1.0,2.0,852.0,2.0,10.0
2952,2.0,1.0,851.0,4.0,10.0
3874,2.0,0.0,851.0,4.0,10.0
3561,2.0,0.0,850.0,16.0,10.0
3997,2.0,0.0,846.0,6.0,10.0
2185,0.0,3.0,3.0,2.0,10.0
3726,2.0,0.0,846.0,1.0,10.0
3810,0.0,0.0,847.0,8.0,10.0
3397,0.0,1.0,845.0,1.0,10.0
2300,0.0,0.0,846.0,0.0,10.0
2627,0.0,0.0,845.0,3.0,10.0
2515,2.0,0.0,846.0,0.0,10.0
2463,1.0,2.0,844.0,2.0,10.0
2710,3.0,0.0,845.0,1.0,10.0
3626,3.0,0.0,1860.0,4.0,10.0
3037,2.0,0.0,846.0,1.0,10.0
2921,3.0,0.0,847.0,7.0,10.0
2134,2.0,0.0,1854.0,2.0,10.0
3354,1.0,0.0,848.0,2.0,10.0
2556,2.0,0.0,848.0,24.0,10.0
3774,0.0,1.0,851.0,10.0,10.0
3368,1.0,1.0,851.0,2.0,10.0
3424,3.0,0.0,1860.0,7.0,10.0
3007,2.0,0.0,845.0,2.0,10.0
2818,0.0,0.0,843.0,1.0,10.0
3913,1.0,0.0,853.0,7.0,10.0
2082,2.0,0.0,852.0,6.0,10.0
2269,1.0,0.0,852.0,12.0,10.0
2944,0.0,2.0,4.0,18.0,10.0
3233,2.0,0.0,848.0,11.0,10.0
3483,1.0,0.0,848.0,2.0,10.0
2354,0.0,2.0,3.0,2.0,10.0
3531,0.0,0.0,846.0,2.0,10.0
2474,1.0,1.0,846.0,1.0,10.0
3351,2.0,0.0,847.0,1.0,10.0
2517,1.0,0.0,851.0,24.0,10.0
2418,2.0,0.0,849.0,2.0,10.0
3631,1.0,0.0,848.0,8.0,10.0
2224,4.0,0.0,2865.0,1.0,10.0
3152,0.0,1.0,846.0,3.0,10.0
3452,0.0,2.0,6.0,3.0,10.0
2096,1.0,1.0,850.0,4.0,10.0
3260,4.0,0.0,853.0,0.0,10.0
2202,3.0,0.0,852.0,7.0,10.0
3849,2.0,0.0,848.0,2.0,10.0
2123,1.0,0.0,847.0,2.0,10.0
3020,0.0,2.0,2.0,1.0,10.0
2639,0.0,1.0,853.0,6.0,10.0
3764,3.0,0.0,852.0,4.0,10.0
2327,1.0,2.0,849.0,3.0,10.0
3673,0.0,0.0,848.0,5.0,10.0
3522,2.0,1.0,844.0,1.0,10.0
3994,1.0,0.0,845.0,3.0,10.0
2877,3.0,0.0,846.0,0.0,10.0
2576,2.0,0.0,850.0,2.0,10.0
3499,1.0,2.0,846.0,19.0,10.0
2648,1.0,2.0,846.0,2.0,10.0
2276,3.0,0.0,849.0,13.0,10.0
2580,3.0,0.0,856.0,1.0,10.0
2335,3.0,0.0,1855.0,5.0,10.0
3805,0.0,2.0,4.0,7.0,10.0
2680,0.0,1.0,848.0,1.0,10.0
2299,1.0,1.0,844.0,6.0,10.0
2823,0.0,2.0,1.0,6.0,10.0
2197,2.0,0.0,1858.0,0.0,10.0
3553,3.0,0.0,847.0,7.0,10.0
3431,0.0,1.0,856.0,1.0,10.0
2214,2.0,0.0,851.0,2.0,10.0
2773,1.0,1.0,843.0,15.0,10.0
2243,0.0,1.0,850.0,4.0,10.0
3071,1.0,0.0,853.0,8.0,10.0
2194,1.0,0.0,848.0,0.0,10.0
3451,1.0,0.0,844.0,1.0,10.0
2318,2.0,1.0,852.0,11.0,10.0
3973,2.0,1.0,850.0,2.0,10.0
3768,3.0,0.0,1861.0,0.0,10.0
2539,0.0,2.0,1.0,2.0,10.0
2498,1.0,0.0,853.0,6.0,10.0
2291,1.0,1.0,849.0,12.0,10.0
2378,1.0,0.0,849.0,11.0,10.0
3609,1.0,0.0,847.0,3.0,10.0
2204,1.0,0.0,851.0,4.0,10.0
3655,1.0,1.0,841.0,5.0,10.0
2373,0.0,0.0,852.0,1.0,10.0
2326,1.0,0.0,846.0,0.0,10.0
3987,1.0,2.0,846.0,1.0,10.0
2964,0.0,2.0,6.0,3.0,10.0
3539,1.0,0.0,846.0,2.0,10.0
2272,2.0,1.0,856.0,5.0,10.0
2118,0.0,2.0,4.0,3.0,10.0
2919,1.0,0.0,849.0,6.0,10.0
3154,3.0,0.0,845.0,5.0,10.0
2141,3.0,0.0,1856.0,3.0,10.0
3285,1.0,0.0,848.0,0.0,10.0
2290,2.0,0.0,843.0,6.0,10.0
2746,3.0,0.0,849.0,1.0,10.0
3033,2.0,0.0,849.0,1.0,10.0
3541,1.0,0.0,845.0,7.0,10.0
2009,0.0,2.0,6.0,2.0,10.0
3465,3.0,0.0,1856.0,3.0,10.0
3468,1.0,1.0,847.0,8.0,10.0
2205,3.0,0.0,1864.0,2.0,10.0
3775,2.0,0.0,846.0,0.0,10.0
2732,1.0,0.0,848.0,1.0,10.0
3808,2.0,0.0,852.0,2.0,10.0
2786,1.0,1.0,845.0,3.0,10.0
2812,1.0,0.0,849.0,10.0,10.0
2435,1.0,0.0,847.0,3.0,10.0
2459,3.0,0.0,849.0,5.0,10.0
2891,2.0,0.0,850.0,3.0,10.0
3601,2.0,0.0,845.0,3.0,10.0
2399,0.0,0.0,844.0,10.0,10.0
3836,3.0,0.0,1859.0,3.0,10.0
3922,2.0,0.0,850.0,4.0,10.0
3151,3.0,0.0,849.0,11.0,10.0
3592,0.0,0.0,844.0,1.0,10.0
2021,1.0,0.0,847.0,4.0,10.0
3645,2.0,1.0,849.0,10.0,10.0
2625,1.0,0.0,851.0,11.0,10.0
2024,2.0,0.0,841.0,4.0,10.0
3135,4.0,0.0,1860.0,3.0,10.0
3770,0.0,1.0,853.0,1.0,10.0
3867,1.0,0.0,853.0,13.0,10.0
3507,1.0,0.0,851.0,2.0,10.0
3861,3.0,0.0,848.0,4.0,10.0
3327,1.0,1.0,847.0,5.0,10.0
3681,2.0,0.0,845.0,1.0,10.0
2206,2.0,0.0,849.0,3.0,10.0
3504,0.0,0.0,851.0,2.0,10.0
2749,2.0,0.0,851.0,2.0,10.0
3195,3.0,0.0,849.0,2.0,10.0
3124,2.0,0.0,851.0,2.0,10.0
