,years_experience,degree,nr_commits,nr_languages,nr_stars
2312,0.0,0.0,829.0,0.0,8.0
3160,0.0,0.0,0.0,0.0,4.0
2160,0.0,0.0,-1.0,0.0,9.0
3558,0.0,0.0,818.0,0.0,7.0
3349,0.0,0.0,826.0,0.0,9.0
3129,0.0,0.0,823.0,0.0,5.0
3873,0.0,0.0,832.0,0.0,10.0
2500,0.0,0.0,1826.0,0.0,8.0
2723,0.0,0.0,826.0,0.0,9.0
2547,0.0,0.0,820.0,0.0,7.0
3414,0.0,0.0,840.0,0.0,6.0
3859,0.0,0.0,0.0,0.0,2.0
3622,0.0,0.0,1827.0,0.0,9.0
3607,0.0,0.0,827.0,0.0,6.0
3126,0.0,0.0,825.0,0.0,7.0
3418,0.0,0.0,834.0,0.0,3.0
3962,0.0,0.0,840.0,0.0,7.0
2764,0.0,0.0,835.0,0.0,2.0
3222,0.0,0.0,842.0,0.0,5.0
2817,0.0,0.0,842.0,0.0,5.0
3395,0.0,0.0,823.0,0.0,0.0
2880,0.0,0.0,825.0,0.0,9.0
3826,0.0,0.0,825.0,0.0,8.0
3057,0.0,0.0,814.0,0.0,0.0
2917,0.0,0.0,824.0,0.0,6.0
2073,0.0,0.0,826.0,0.0,8.0
3616,0.0,0.0,849.0,0.0,7.0
3705,0.0,0.0,829.0,0.0,2.0
2808,0.0,0.0,839.0,0.0,9.0
3889,0.0,0.0,835.0,0.0,0.0
3952,0.0,0.0,832.0,0.0,9.0
2913,0.0,0.0,831.0,0.0,10.0
2743,0.0,0.0,843.0,0.0,4.0
3730,0.0,0.0,825.0,0.0,8.0
3115,0.0,0.0,825.0,0.0,7.0
3501,0.0,0.0,835.0,0.0,10.0
2972,0.0,0.0,837.0,0.0,2.0
3108,0.0,0.0,839.0,0.0,6.0
3237,0.0,0.0,0.0,0.0,8.0
3743,0.0,0.0,831.0,0.0,9.0
3708,0.0,0.0,1822.0,0.0,6.0
3099,0.0,0.0,824.0,0.0,4.0
2775,0.0,0.0,831.0,0.0,8.0
2565,0.0,0.0,830.0,0.0,4.0
2371,0.0,0.0,831.0,0.0,3.0
3180,0.0,0.0,832.0,0.0,3.0
2711,0.0,0.0,1839.0,0.0,7.0
2878,0.0,0.0,0.0,0.0,4.0
2530,0.0,0.0,820.0,0.0,4.0
2380,0.0,0.0,1830.0,0.0,5.0
3193,0.0,0.0,824.0,0.0,5.0
3817,0.0,0.0,839.0,0.0,7.0
3575,0.0,0.0,845.0,0.0,7.0
2949,0.0,0.0,853.0,0.0,7.0
3746,0.0,0.0,848.0,0.0,7.0
3863,0.0,0.0,832.0,0.0,4.0
3663,0.0,0.0,820.0,0.0,4.0
2325,0.0,0.0,832.0,0.0,4.0
3000,0.0,0.0,843.0,0.0,1.0
2735,0.0,0.0,1825.0,0.0,10.0
3831,0.0,0.0,826.0,0.0,7.0
3470,0.0,0.0,797.0,0.0,5.0
3934,0.0,0.0,824.0,0.0,7.0
2552,0.0,0.0,826.0,0.0,8.0
3797,0.0,0.0,831.0,0.0,0.0
2382,0.0,0.0,1821.0,0.0,4.0
2681,0.0,0.0,826.0,0.0,3.0
3747,0.0,0.0,821.0,0.0,8.0
2130,0.0,0.0,838.0,0.0,6.0
2952,0.0,0.0,828.0,0.0,6.0
3874,0.0,0.0,826.0,0.0,1.0
3561,0.0,0.0,826.0,0.0,7.0
3997,0.0,0.0,823.0,0.0,5.0
2185,0.0,0.0,0.0,0.0,10.0
3726,0.0,0.0,823.0,0.0,8.0
3810,0.0,0.0,842.0,0.0,9.0
3397,0.0,0.0,842.0,0.0,3.0
2300,0.0,0.0,842.0,0.0,8.0
2627,0.0,0.0,842.0,0.0,7.0
2515,0.0,0.0,820.0,0.0,7.0
2463,0.0,0.0,832.0,0.0,9.0
2710,0.0,0.0,811.0,0.0,5.0
3626,0.0,0.0,1827.0,0.0,4.0
3037,0.0,0.0,821.0,0.0,5.0
2921,0.0,0.0,813.0,0.0,10.0
2134,0.0,0.0,1830.0,0.0,5.0
3354,0.0,0.0,835.0,0.0,1.0
2556,0.0,0.0,827.0,0.0,3.0
3774,0.0,0.0,846.0,0.0,6.0
3368,0.0,0.0,837.0,0.0,10.0
3424,0.0,0.0,1827.0,0.0,7.0
3007,0.0,0.0,822.0,0.0,5.0
2818,0.0,0.0,838.0,0.0,10.0
3913,0.0,0.0,840.0,0.0,6.0
2082,0.0,0.0,828.0,0.0,9.0
2269,0.0,0.0,836.0,0.0,7.0
2944,0.0,0.0,0.0,0.0,3.0
3233,0.0,0.0,823.0,0.0,5.0
3483,0.0,0.0,836.0,0.0,4.0
2354,0.0,0.0,0.0,0.0,6.0
3531,0.0,0.0,841.0,0.0,10.0
2474,0.0,0.0,832.0,0.0,0.0
3351,0.0,0.0,822.0,0.0,6.0
2517,0.0,0.0,839.0,0.0,5.0
2418,0.0,0.0,827.0,0.0,10.0
3631,0.0,0.0,830.0,0.0,6.0
2224,0.0,0.0,2820.0,0.0,7.0
3152,0.0,0.0,838.0,0.0,9.0
3452,0.0,0.0,-4.0,0.0,9.0
2096,0.0,0.0,835.0,0.0,9.0
3260,0.0,0.0,809.0,0.0,0.0
2202,0.0,0.0,819.0,0.0,10.0
3849,0.0,0.0,826.0,0.0,9.0
2123,0.0,0.0,834.0,0.0,7.0
3020,0.0,0.0,0.0,0.0,4.0
2639,0.0,0.0,848.0,0.0,6.0
3764,0.0,0.0,817.0,0.0,7.0
2327,0.0,0.0,837.0,0.0,1.0
3673,0.0,0.0,847.0,0.0,8.0
3522,0.0,0.0,820.0,0.0,1.0
3994,0.0,0.0,832.0,0.0,3.0
2877,0.0,0.0,814.0,0.0,8.0
2576,0.0,0.0,826.0,0.0,10.0
3499,0.0,0.0,834.0,0.0,9.0
2648,0.0,0.0,835.0,0.0,3.0
2276,0.0,0.0,815.0,0.0,4.0
2580,0.0,0.0,823.0,0.0,10.0
2335,0.0,0.0,1819.0,0.0,7.0
3805,0.0,0.0,0.0,0.0,7.0
2680,0.0,0.0,841.0,0.0,6.0
2299,0.0,0.0,829.0,0.0,7.0
2823,0.0,0.0,0.0,0.0,6.0
2197,0.0,0.0,1833.0,0.0,8.0
3553,0.0,0.0,816.0,0.0,8.0
3431,0.0,0.0,855.0,0.0,5.0
2214,0.0,0.0,828.0,0.0,5.0
2773,0.0,0.0,830.0,0.0,1.0
2243,0.0,0.0,849.0,0.0,8.0
3071,0.0,0.0,836.0,0.0,6.0
2194,0.0,0.0,836.0,0.0,5.0
3451,0.0,0.0,831.0,0.0,5.0
2318,0.0,0.0,830.0,0.0,8.0
3973,0.0,0.0,826.0,0.0,7.0
3768,0.0,0.0,1829.0,0.0,8.0
2539,0.0,0.0,0.0,0.0,2.0
2498,0.0,0.0,838.0,0.0,5.0
2291,0.0,0.0,833.0,0.0,10.0
2378,0.0,0.0,838.0,0.0,3.0
3609,0.0,0.0,835.0,0.0,3.0
2204,0.0,0.0,836.0,0.0,6.0
3655,0.0,0.0,828.0,0.0,5.0
2373,0.0,0.0,847.0,0.0,3.0
2326,0.0,0.0,830.0,0.0,10.0
3987,0.0,0.0,831.0,0.0,5.0
2964,0.0,0.0,-1.0,0.0,0.0
3539,0.0,0.0,832.0,0.0,7.0
2272,0.0,0.0,832.0,0.0,5.0
2118,0.0,0.0,0.0,0.0,9.0
2919,0.0,0.0,837.0,0.0,3.0
3154,0.0,0.0,807.0,0.0,7.0
2141,0.0,0.0,1825.0,0.0,2.0
3285,0.0,0.0,837.0,0.0,5.0
2290,0.0,0.0,816.0,0.0,3.0
2746,0.0,0.0,813.0,0.0,10.0
3033,0.0,0.0,826.0,0.0,7.0
3541,0.0,0.0,831.0,0.0,6.0
2009,0.0,0.0,0.0,0.0,5.0
3465,0.0,0.0,1819.0,0.0,3.0
3468,0.0,0.0,834.0,0.0,10.0
2205,0.0,0.0,1832.0,0.0,4.0
3775,0.0,0.0,821.0,0.0,9.0
2732,0.0,0.0,835.0,0.0,6.0
3808,0.0,0.0,823.0,0.0,6.0
2786,0.0,0.0,834.0,0.0,10.0
2812,0.0,0.0,838.0,0.0,1.0
2435,0.0,0.0,834.0,0.0,7.0
2459,0.0,0.0,814.0,0.0,9.0
2891,0.0,0.0,828.0,0.0,5.0
3601,0.0,0.0,819.0,0.0,9.0
2399,0.0,0.0,843.0,0.0,6.0
3836,0.0,0.0,1826.0,0.0,3.0
3922,0.0,0.0,821.0,0.0,5.0
3151,0.0,0.0,818.0,0.0,6.0
3592,0.0,0.0,839.0,0.0,2.0
2021,0.0,0.0,833.0,0.0,5.0
3645,0.0,0.0,826.0,0.0,9.0
2625,0.0,0.0,839.0,0.0,8.0
2024,0.0,0.0,818.0,0.0,4.0
3135,0.0,0.0,1814.0,0.0,6.0
3770,0.0,0.0,850.0,0.0,3.0
3867,0.0,0.0,838.0,0.0,7.0
3507,0.0,0.0,840.0,0.0,1.0
3861,0.0,0.0,813.0,0.0,6.0
3327,0.0,0.0,835.0,0.0,6.0
3681,0.0,0.0,824.0,0.0,5.0
2206,0.0,0.0,825.0,0.0,8.0
3504,0.0,0.0,849.0,0.0,5.0
2749,0.0,0.0,823.0,0.0,8.0
3195,0.0,0.0,815.0,0.0,6.0
3124,0.0,0.0,824.0,0.0,9.0
