,y_hat
3008,False
3841,False
3641,False
2579,False
3036,False
3545,False
3937,False
3787,False
2175,False
3813,False
2474,False
2434,False
2154,False
3148,False
3107,False
2251,False
3808,False
2928,False
2194,False
3880,False
3707,False
3368,False
2565,False
3450,False
2153,False
3362,False
3111,False
3637,False
3559,False
3560,False
2529,False
2166,False
2560,False
3935,False
2026,False
3387,False
3423,False
2862,False
3853,False
3917,False
2371,False
3014,False
2031,False
2483,False
3290,False
2679,False
2636,False
2200,False
2104,False
2923,False
3992,False
3588,False
2266,False
2561,False
3688,False
2653,False
3756,False
2595,False
3894,False
3535,False
2898,False
2591,False
3401,False
3826,False
2728,False
3167,False
2933,False
2009,False
3447,False
2981,False
2156,False
2472,False
2309,False
2997,False
2646,False
2602,False
3758,False
3339,False
3322,False
2686,False
2041,False
3909,False
3426,False
3622,False
2453,False
2375,False
2269,False
3060,False
2880,False
3911,False
3925,False
3256,False
3386,False
2213,False
3205,False
3978,False
3346,False
2130,False
2019,False
3896,False
2873,False
2161,False
3615,False
3257,False
3868,False
3249,False
2167,False
3233,False
2028,False
3574,False
2558,False
3043,False
3113,False
2939,False
3693,False
3950,False
3547,False
3209,False
2634,False
2979,False
3651,False
2706,False
3798,False
2460,False
2498,False
3642,False
2741,False
2165,False
3846,False
2115,False
2013,False
3020,False
3701,False
2141,False
2776,False
2697,False
3982,False
3365,False
2326,False
2299,False
2544,False
3380,False
2365,False
3913,False
3809,False
3561,False
3972,False
3994,False
3903,False
2729,False
3983,False
3792,False
2316,False
3874,False
3936,False
2351,False
2625,False
3662,False
2642,False
3277,False
2748,False
2878,False
3029,False
3901,False
2716,False
3312,False
3159,False
3088,False
3712,False
3682,False
2284,False
3676,False
2209,False
2896,False
3969,False
3696,False
2144,False
2966,False
2652,False
2951,False
2390,False
2015,False
3675,False
3981,False
3071,False
3793,False
3126,False
3027,False
3527,False
2384,False
2935,False
2354,False
3602,False
2517,False
2978,False
3821,False
2222,False
3555,False
3704,False
3064,False
