ix,goal_cost,intv_cost
19705,1.0,1.0
12129,1.0,0.6
10146,1.0,0.6
12798,1.0,0.3
15562,1.0,0.8
14926,0.982,0.1
16061,1.0,0.4
12461,1.0,0.7
15437,1.0,0.8
15660,1.0,0.7
18716,1.0,0.1
17238,1.0,0.4
11045,1.0,0.9
14232,1.0,0.1
12591,1.0,0.7
19058,1.0,0.2
11411,1.0,0.7
11341,1.0,1.0
11857,1.0,0.8
10779,0.922,0.1
19450,1.0,0.8
15172,1.0,0.8
12495,1.0,0.1
16350,1.0,0.1
12139,1.0,0.9
10517,1.0,0.4
16009,1.0,0.7
10971,1.0,0.4
15733,1.0,0.6
14385,1.0,1.0
11227,1.0,1.0
12435,1.0,0.8
16130,1.0,0.2
18663,1.0,0.4
14912,1.0,0.9
16713,1.0,0.9
18221,1.0,0.9
18247,1.0,0.8
16472,1.0,0.2
10442,1.0,0.3
10557,1.0,0.1
11684,1.0,0.5
17950,1.0,0.6
14451,1.0,0.2
10553,1.0,0.2
16500,1.0,0.1
16400,1.0,0.6
17765,1.0,0.3
13563,1.0,0.5
11026,1.0,0.6
11505,1.0,0.2
19200,1.0,0.9
10416,1.0,0.6
12415,1.0,0.5
19708,1.0,0.8
17620,1.0,0.3
15299,1.0,0.6
17107,1.0,1.0
14248,1.0,0.7
18767,1.0,0.8
19823,1.0,0.2
13496,1.0,0.4
13955,1.0,1.0
14771,1.0,0.9
13254,1.0,0.1
17213,1.0,0.4
14293,1.0,0.1
13131,1.0,1.0
14458,1.0,0.5
17288,1.0,1.0
18281,1.0,0.3
19606,1.0,0.9
10059,1.0,0.9
18701,1.0,0.5
14284,1.0,0.6
18713,1.0,0.5
13090,1.0,0.1
10520,1.0,0.4
18123,1.0,0.2
19403,1.0,0.9
14951,1.0,0.7
14509,1.0,0.2
16326,1.0,0.8
12713,1.0,0.2
12270,1.0,0.9
18550,1.0,1.0
15074,1.0,0.6
17983,1.0,0.3
17171,1.0,1.0
16431,1.0,0.1
11779,1.0,0.7
15920,1.0,0.4
19477,1.0,0.3
15106,1.0,0.9
10208,1.0,0.4
14596,1.0,0.3
11490,1.0,0.1
15500,1.0,0.1
12595,1.0,0.7
14463,1.0,0.1
17799,1.0,0.6
11839,1.0,0.2
14397,1.0,0.2
13386,1.0,0.6
12699,1.0,0.8
12728,1.0,0.2
13566,1.0,0.4
14090,1.0,0.8
16201,1.0,0.7
11958,1.0,0.1
14786,1.0,1.0
19497,1.0,1.0
11866,1.0,0.9
19720,1.0,0.8
10551,1.0,0.2
11011,1.0,0.4
14880,1.0,1.0
17870,1.0,0.3
15463,1.0,0.9
11853,1.0,1.0
11179,1.0,0.2
17113,1.0,0.3
18454,1.0,0.5
11127,1.0,0.6
13136,1.0,0.3
17798,1.0,0.8
17929,1.0,0.1
11467,0.944,0.1
14748,1.0,0.5
10882,1.0,0.7
15457,1.0,0.5
10843,1.0,0.2
18443,1.0,0.4
17828,1.0,0.8
17010,1.0,0.7
10503,1.0,0.5
13947,1.0,0.6
17802,1.0,1.0
14754,1.0,0.9
12080,1.0,0.8
17486,1.0,0.7
11083,1.0,1.0
12983,1.0,0.3
12437,1.0,0.3
11402,1.0,0.1
11919,1.0,0.4
17825,1.0,0.9
17928,1.0,0.3
13529,1.0,0.2
14594,1.0,0.1
17100,1.0,0.1
10493,1.0,0.3
10885,1.0,0.8
18512,1.0,0.4
10901,1.0,0.5
19523,1.0,0.5
10601,1.0,0.1
12908,1.0,0.3
15608,1.0,0.2
17594,1.0,0.6
10789,1.0,1.0
11529,1.0,0.2
13964,1.0,0.4
14132,1.0,0.5
12244,1.0,0.8
16945,1.0,0.3
11787,1.0,0.9
15835,1.0,0.3
17777,1.0,0.3
14662,1.0,0.6
16172,1.0,0.6
10136,1.0,0.9
15555,1.0,0.8
13212,1.0,0.1
16606,1.0,0.8
15185,1.0,0.6
12150,1.0,0.1
18018,1.0,1.0
17247,1.0,0.5
10893,1.0,0.6
11285,1.0,0.2
10676,1.0,0.6
12804,1.0,0.1
14936,1.0,0.3
18409,1.0,0.1
14688,1.0,0.1
13877,1.0,1.0
13543,1.0,0.9
15945,1.0,0.5
15691,1.0,1.0
18473,1.0,0.2
11470,0.972,1.0
15474,1.0,0.4
13710,0.97,1.0
19642,1.0,0.8
16050,1.0,0.3
12678,1.0,0.9
16805,1.0,0.3
11066,1.0,0.9
15061,1.0,0.4
