,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,1.0,0.60261536,3.0,1.0,0.0
2001,1.0,2.0,0.004371524,2.0,1.0,4.0
2002,1.0,2.0,0.26272023,2.0,6.0,2.0
2003,0.0,2.0,0.14572847,6.0,4.0,2.0
2004,3.0,0.0,0.071156025,4.0,0.0,1.0
2005,4.0,1.0,0.7361858,3.0,0.0,3.0
2006,3.0,0.0,0.31688404,5.0,5.0,1.0
2007,1.0,1.0,0.5498173,0.0,1.0,0.0
2008,3.0,2.0,0.7711475,7.0,2.0,2.0
2009,3.0,1.0,0.07056141,4.0,8.0,3.0
2010,7.0,0.0,0.29931986,3.0,0.0,9.0
2011,4.0,2.0,0.7152811,5.0,1.0,3.0
2012,7.0,0.0,0.70562816,4.0,11.0,0.0
2013,3.0,1.0,0.20411384,6.0,12.0,7.0
2014,3.0,2.0,0.35947967,11.0,7.0,4.0
2015,4.0,2.0,0.65972877,5.0,0.0,7.0
2016,5.0,0.0,0.74796665,5.0,4.0,4.0
2017,1.0,0.0,0.8247696,4.0,3.0,7.0
2018,3.0,0.0,0.49408853,3.0,0.0,3.0
2019,4.0,2.0,0.40770292,4.0,2.0,4.0
2020,5.0,0.0,0.05058062,3.0,1.0,1.0
2021,2.0,1.0,0.40497303,1.0,3.0,2.0
2022,1.0,1.0,0.26160634,2.0,9.0,3.0
2023,7.0,0.0,0.66172564,0.0,0.0,6.0
2024,8.0,3.0,0.7127819,4.0,6.0,10.0
2025,3.0,0.0,0.048800826,3.0,6.0,4.0
2026,3.0,1.0,0.15405214,3.0,4.0,4.0
2027,2.0,0.0,0.456128,7.0,4.0,4.0
2028,4.0,2.0,0.8048737,6.0,7.0,5.0
2029,2.0,0.0,0.311131,5.0,5.0,1.0
2030,2.0,1.0,0.4913895,5.0,6.0,4.0
2031,0.0,2.0,0.5710113,3.0,1.0,6.0
2032,4.0,2.0,0.20672452,6.0,1.0,13.0
2033,1.0,1.0,0.059030294,4.0,6.0,8.0
2034,4.0,0.0,0.70863783,6.0,2.0,4.0
2035,8.0,0.0,0.75914645,2.0,5.0,2.0
2036,1.0,1.0,0.89206505,6.0,0.0,6.0
2037,5.0,1.0,0.46460176,3.0,0.0,1.0
2038,2.0,0.0,0.42311502,3.0,5.0,8.0
2039,3.0,0.0,0.31857622,7.0,11.0,2.0
2040,4.0,0.0,0.70099664,3.0,4.0,4.0
2041,4.0,2.0,0.682505,5.0,9.0,1.0
2042,3.0,2.0,0.075647235,6.0,0.0,4.0
2043,1.0,0.0,0.34029615,7.0,0.0,2.0
2044,3.0,3.0,0.9745331,5.0,3.0,2.0
2045,2.0,3.0,0.7504108,1.0,5.0,3.0
2046,2.0,0.0,0.6071023,3.0,1.0,2.0
2047,5.0,2.0,0.010659456,2.0,5.0,8.0
2048,2.0,2.0,0.24064946,4.0,0.0,9.0
2049,2.0,2.0,0.3933679,7.0,1.0,2.0
2050,2.0,2.0,0.01054585,3.0,5.0,3.0
2051,4.0,0.0,0.34932184,5.0,0.0,4.0
2052,6.0,0.0,0.6145507,6.0,1.0,4.0
2053,3.0,2.0,0.47762728,1.0,0.0,5.0
2054,3.0,0.0,0.93075514,7.0,3.0,3.0
2055,6.0,1.0,0.15964139,3.0,1.0,6.0
2056,2.0,0.0,0.49306512,3.0,4.0,2.0
2057,3.0,0.0,0.020878196,6.0,0.0,2.0
2058,1.0,2.0,0.6791514,1.0,3.0,6.0
2059,3.0,0.0,0.7766658,2.0,9.0,0.0
2060,5.0,0.0,0.913898,4.0,3.0,4.0
2061,2.0,0.0,0.6809404,2.0,3.0,5.0
2062,5.0,1.0,0.6807866,6.0,3.0,2.0
2063,2.0,1.0,0.4078561,5.0,2.0,6.0
2064,2.0,2.0,0.64628196,1.0,9.0,7.0
2065,3.0,2.0,0.61500907,4.0,5.0,1.0
2066,4.0,2.0,0.0064555407,1.0,0.0,15.0
2067,3.0,1.0,0.44936168,3.0,3.0,4.0
2068,1.0,0.0,0.20068884,5.0,4.0,1.0
2069,4.0,2.0,0.059876084,7.0,8.0,4.0
2070,0.0,1.0,0.7157041,4.0,2.0,7.0
2071,2.0,2.0,0.06452298,3.0,0.0,3.0
2072,5.0,0.0,0.22540307,3.0,4.0,3.0
2073,6.0,0.0,0.79767966,2.0,1.0,8.0
2074,3.0,0.0,0.6052823,3.0,3.0,3.0
2075,3.0,0.0,0.5950146,2.0,4.0,2.0
2076,6.0,0.0,0.13072824,3.0,1.0,3.0
2077,2.0,0.0,0.98678386,5.0,1.0,4.0
2078,0.0,3.0,0.54683626,2.0,7.0,5.0
2079,3.0,0.0,0.1237942,2.0,4.0,6.0
2080,2.0,0.0,0.37711477,2.0,0.0,3.0
2081,2.0,0.0,0.74612725,3.0,10.0,14.0
2082,5.0,0.0,0.35497785,6.0,1.0,4.0
2083,5.0,0.0,0.28530872,3.0,4.0,2.0
2084,4.0,0.0,0.75119424,6.0,5.0,3.0
2085,2.0,1.0,0.32384253,4.0,0.0,1.0
2086,3.0,1.0,0.30380154,2.0,0.0,4.0
2087,4.0,0.0,0.8134798,3.0,0.0,2.0
2088,3.0,0.0,0.6436988,3.0,1.0,2.0
2089,2.0,0.0,0.31143105,0.0,1.0,3.0
2090,3.0,3.0,0.13671458,0.0,3.0,6.0
2091,4.0,2.0,0.11616099,1.0,4.0,4.0
2092,11.0,1.0,0.39329147,3.0,0.0,7.0
2093,1.0,1.0,0.64271986,6.0,3.0,5.0
2094,5.0,2.0,0.8460989,3.0,6.0,3.0
2095,3.0,2.0,0.30507696,3.0,1.0,3.0
2096,5.0,2.0,0.009359956,2.0,4.0,2.0
2097,5.0,0.0,0.24540448,1.0,6.0,5.0
2098,2.0,0.0,0.6169158,5.0,2.0,4.0
2099,1.0,2.0,0.76082087,2.0,7.0,6.0
2100,2.0,0.0,0.32360208,4.0,5.0,2.0
2101,1.0,1.0,0.56396604,8.0,0.0,2.0
2102,2.0,0.0,0.15949583,2.0,4.0,4.0
